ngram,log_odds,count_top,count_bot
talent,1.0871772561899427,43,18
reb,1.0529113661436842,28,12
ceiling,1.0526397259125329,21,9
backcourt,1.0521396797081675,14,6
operate,1.0521396797081675,14,6
highest,1.0521396797081675,14,6
continued,1.0521396797081675,14,6
offensive rebounds,1.0521396797081675,14,6
enters,1.0507276258317777,7,3
perimeter players,1.0507276258317777,7,3
basket game,1.0507276258317777,7,3
possesses good,1.0507276258317777,7,3
aran 4,1.0507276258317777,7,3
prior,1.0507276258317777,7,3
189,1.0507276258317777,7,3
authority,1.0507276258317777,7,3
usa u18,1.0507276258317777,7,3
left handed,1.0507276258317777,7,3
179,1.0507276258317777,7,3
91,1.0507276258317777,7,3
cutters,1.0507276258317777,7,3
creation,1.0507276258317777,7,3
high ceiling,1.0507276258317777,7,3
223,1.0507276258317777,7,3
instinct,1.0507276258317777,7,3
blocks shots,1.0507276258317777,7,3
averaged 11,1.0507276258317777,7,3
offensive skills,1.0507276258317777,7,3
impressed,1.0507276258317777,7,3
currently,1.042374676723389,44,19
lottery,1.0370382634552993,30,13
40 minutes,1.0319919562487314,23,10
presence,1.0319919562487314,23,10
3 0,1.0232920007555801,32,14
adjust,1.022616949309528,16,7
2 1,1.0009448596164177,54,24
penetration,1.0000643953827595,18,8
scheme,0.9990119077627195,9,4
aau,0.9990119077627195,9,4
activity,0.9990119077627195,9,4
212,0.9990119077627195,9,4
oriented,0.9990119077627195,9,4
succeed,0.9990119077627195,9,4
colorado,0.9990119077627195,9,4
current,0.9990119077627195,9,4
averages,0.9990119077627195,9,4
rounded,0.9990119077627195,9,4
summer league,0.9990119077627195,9,4
baby,0.9990119077627195,9,4
2 2,0.9912532846336237,38,17
summer,0.982272889324646,20,9
plenty,0.9678782759012154,22,10
basis,0.9670293688624092,11,5
7 7,0.9670293688624092,11,5
relatively,0.9670293688624092,11,5
possessions,0.9670293688624092,11,5
august,0.9670293688624092,11,5
per contest,0.9670293688624092,11,5
step vertical,0.9670293688624092,11,5
hits,0.9670293688624092,11,5
looked,0.9670293688624092,11,5
w,0.9670293688624092,11,5
match,0.9559924113908771,24,11
2 7,0.9559924113908771,24,11
perfect,0.9452918448549177,13,6
large,0.9452918448549177,13,6
texas,0.9452918448549177,13,6
com,0.9452918448549177,13,6
mismatch,0.9452918448549177,13,6
mobility,0.9375132426378521,28,13
physical tools,0.9301889571257647,30,14
frontcourt,0.9295557770793526,15,7
intrigue,0.9295557770793526,15,7
conditioning,0.9295557770793526,15,7
flow,0.9295557770793526,15,7
throw percentage,0.9295557770793526,15,7
good form,0.9295557770793526,15,7
usa,0.9182090383022334,34,16
pump fakes,0.9176375136108756,17,8
could stand,0.9176375136108756,17,8
athletic ability,0.9176375136108756,17,8
growth,0.908298412344072,19,9
open court,0.9007834507649211,21,10
prolific,0.9007834507649211,21,10
gain,0.9007834507649211,21,10
0 0,0.9007834507649211,21,10
junior year,0.9007834507649211,21,10
youtube,0.890128049843403,75,36
youtube clip,0.890128049843403,75,36
wants,0.8812840910300341,29,14
pretty,0.8703491982478848,37,18
iq,0.8619908125486067,47,23
2008,0.8595799093475716,51,25
development,0.8310260355285326,52,26
fakes,0.830851267309793,38,19
learn,0.830749023068579,32,16
08,0.8304166141770342,20,10
ft shooter,0.8304166141770342,20,10
shoulder,0.8303262199756087,18,9
65,0.8303262199756087,18,9
block shots,0.8303262199756087,18,9
weaknesses lacks,0.8302158390319487,16,8
clear,0.8302158390319487,16,8
double teams,0.8302158390319487,16,8
u18,0.8302158390319487,16,8
finesse,0.8302158390319487,16,8
rookie,0.8302158390319487,16,8
needed,0.8302158390319487,16,8
sf,0.8300769146520661,14,7
extra,0.8300769146520661,14,7
leaves,0.8300769146520661,14,7
together,0.8298951927997162,12,6
hook shot,0.8298951927997162,12,6
explosive leaping,0.8298951927997162,12,6
becomes,0.8298951927997162,12,6
june,0.8298951927997162,12,6
massive,0.8298951927997162,12,6
quick feet,0.8298951927997162,12,6
2014 nike,0.8296450332853631,10,5
recover,0.8296450332853631,10,5
heavily,0.8296450332853631,10,5
larger,0.8296450332853631,10,5
distributor,0.8296450332853631,10,5
means,0.8296450332853631,10,5
built,0.8296450332853631,10,5
intelligent,0.8296450332853631,10,5
elite athleticism,0.8296450332853631,10,5
sr,0.8296450332853631,10,5
april,0.8296450332853631,10,5
follow,0.8296450332853631,10,5
basketball player,0.8296450332853631,10,5
maximum,0.8296450332853631,10,5
ended,0.8292752037035847,8,4
read,0.8292752037035847,8,4
well rounded,0.8292752037035847,8,4
promising,0.8292752037035847,8,4
4 ppg,0.8292752037035847,8,4
shot mechanics,0.8292752037035847,8,4
europe,0.8292752037035847,8,4
smaller players,0.8292752037035847,8,4
bang,0.8292752037035847,8,4
frequently,0.8292752037035847,8,4
maximum vertical,0.8292752037035847,8,4
performances,0.8292752037035847,8,4
dimensional,0.8292752037035847,8,4
one dimensional,0.8292752037035847,8,4
gold,0.8292752037035847,8,4
centers,0.8292752037035847,8,4
mediocre,0.8292752037035847,8,4
expectations,0.8292752037035847,8,4
surprise,0.8292752037035847,8,4
dribble penetration,0.8292752037035847,8,4
added strength,0.8292752037035847,8,4
makings,0.8286663320723893,6,3
length 7,0.8286663320723893,6,3
dishing,0.8286663320723893,6,3
6 14,0.8286663320723893,6,3
floor like,0.8286663320723893,6,3
change directions,0.8286663320723893,6,3
u18 americas,0.8286663320723893,6,3
leaping skills,0.8286663320723893,6,3
risk,0.8286663320723893,6,3
shows potential,0.8286663320723893,6,3
triple threat,0.8286663320723893,6,3
la,0.8286663320723893,6,3
physical attributes,0.8286663320723893,6,3
somewhere,0.8286663320723893,6,3
utilized,0.8286663320723893,6,3
finish strong,0.8286663320723893,6,3
weaknesses despite,0.8286663320723893,6,3
versatile offensive,0.8286663320723893,6,3
144,0.8286663320723893,6,3
top 5,0.8286663320723893,6,3
1 ft,0.8286663320723893,6,3
candidate,0.8286663320723893,6,3
long way,0.8286663320723893,6,3
activity level,0.8286663320723893,6,3
averaging 1,0.8286663320723893,6,3
range shots,0.8286663320723893,6,3
less athletic,0.8286663320723893,6,3
highly efficient,0.8286663320723893,6,3
7 standing,0.8286663320723893,6,3
4 rebounds,0.8286663320723893,6,3
defensive upside,0.8286663320723893,6,3
amongst,0.8286663320723893,6,3
8 17,0.8286663320723893,6,3
translates,0.8286663320723893,6,3
college 3,0.8286663320723893,6,3
crashes,0.8286663320723893,6,3
reported,0.8286663320723893,6,3
twin,0.8286663320723893,6,3
strength allows,0.8286663320723893,6,3
6th,0.8286663320723893,6,3
marquette,0.8286663320723893,6,3
u18 tryouts,0.8286663320723893,6,3
found,0.8274611940338925,4,2
4 blocks,0.8274611940338925,4,2
5 28,0.8274611940338925,4,2
taller players,0.8274611940338925,4,2
13 3,0.8274611940338925,4,2
blue devils,0.8274611940338925,4,2
better shooting,0.8274611940338925,4,2
good overall,0.8274611940338925,4,2
extremely high,0.8274611940338925,4,2
season ending,0.8274611940338925,4,2
assertive,0.8274611940338925,4,2
sharp,0.8274611940338925,4,2
shown solid,0.8274611940338925,4,2
game without,0.8274611940338925,4,2
190 lbs,0.8274611940338925,4,2
pretty solid,0.8274611940338925,4,2
weighed,0.8274611940338925,4,2
full potential,0.8274611940338925,4,2
7 spg,0.8274611940338925,4,2
move well,0.8274611940338925,4,2
flexibility,0.8274611940338925,4,2
shot shows,0.8274611940338925,4,2
189 lbs,0.8274611940338925,4,2
unless,0.8274611940338925,4,2
181,0.8274611940338925,4,2
18 ppg,0.8274611940338925,4,2
weight room,0.8274611940338925,4,2
penetrate,0.8274611940338925,4,2
12 4,0.8274611940338925,4,2
good outside,0.8274611940338925,4,2
high floor,0.8274611940338925,4,2
excellent defender,0.8274611940338925,4,2
18 6,0.8274611940338925,4,2
1 rpg,0.8274611940338925,4,2
started playing,0.8274611940338925,4,2
elite quickness,0.8274611940338925,4,2
finds ways,0.8274611940338925,4,2
apg 2,0.8274611940338925,4,2
played basketball,0.8274611940338925,4,2
ending,0.8274611940338925,4,2
bodes,0.8274611940338925,4,2
higher level,0.8274611940338925,4,2
help defenders,0.8274611940338925,4,2
2004,0.8274611940338925,4,2
3 20,0.8274611940338925,4,2
beat defenders,0.8274611940338925,4,2
1 31,0.8274611940338925,4,2
dependable,0.8274611940338925,4,2
312,0.8274611940338925,4,2
years older,0.8274611940338925,4,2
devils,0.8274611940338925,4,2
habits,0.8274611940338925,4,2
weighing,0.8274611940338925,4,2
size advantage,0.8274611940338925,4,2
tough player,0.8274611940338925,4,2
receiving,0.8274611940338925,4,2
defender weaknesses,0.8274611940338925,4,2
grabbing,0.8274611940338925,4,2
tremendous length,0.8274611940338925,4,2
player notes,0.8274611940338925,4,2
1 17,0.8274611940338925,4,2
alley oop,0.8274611940338925,4,2
highlight dunks,0.8274611940338925,4,2
selfish,0.8274611940338925,4,2
say,0.8274611940338925,4,2
add muscle,0.8274611940338925,4,2
must develop,0.8274611940338925,4,2
comfortable shooting,0.8274611940338925,4,2
campus,0.8274611940338925,4,2
split,0.8274611940338925,4,2
4 spg,0.8274611940338925,4,2
balance shots,0.8274611940338925,4,2
inch vert,0.8274611940338925,4,2
roll man,0.8274611940338925,4,2
oldest,0.8274611940338925,4,2
20 points,0.8274611940338925,4,2
collapses,0.8274611940338925,4,2
dimensions,0.8274611940338925,4,2
1 10,0.8274611940338925,4,2
big hands,0.8274611940338925,4,2
extremely efficient,0.8274611940338925,4,2
absorbs contact,0.8274611940338925,4,2
effective defender,0.8274611940338925,4,2
unlike,0.8274611940338925,4,2
regarding,0.8274611940338925,4,2
lights,0.8274611940338925,4,2
every possession,0.8274611940338925,4,2
shows promise,0.8274611940338925,4,2
show much,0.8274611940338925,4,2
bodes well,0.8274611940338925,4,2
much room,0.8274611940338925,4,2
smu,0.8274611940338925,4,2
would like,0.8274611940338925,4,2
2 blocks,0.8274611940338925,4,2
rankings,0.8274611940338925,4,2
averaging 15,0.8274611940338925,4,2
game lacks,0.8274611940338925,4,2
great ability,0.8274611940338925,4,2
make quick,0.8274611940338925,4,2
good catch,0.8274611940338925,4,2
changes direction,0.8274611940338925,4,2
bust,0.8274611940338925,4,2
9 50,0.8274611940338925,4,2
range jump,0.8274611940338925,4,2
jam,0.8274611940338925,4,2
progression,0.8274611940338925,4,2
17 1,0.8274611940338925,4,2
maximize,0.8274611940338925,4,2
proving,0.8274611940338925,4,2
bodies,0.8274611940338925,4,2
wins,0.8274611940338925,4,2
energy level,0.8274611940338925,4,2
contesting shots,0.8274611940338925,4,2
236,0.8274611940338925,4,2
hesitant,0.8274611940338925,4,2
us,0.8274611940338925,4,2
length well,0.8274611940338925,4,2
counter moves,0.8274611940338925,4,2
habit,0.8274611940338925,4,2
full speed,0.8274611940338925,4,2
season averaging,0.8274611940338925,4,2
excellent handler,0.8274611940338925,4,2
premium,0.8274611940338925,4,2
8 rpg,0.8274611940338925,4,2
tools,0.8110199268096459,71,36
glass,0.8091227020905638,65,33
1 1,0.8050642229830007,55,28
considering,0.7943521354320122,39,20
likes,0.7901774377214466,35,18
contest,0.7849480292457525,31,16
1 6,0.781803757100807,29,15
7 3,0.7782037502417616,27,14
2 wingspan,0.7740407895328953,25,13
kid,0.7691711547602686,23,12
since,0.7668189709962352,44,23
2 0,0.760512301176929,40,21
soft,0.7568753186989898,38,20
easily,0.7483575388192563,34,18
1 9,0.7483575388192563,34,18
2025 draft,0.7478993382037249,17,9
2007 08,0.7478993382037249,17,9
productive,0.7433258769363977,32,17
come,0.7378572742896736,45,24
focused,0.7371546668017732,15,8
2006 07,0.7371546668017732,15,8
accuracy,0.7371546668017732,15,8
expected,0.7371546668017732,15,8
9 1,0.7237646672719809,26,14
66,0.7232290797988163,13,7
patience,0.7232290797988163,13,7
62,0.7232290797988163,13,7
even though,0.7232290797988163,13,7
3 wingspan,0.7232290797988163,13,7
legitimate,0.7232290797988163,13,7
high rate,0.7232290797988163,13,7
crossover,0.7232290797988163,13,7
clip,0.7196519409848499,87,47
lebron skills,0.7151592933729507,24,13
opposing,0.7122037737484117,35,19
order,0.7052898282496454,33,18
fta,0.7052898282496454,33,18
powerful,0.7050574744127527,22,12
december,0.7044616697125949,11,6
simply,0.7044616697125949,11,6
gifts,0.7044616697125949,11,6
main,0.7044616697125949,11,6
people,0.7044616697125949,11,6
blocked,0.7044616697125949,11,6
pro level,0.7044616697125949,11,6
care,0.7044616697125949,11,6
age,0.6990992019253888,73,40
handed,0.6930308072006657,20,11
great deal,0.6930308072006657,20,11
questions,0.688741113343033,29,16
15,0.6824549443998027,92,51
body control,0.6790570585978859,54,30
slightly,0.6784699448279969,18,10
3 3,0.6784699448279969,18,10
charges,0.6777902295114195,9,5
hooks,0.6777902295114195,9,5
possibly,0.6777902295114195,9,5
runners,0.6777902295114195,9,5
improvements,0.6777902295114195,9,5
99,0.6777902295114195,9,5
mechanical,0.6777902295114195,9,5
become better,0.6777902295114195,9,5
89,0.6777902295114195,9,5
triple,0.6777902295114195,9,5
220,0.6777902295114195,9,5
battle,0.6777902295114195,9,5
converts,0.6777902295114195,9,5
nbadraft net,0.6777902295114195,9,5
great job,0.6777902295114195,9,5
could use,0.6777902295114195,9,5
92,0.6777902295114195,9,5
nbadraft,0.6777902295114195,9,5
point jumpers,0.6777902295114195,9,5
7 1,0.6735021962638914,52,29
box,0.660477663624798,16,9
among,0.660477663624798,16,9
two way,0.660477663624798,16,9
49,0.660477663624798,16,9
72,0.660477663624798,16,9
shoes 6,0.660477663624798,16,9
0,0.6585903856091928,597,337
head,0.6568875303703905,39,22
outstanding,0.6502228333065823,30,17
already,0.6383753974485327,49,28
rhythm,0.6379626492764583,21,12
slashing,0.6376758043744868,14,8
available,0.6376758043744868,14,8
knocked,0.6376758043744868,14,8
north,0.6376758043744868,14,8
stiff,0.6368755647483688,7,4
comfortable handling,0.6368755647483688,7,4
basketball academy,0.6368755647483688,7,4
perimeter skills,0.6368755647483688,7,4
displayed,0.6368755647483688,7,4
193,0.6368755647483688,7,4
fade,0.6368755647483688,7,4
weaknesses still,0.6368755647483688,7,4
stretch 4,0.6368755647483688,7,4
gains,0.6368755647483688,7,4
94,0.6368755647483688,7,4
floor extremely,0.6368755647483688,7,4
low stance,0.6368755647483688,7,4
grew,0.6368755647483688,7,4
arch,0.6368755647483688,7,4
deficiencies,0.6368755647483688,7,4
pps 2006,0.6368755647483688,7,4
poised,0.6368755647483688,7,4
gets caught,0.6368755647483688,7,4
5 attempts,0.6368755647483688,7,4
land,0.6368755647483688,7,4
point forward,0.6368755647483688,7,4
contest shots,0.6368755647483688,7,4
february,0.6368755647483688,7,4
placed,0.6368755647483688,7,4
0 00,0.6368755647483688,7,4
unproven,0.6368755647483688,7,4
pf 2006,0.6368755647483688,7,4
unnecessary,0.6368755647483688,7,4
clip 6,0.6368755647483688,7,4
2011 lebron,0.6368755647483688,7,4
respect,0.6368755647483688,7,4
contesting,0.6368755647483688,7,4
4 75,0.6368755647483688,7,4
declared,0.6368755647483688,7,4
2 point,0.6368755647483688,7,4
best player,0.6368755647483688,7,4
loose balls,0.6368755647483688,7,4
also,0.6348312489586387,239,137
although,0.6293008523043557,40,23
possesses,0.6276150289670586,66,38
national,0.6273161642766105,33,19
pace,0.6242843333427537,26,15
academy measured,0.6190563302200918,19,11
utilize,0.6190563302200918,19,11
pump,0.6190563302200918,19,11
must,0.6153919928595464,62,36
2014,0.6153919928595464,62,36
timing,0.6133771847198837,43,25
terrific,0.6083099870434161,24,14
night,0.6083099870434161,24,14
averaged 2,0.6078324277436149,12,7
posting,0.6078324277436149,12,7
fills,0.6078324277436149,12,7
open man,0.6078324277436149,12,7
steady improvement,0.6078324277436149,12,7
part,0.6013179672108517,29,17
high volume,0.5960430630561131,17,10
5 8,0.5960430630561131,17,10
pg,0.5899736133735463,44,26
face,0.5899736133735463,44,26
long term,0.5896593509069206,22,13
fr,0.5896593509069206,22,13
0 8,0.5896593509069206,22,13
deal,0.5856607725547605,27,16
basketball iq,0.5856607725547605,27,16
dunks,0.584458877664547,59,35
production,0.582923859612567,32,19
showing,0.58121317782083,74,44
deep,0.579425995302401,42,25
10,0.5688653689139045,235,141
18,0.5681602412410331,75,45
move,0.5681602412410331,75,45
state,0.5681317991677943,70,42
coach,0.5677111492741336,25,15
roll situations,0.5675958126885714,20,12
problem,0.5675958126885714,20,12
competitive,0.5675958126885714,20,12
floaters,0.5675958126885714,20,12
repertoire,0.5675958126885714,20,12
get shots,0.5674164913946225,15,9
feet set,0.5674164913946225,15,9
jorrye nixon,0.5674164913946225,15,9
jorrye,0.5674164913946225,15,9
67,0.5674164913946225,15,9
79,0.5674164913946225,15,9
handling skills,0.5674164913946225,15,9
nixon,0.5674164913946225,15,9
process,0.5670773341355488,10,6
hurt,0.5670773341355488,10,6
4 points,0.5670773341355488,10,6
good footwork,0.5670773341355488,10,6
8 10,0.5670773341355488,10,6
7 rebounds,0.5670773341355488,10,6
lobs,0.5670773341355488,10,6
drift,0.5661001041936373,5,3
13 points,0.5661001041936373,5,3
30 5,0.5661001041936373,5,3
1 rebounds,0.5661001041936373,5,3
shown steady,0.5661001041936373,5,3
detail,0.5661001041936373,5,3
8 00,0.5661001041936373,5,3
fundamental,0.5661001041936373,5,3
appeal,0.5661001041936373,5,3
security,0.5661001041936373,5,3
efficient shooter,0.5661001041936373,5,3
also needs,0.5661001041936373,5,3
high upside,0.5661001041936373,5,3
2 ft,0.5661001041936373,5,3
rim protection,0.5661001041936373,5,3
withstand,0.5661001041936373,5,3
terror,0.5661001041936373,5,3
aspects,0.5661001041936373,5,3
better job,0.5661001041936373,5,3
219,0.5661001041936373,5,3
averaged 16,0.5661001041936373,5,3
solid wingspan,0.5661001041936373,5,3
spin move,0.5661001041936373,5,3
stretch big,0.5661001041936373,5,3
9 ppg,0.5661001041936373,5,3
cleanly,0.5661001041936373,5,3
fade away,0.5661001041936373,5,3
transition player,0.5661001041936373,5,3
french,0.5661001041936373,5,3
array,0.5661001041936373,5,3
distribute,0.5661001041936373,5,3
doubt,0.5661001041936373,5,3
nixon 6,0.5661001041936373,5,3
coached,0.5661001041936373,5,3
196,0.5661001041936373,5,3
clip 1,0.5661001041936373,5,3
great potential,0.5661001041936373,5,3
left open,0.5661001041936373,5,3
function,0.5661001041936373,5,3
11 00,0.5661001041936373,5,3
25 5,0.5661001041936373,5,3
ppg 5,0.5661001041936373,5,3
schools,0.5661001041936373,5,3
innate,0.5661001041936373,5,3
blessed,0.5661001041936373,5,3
sub,0.5661001041936373,5,3
scoring instincts,0.5661001041936373,5,3
excellent free,0.5661001041936373,5,3
much bigger,0.5661001041936373,5,3
3 pointer,0.5661001041936373,5,3
3 ppg,0.5661001041936373,5,3
2 assists,0.5661001041936373,5,3
weaker,0.5661001041936373,5,3
clever,0.5661001041936373,5,3
splits,0.5661001041936373,5,3
rookie season,0.5661001041936373,5,3
averaged 17,0.5661001041936373,5,3
sturdy,0.5661001041936373,5,3
1 19,0.5661001041936373,5,3
footed,0.5661001041936373,5,3
drop steps,0.5661001041936373,5,3
months,0.5661001041936373,5,3
clock,0.5661001041936373,5,3
explosive first,0.5661001041936373,5,3
6 blocks,0.5661001041936373,5,3
failed,0.5661001041936373,5,3
clip 4,0.5661001041936373,5,3
athletic player,0.5661001041936373,5,3
minute,0.5661001041936373,5,3
4 years,0.5661001041936373,5,3
30,0.5597891931354617,58,35
class,0.5536067939839011,66,40
0 5,0.5506978124891351,28,17
block,0.5457257583540773,64,39
2 5,0.5414056011165123,36,22
77,0.5410841378516285,18,11
working,0.5410841378516285,18,11
spg,0.5410841378516285,18,11
dribbling,0.5410841378516285,18,11
5 1,0.5312216895849797,26,16
dominant,0.5312216895849797,26,16
hook,0.5312216895849797,26,16
disrupt,0.530827969521237,13,8
determination,0.530827969521237,13,8
entire,0.530827969521237,13,8
learning,0.530827969521237,13,8
specialist,0.530827969521237,13,8
momentum,0.530827969521237,13,8
knocking,0.530827969521237,13,8
57,0.530827969521237,13,8
draft class,0.530827969521237,13,8
knack,0.530827969521237,13,8
americas,0.530827969521237,13,8
offensive game,0.5276216156612765,47,29
highlight,0.5225645257706262,21,13
name,0.5225645257706262,21,13
even,0.521439810721791,121,75
1,0.5144660017469764,707,441
quality,0.5089479110017638,32,20
highly,0.5089479110017638,32,20
lebron,0.5088296531141889,24,15
college basketball,0.5088296531141889,24,15
offensive glass,0.5086213884771862,16,10
utilizing,0.5086213884771862,16,10
bpg,0.5086213884771862,16,10
result,0.5086213884771862,16,10
degree,0.5086213884771862,16,10
high release,0.5086213884771862,16,10
tourney,0.5080535254522847,8,5
aran 5,0.5080535254522847,8,5
considerably,0.5080535254522847,8,5
2010 youtube,0.5080535254522847,8,5
crossovers,0.5080535254522847,8,5
alley,0.5080535254522847,8,5
villanova,0.5080535254522847,8,5
encouraging,0.5080535254522847,8,5
7 25,0.5080535254522847,8,5
changing,0.5080535254522847,8,5
said,0.5080535254522847,8,5
solid ability,0.5080535254522847,8,5
great rebounder,0.5080535254522847,8,5
ohio,0.5080535254522847,8,5
strengths long,0.5080535254522847,8,5
5 assists,0.5080535254522847,8,5
long ways,0.5080535254522847,8,5
unorthodox,0.5080535254522847,8,5
soft hands,0.5080535254522847,8,5
nicely,0.5080535254522847,8,5
leaping,0.5049116601954946,67,42
men,0.4982376264225792,27,17
along,0.4982376264225792,27,17
long,0.4972039989288568,184,116
24,0.49561948249987964,84,53
2 3,0.49390782773125075,38,24
8 1,0.4936213357079975,19,12
31,0.49154391116351626,49,31
particularly,0.49154391116351626,49,31
shows,0.49107441499672255,229,145
term,0.48281004457738597,22,14
lock,0.4823989046564936,11,7
oops,0.4823989046564936,11,7
high energy,0.4823989046564936,11,7
however,0.4746485055163596,25,16
4 2,0.4746485055163596,25,16
dunk,0.4746485055163596,25,16
9 2,0.4746485055163596,25,16
recruit,0.4682694591383392,28,18
grow,0.46793762896733604,14,9
potentially,0.46793762896733604,14,9
offensively,0.4658069679035428,59,38
shot blocker,0.4648758112537319,45,29
blocker,0.4648758112537319,45,29
averaging,0.46337570119677984,62,40
overall,0.45867726336834913,156,101
positioning,0.4586572560797446,17,11
guard skills,0.4586572560797446,17,11
mix,0.4586572560797446,17,11
benefit,0.4586572560797446,17,11
biggest,0.4521976891827393,20,13
new,0.4521976891827393,20,13
soft touch,0.4521976891827393,20,13
brand,0.4521976891827393,20,13
arizona,0.44744339099567476,23,15
8 2,0.44379854345279846,26,17
ready,0.44379854345279846,26,17
2 9,0.440915949887021,29,19
3p,0.43502485981276884,38,25
14,0.427747270281051,62,41
allows,0.4272205530997599,65,43
become,0.41637365756096045,144,96
high school,0.4161831825798519,90,60
6 10,0.41606867813734105,63,42
numbers,0.41606867813734105,63,42
allow,0.41603882010357296,57,38
leaping ability,0.4160228879315184,54,36
32,0.4159883901085468,48,32
every,0.4159270206929726,39,26
hoop summit,0.41584486737194837,30,20
athletes,0.4158092730717833,27,18
bulk,0.415767009356415,24,16
good body,0.4157152194410916,21,14
46,0.4157152194410916,21,14
thanks,0.4156491433395342,18,12
younger,0.4156491433395342,18,12
questionable,0.4156491433395342,18,12
1 wingspan,0.41556021624701067,15,10
throw shooting,0.41556021624701067,15,10
prowess,0.41543131746603557,12,8
desire,0.41543131746603557,12,8
fully,0.41543131746603557,12,8
staying,0.41543131746603557,12,8
elevate,0.41543131746603557,12,8
something,0.41543131746603557,12,8
could become,0.41543131746603557,12,8
4 wingspan,0.41543131746603557,12,8
attempt,0.41543131746603557,12,8
works hard,0.41543131746603557,12,8
americas championship,0.41543131746603557,12,8
mid major,0.4152225303616053,9,6
90,0.4152225303616053,9,6
9 points,0.4152225303616053,9,6
college player,0.4152225303616053,9,6
3 8,0.4152225303616053,9,6
clearly,0.4152225303616053,9,6
finisher around,0.4152225303616053,9,6
possessing,0.4152225303616053,9,6
dangerous,0.4152225303616053,9,6
possible,0.4152225303616053,9,6
deflections,0.4152225303616053,9,6
competes,0.4152225303616053,9,6
balls,0.4152225303616053,9,6
display,0.4152225303616053,9,6
poise,0.4152225303616053,9,6
dynamic,0.4152225303616053,9,6
obviously,0.4152225303616053,9,6
excellent body,0.4152225303616053,9,6
greatly,0.4152225303616053,9,6
every game,0.4152225303616053,9,6
prep,0.4152225303616053,9,6
3s,0.4152225303616053,9,6
nature,0.4152225303616053,9,6
charity stripe,0.4148142709889804,6,4
level notes,0.4148142709889804,6,4
6 rebounds,0.4148142709889804,6,4
shooting percentages,0.4148142709889804,6,4
shows flashes,0.4148142709889804,6,4
jumpshots,0.4148142709889804,6,4
year college,0.4148142709889804,6,4
invite,0.4148142709889804,6,4
wisconsin,0.4148142709889804,6,4
add weight,0.4148142709889804,6,4
without much,0.4148142709889804,6,4
driving lanes,0.4148142709889804,6,4
wingspan 7,0.4148142709889804,6,4
3 fg,0.4148142709889804,6,4
great foot,0.4148142709889804,6,4
fg inside,0.4148142709889804,6,4
belt,0.4148142709889804,6,4
multi,0.4148142709889804,6,4
carry,0.4148142709889804,6,4
harder,0.4148142709889804,6,4
specimen,0.4148142709889804,6,4
stat,0.4148142709889804,6,4
naturally,0.4148142709889804,6,4
legit,0.4148142709889804,6,4
attempting,0.4148142709889804,6,4
charity,0.4148142709889804,6,4
nice touch,0.4148142709889804,6,4
protection,0.4148142709889804,6,4
ally oops,0.4148142709889804,6,4
injuries,0.4148142709889804,6,4
france,0.4148142709889804,6,4
return,0.4148142709889804,6,4
body language,0.4148142709889804,6,4
think,0.4148142709889804,6,4
based,0.4148142709889804,6,4
entry,0.4148142709889804,6,4
interview,0.4148142709889804,6,4
long wingspan,0.4148142709889804,6,4
1 11,0.4148142709889804,6,4
1 3pt,0.4148142709889804,6,4
facilitating,0.4148142709889804,6,4
upright,0.4148142709889804,6,4
roy,0.41361060417024653,3,2
confident player,0.41361060417024653,3,2
york,0.41361060417024653,3,2
basket excellent,0.41361060417024653,3,2
showing good,0.41361060417024653,3,2
2012 nike,0.41361060417024653,3,2
things well,0.41361060417024653,3,2
effort level,0.41361060417024653,3,2
hard working,0.41361060417024653,3,2
recruit coming,0.41361060417024653,3,2
isolations,0.41361060417024653,3,2
142,0.41361060417024653,3,2
detractors,0.41361060417024653,3,2
australian,0.41361060417024653,3,2
slam,0.41361060417024653,3,2
defended,0.41361060417024653,3,2
territory,0.41361060417024653,3,2
releasing,0.41361060417024653,3,2
minicamp,0.41361060417024653,3,2
fear,0.41361060417024653,3,2
multi positional,0.41361060417024653,3,2
widely,0.41361060417024653,3,2
solid 1,0.41361060417024653,3,2
major weakness,0.41361060417024653,3,2
nearly three,0.41361060417024653,3,2
boom,0.41361060417024653,3,2
beautiful,0.41361060417024653,3,2
really needs,0.41361060417024653,3,2
right place,0.41361060417024653,3,2
traps,0.41361060417024653,3,2
ppg 8,0.41361060417024653,3,2
already 22,0.41361060417024653,3,2
14 1,0.41361060417024653,3,2
houston,0.41361060417024653,3,2
initially,0.41361060417024653,3,2
31 6,0.41361060417024653,3,2
dimension,0.41361060417024653,3,2
versus,0.41361060417024653,3,2
use screens,0.41361060417024653,3,2
timed,0.41361060417024653,3,2
defense needs,0.41361060417024653,3,2
sample size,0.41361060417024653,3,2
turned 21,0.41361060417024653,3,2
major strides,0.41361060417024653,3,2
louis,0.41361060417024653,3,2
defensive team,0.41361060417024653,3,2
competes hard,0.41361060417024653,3,2
shooter solid,0.41361060417024653,3,2
strong defender,0.41361060417024653,3,2
critical,0.41361060417024653,3,2
affect,0.41361060417024653,3,2
lottery selection,0.41361060417024653,3,2
reduced,0.41361060417024653,3,2
220 pounds,0.41361060417024653,3,2
img,0.41361060417024653,3,2
atlantic,0.41361060417024653,3,2
often finds,0.41361060417024653,3,2
nickname,0.41361060417024653,3,2
idea,0.41361060417024653,3,2
seven rebounds,0.41361060417024653,3,2
player could,0.41361060417024653,3,2
