ngram,log_odds,count_top,count_bot
pulling,0.6566616077865675,9,6
mid major,0.6562430921380376,6,4
easy baskets,0.6562430921380376,6,4
balanced,0.6562430921380376,6,4
raised,0.6562430921380376,6,4
standing vertical,0.6562430921380376,6,4
legs,0.6562430921380376,6,4
unable,0.6562430921380376,6,4
basketball player,0.6562430921380376,6,4
lift,0.6562430921380376,6,4
playmaking ability,0.6562430921380376,6,4
inconsistency,0.6562430921380376,6,4
averaged 8,0.6562430921380376,6,4
2015 16,0.6562430921380376,6,4
three pointers,0.6562430921380376,6,4
strongest,0.6562430921380376,6,4
thrives,0.6562430921380376,6,4
clock,0.6562430921380376,6,4
changes,0.6562430921380376,6,4
hustles,0.6562430921380376,6,4
starts,0.6562430921380376,6,4
blocks shots,0.6562430921380376,6,4
offseason,0.6550291697954478,3,2
sheet,0.6550291697954478,3,2
summit measured,0.6550291697954478,3,2
june 2017,0.6550291697954478,3,2
year player,0.6550291697954478,3,2
level lacks,0.6550291697954478,3,2
top 5,0.6550291697954478,3,2
vertical leap,0.6550291697954478,3,2
great foot,0.6550291697954478,3,2
sense,0.6550291697954478,3,2
wooden,0.6550291697954478,3,2
commitment,0.6550291697954478,3,2
pump fake,0.6550291697954478,3,2
hurry,0.6550291697954478,3,2
good decisions,0.6550291697954478,3,2
bigger guards,0.6550291697954478,3,2
aran 7,0.6550291697954478,3,2
shooting percentages,0.6550291697954478,3,2
tied,0.6550291697954478,3,2
crucial,0.6550291697954478,3,2
exclusively,0.6550291697954478,3,2
2 18,0.6550291697954478,3,2
indicate,0.6550291697954478,3,2
began,0.6550291697954478,3,2
03,0.6550291697954478,3,2
taller players,0.6550291697954478,3,2
mini,0.6550291697954478,3,2
special,0.6550291697954478,3,2
become one,0.6550291697954478,3,2
go right,0.6550291697954478,3,2
well coordinated,0.6550291697954478,3,2
secondary playmaker,0.6550291697954478,3,2
4 rebounds,0.6550291697954478,3,2
2017 usa,0.6550291697954478,3,2
many years,0.6550291697954478,3,2
great pick,0.6550291697954478,3,2
great upside,0.6550291697954478,3,2
stat sheet,0.6550291697954478,3,2
12 29,0.6550291697954478,3,2
athletic gifts,0.6550291697954478,3,2
much space,0.6550291697954478,3,2
gets knocked,0.6550291697954478,3,2
5 reach,0.6550291697954478,3,2
incident,0.6550291697954478,3,2
polishing,0.6550291697954478,3,2
explodes,0.6550291697954478,3,2
elite 100,0.6550291697954478,3,2
aware,0.6550291697954478,3,2
10 rebounds,0.6550291697954478,3,2
lose focus,0.6550291697954478,3,2
201,0.6550291697954478,3,2
possessing,0.6550291697954478,3,2
offensive efficiency,0.6550291697954478,3,2
solid shot,0.6550291697954478,3,2
aggressively,0.6550291697954478,3,2
tough player,0.6550291697954478,3,2
impossible,0.6550291697954478,3,2
athletic defenders,0.6550291697954478,3,2
sturdy,0.6550291697954478,3,2
needs improvement,0.6550291697954478,3,2
alabama,0.6550291697954478,3,2
hand dominant,0.6550291697954478,3,2
quick decision,0.6550291697954478,3,2
bad passes,0.6550291697954478,3,2
greatest strength,0.6550291697954478,3,2
could get,0.6550291697954478,3,2
teams look,0.6550291697954478,3,2
great lateral,0.6550291697954478,3,2
8 15,0.6550291697954478,3,2
pesky,0.6550291697954478,3,2
average first,0.6550291697954478,3,2
play physical,0.6550291697954478,3,2
effect,0.6550291697954478,3,2
get away,0.6550291697954478,3,2
nike elite,0.6550291697954478,3,2
super,0.6550291697954478,3,2
distribute,0.6550291697954478,3,2
stepping,0.6550291697954478,3,2
easy looks,0.6550291697954478,3,2
good transition,0.6550291697954478,3,2
scratching,0.6550291697954478,3,2
campus,0.6550291697954478,3,2
position weaknesses,0.6550291697954478,3,2
10 7,0.6550291697954478,3,2
extended,0.6550291697954478,3,2
7 ast,0.6550291697954478,3,2
13 3,0.6550291697954478,3,2
collegiate seasons,0.6550291697954478,3,2
steadily improved,0.6550291697954478,3,2
poise,0.6550291697954478,3,2
bite,0.6550291697954478,3,2
security,0.6550291697954478,3,2
standstill,0.6550291697954478,3,2
4s,0.6550291697954478,3,2
6 23,0.6550291697954478,3,2
averaged 18,0.6550291697954478,3,2
shoot player,0.6550291697954478,3,2
l,0.6550291697954478,3,2
great leaping,0.6550291697954478,3,2
speed makes,0.6550291697954478,3,2
transitioning,0.6550291697954478,3,2
made strides,0.6550291697954478,3,2
junior college,0.6550291697954478,3,2
2012 deron,0.6550291697954478,3,2
dirty work,0.6550291697954478,3,2
protection,0.6550291697954478,3,2
name called,0.6550291697954478,3,2
good overall,0.6550291697954478,3,2
beating,0.6550291697954478,3,2
rick,0.6550291697954478,3,2
240 lbs,0.6550291697954478,3,2
training,0.6550291697954478,3,2
96,0.6550291697954478,3,2
near 7,0.6550291697954478,3,2
7 75,0.6550291697954478,3,2
difficult shots,0.6550291697954478,3,2
get back,0.6550291697954478,3,2
notes born,0.6550291697954478,3,2
standing 6,0.6550291697954478,3,2
would expect,0.6550291697954478,3,2
ultra,0.6550291697954478,3,2
105,0.6550291697954478,3,2
excelled,0.6550291697954478,3,2
big moments,0.6550291697954478,3,2
bast 5,0.6550291697954478,3,2
time leading,0.6550291697954478,3,2
much upside,0.6550291697954478,3,2
10 standing,0.6550291697954478,3,2
penetrate,0.6550291697954478,3,2
enhanced,0.6550291697954478,3,2
18 feet,0.6550291697954478,3,2
increase,0.6550291697954478,3,2
dimensions,0.6550291697954478,3,2
set shot,0.6550291697954478,3,2
scoring guard,0.6550291697954478,3,2
177,0.6550291697954478,3,2
detroit,0.6550291697954478,3,2
solely,0.6550291697954478,3,2
event,0.6550291697954478,3,2
shots well,0.6550291697954478,3,2
211,0.6550291697954478,3,2
wooden award,0.6550291697954478,3,2
offensive sets,0.6550291697954478,3,2
fluidly,0.6550291697954478,3,2
year college,0.6550291697954478,3,2
3 pointer,0.6550291697954478,3,2
5 18,0.6550291697954478,3,2
shot needs,0.6550291697954478,3,2
weakside,0.6550291697954478,3,2
called upon,0.6550291697954478,3,2
233,0.6550291697954478,3,2
selfish,0.6550291697954478,3,2
thrive,0.6550291697954478,3,2
good passing,0.6550291697954478,3,2
wait,0.6550291697954478,3,2
kick outs,0.6550291697954478,3,2
immensely,0.6550291697954478,3,2
perimeter jumper,0.6550291697954478,3,2
double doubles,0.6550291697954478,3,2
9 7,0.6550291697954478,3,2
boxes,0.6550291697954478,3,2
showing,0.6395589495505085,40,27
vertical,0.619986277527131,38,26
near,0.619695389613728,19,13
playmaker,0.612998853342015,32,22
54,0.6126975001744004,16,11
get stronger,0.6126975001744004,16,11
native,0.6126975001744004,16,11
ease,0.6126975001744004,16,11
trouble,0.6084452867245478,29,20
extremely,0.6032456842674705,65,45
side,0.6028652143494284,26,18
challenge,0.6025414548019921,13,9
willingness,0.6025414548019921,13,9
arizona,0.6025414548019921,13,9
creativity,0.6025414548019921,13,9
2 lbs,0.6025414548019921,13,9
done,0.6025414548019921,13,9
intangibles,0.6025414548019921,13,9
6 11,0.5985478851652832,36,25
driving,0.5985478851652832,36,25
huge,0.595865511036985,23,16
excellent,0.5876642533228082,120,84
key,0.586822886956428,20,14
college career,0.586822886956428,20,14
mvp,0.5864559725339031,10,7
ideal size,0.5864559725339031,10,7
four year,0.5864559725339031,10,7
third,0.5864559725339031,10,7
bring,0.5864559725339031,10,7
became,0.5864559725339031,10,7
lack,0.5806763349908675,118,83
measured 6,0.5806763349908675,118,83
starter,0.5746865067274207,17,12
came,0.5746865067274207,17,12
ratio,0.5698309539663189,24,17
attacks,0.5577117163525873,21,15
point range,0.5577117163525873,21,15
hitting,0.5575353407883696,14,10
44,0.5575353407883696,14,10
shoulders,0.5575353407883696,14,10
junior year,0.5575353407883696,14,10
transferring,0.5570850334702211,7,5
december,0.5570850334702211,7,5
73,0.5570850334702211,7,5
slower,0.5570850334702211,7,5
hang,0.5570850334702211,7,5
star recruit,0.5570850334702211,7,5
5 4,0.5570850334702211,7,5
missed,0.5570850334702211,7,5
winner,0.5570850334702211,7,5
buckets,0.5570850334702211,7,5
awkward,0.5570850334702211,7,5
aran 6,0.5570850334702211,7,5
ingle,0.5570850334702211,7,5
fluid athlete,0.5570850334702211,7,5
range jumper,0.5570850334702211,7,5
throws per,0.5570850334702211,7,5
195,0.5570850334702211,7,5
spaces,0.5570850334702211,7,5
anything,0.5570850334702211,7,5
foul prone,0.5570850334702211,7,5
good strength,0.5570850334702211,7,5
figures,0.5570850334702211,7,5
5 25,0.5570850334702211,7,5
driver,0.5570850334702211,7,5
core,0.5570850334702211,7,5
target,0.5570850334702211,7,5
traditional,0.5570850334702211,7,5
notes measured,0.5436950887062935,79,57
run,0.5421197119417087,54,39
quicker,0.5417175915254919,18,13
stance,0.5417175915254919,18,13
capable,0.5397066385374902,47,34
easy,0.5364691048100845,40,29
notes,0.5364195572445656,142,103
coach,0.531746224514448,22,16
step back,0.5314415239086827,11,8
turned,0.5314415239086827,11,8
blow,0.5314415239086827,11,8
converting,0.5314415239086827,11,8
cuts,0.5314415239086827,11,8
character,0.5314415239086827,11,8
scorer,0.5306246513600765,103,75
basket,0.5237137786277852,123,90
explosiveness,0.5200220794893706,45,33
6 10,0.5200220794893706,45,33
skilled,0.5196307225658519,15,11
works,0.5196307225658519,15,11
attacking,0.516074390026505,34,25
beyond,0.5084390855589636,23,17
leaping ability,0.5030738205111849,31,23
body,0.5003394884903827,160,119
decision making,0.48739932120170515,24,18
stand,0.48739932120170515,24,18
learn,0.48733927381731057,20,15
playmaking,0.48733927381731057,20,15
start,0.4872592266563238,16,12
real,0.4872592266563238,16,12
drawing,0.48713919770978364,12,9
selected,0.48713919770978364,12,9
big ten,0.48713919770978364,12,9
point guards,0.48713919770978364,12,9
1 wingspan,0.48713919770978364,12,9
misses,0.4869192991455318,8,6
point shooting,0.4869192991455318,8,6
standpoint,0.4869192991455318,8,6
gatorade player,0.4869192991455318,8,6
7 6,0.4869192991455318,8,6
european,0.4869192991455318,8,6
good court,0.4869192991455318,8,6
defensive stance,0.4869192991455318,8,6
secondary,0.4869192991455318,8,6
handlers,0.4869192991455318,8,6
coaching,0.4869192991455318,8,6
contain,0.4869192991455318,8,6
either guard,0.4869192991455318,8,6
2013 nike,0.4869192991455318,8,6
credit,0.4863007884316737,4,3
soon,0.4863007884316737,4,3
home,0.4863007884316737,4,3
measurements,0.4863007884316737,4,3
fault,0.4863007884316737,4,3
savvy,0.4863007884316737,4,3
spark,0.4863007884316737,4,3
2017 averaged,0.4863007884316737,4,3
digits,0.4863007884316737,4,3
demeanor,0.4863007884316737,4,3
post players,0.4863007884316737,4,3
good decision,0.4863007884316737,4,3
opponent,0.4863007884316737,4,3
instinct,0.4863007884316737,4,3
broken,0.4863007884316737,4,3
superior,0.4863007884316737,4,3
level shows,0.4863007884316737,4,3
rebounding guard,0.4863007884316737,4,3
grab rebounds,0.4863007884316737,4,3
turnovers averaged,0.4863007884316737,4,3
comfortable handling,0.4863007884316737,4,3
various,0.4863007884316737,4,3
exploit,0.4863007884316737,4,3
elite camp,0.4863007884316737,4,3
favorite,0.4863007884316737,4,3
8 per,0.4863007884316737,4,3
seeking,0.4863007884316737,4,3
february,0.4863007884316737,4,3
roy,0.4863007884316737,4,3
solid length,0.4863007884316737,4,3
breakout season,0.4863007884316737,4,3
poor free,0.4863007884316737,4,3
imposing,0.4863007884316737,4,3
explosive athleticism,0.4863007884316737,4,3
2021 good,0.4863007884316737,4,3
losing,0.4863007884316737,4,3
5 rpg,0.4863007884316737,4,3
continuing,0.4863007884316737,4,3
basket game,0.4863007884316737,4,3
necessity,0.4863007884316737,4,3
long wingspan,0.4863007884316737,4,3
power forwards,0.4863007884316737,4,3
maryland,0.4863007884316737,4,3
canada,0.4863007884316737,4,3
way player,0.4863007884316737,4,3
options,0.4863007884316737,4,3
averaged 4,0.4863007884316737,4,3
miami,0.4863007884316737,4,3
dishing,0.4863007884316737,4,3
attended,0.4863007884316737,4,3
dirty,0.4863007884316737,4,3
screener,0.4863007884316737,4,3
square,0.4863007884316737,4,3
fails,0.4863007884316737,4,3
could take,0.4863007884316737,4,3
plan,0.4863007884316737,4,3
6 21,0.4863007884316737,4,3
lsu,0.4863007884316737,4,3
notch,0.4863007884316737,4,3
hard work,0.4863007884316737,4,3
playing style,0.4863007884316737,4,3
185 lbs,0.4863007884316737,4,3
weaker,0.4863007884316737,4,3
suggest,0.4863007884316737,4,3
crashes,0.4863007884316737,4,3
7 11,0.4863007884316737,4,3
7 10,0.4863007884316737,4,3
5 10,0.4863007884316737,4,3
mightily,0.4863007884316737,4,3
specimen,0.4863007884316737,4,3
everyone,0.4863007884316737,4,3
shot clock,0.4863007884316737,4,3
gifted,0.4863007884316737,4,3
fouls per,0.4863007884316737,4,3
redshirt,0.4863007884316737,4,3
league elite,0.4863007884316737,4,3
excellent job,0.4863007884316737,4,3
lanes well,0.4863007884316737,4,3
outside shots,0.4863007884316737,4,3
belt,0.4863007884316737,4,3
stayed,0.4863007884316737,4,3
controlled,0.4863007884316737,4,3
draft,0.4829432744399913,178,134
measured,0.48070654164918203,130,98
solid,0.4785172866971603,237,179
type,0.4745961638083305,37,28
mid,0.47278729650341766,95,72
floater,0.4709741223594115,29,22
center,0.4709741223594115,29,22
throughout,0.46830948030948427,25,19
6 3,0.46245259798134697,38,29
great length,0.45928510414763934,17,13
concern,0.45928510414763934,17,13
led,0.4557661636185131,30,23
first,0.4515939971841245,143,110
6 9,0.4511140652867418,52,40
facilitator,0.4506819007843266,13,10
incredibly,0.4506819007843266,13,10
lead guard,0.4506819007843266,13,10
round,0.44609017170751386,57,44
point shooter,0.4443197990364265,22,17
3p,0.43498214447257766,27,21
style,0.4348650060540393,18,14
2 8,0.4348650060540393,18,14
crafty,0.4348650060540393,18,14
unselfish player,0.43459556406428845,9,7
gatorade,0.43459556406428845,9,7
lock,0.43459556406428845,9,7
numerous,0.43459556406428845,9,7
lefty,0.43459556406428845,9,7
junior season,0.43459556406428845,9,7
world,0.43459556406428845,9,7
ft shooter,0.43459556406428845,9,7
throw shooter,0.43007950542461515,41,32
three,0.42190520253952535,135,106
46,0.42014625487398405,14,11
shot blocking,0.42014625487398405,14,11
country,0.42014625487398405,14,11
creative,0.42014625487398405,14,11
showed,0.4177007210729009,47,37
set,0.41662642316599374,66,52
control,0.41662642316599374,66,52
pro,0.413359191003158,19,15
2011,0.413359191003158,19,15
shoes,0.40996328331114995,120,95
great,0.40980810868540907,308,244
scouts,0.40685569055094284,29,23
75,0.3945067239857458,50,40
finisher,0.3944469384537861,40,32
knock,0.3943751499453949,30,24
good body,0.3941924490477753,15,12
range game,0.3941924490477753,15,12
main,0.39405158352218983,10,8
7 4,0.39405158352218983,10,8
adidas nations,0.39405158352218983,10,8
summer,0.39405158352218983,10,8
iowa,0.39405158352218983,10,8
helped,0.39405158352218983,10,8
adjust,0.39405158352218983,10,8
barefoot 8,0.39405158352218983,10,8
prolific,0.39405158352218983,10,8
nations,0.39405158352218983,10,8
good feel,0.39405158352218983,10,8
alley,0.3936712600186816,5,4
useful,0.3936712600186816,5,4
3 points,0.3936712600186816,5,4
produce,0.3936712600186816,5,4
245,0.3936712600186816,5,4
lose,0.3936712600186816,5,4
nc,0.3936712600186816,5,4
2012 lebron,0.3936712600186816,5,4
react,0.3936712600186816,5,4
turn 23,0.3936712600186816,5,4
assist numbers,0.3936712600186816,5,4
trees,0.3936712600186816,5,4
good balance,0.3936712600186816,5,4
soft hands,0.3936712600186816,5,4
lb,0.3936712600186816,5,4
great defensive,0.3936712600186816,5,4
engaged,0.3936712600186816,5,4
declared,0.3936712600186816,5,4
physique,0.3936712600186816,5,4
quicker guards,0.3936712600186816,5,4
11 2,0.3936712600186816,5,4
deflections,0.3936712600186816,5,4
excellent rebounder,0.3936712600186816,5,4
bigger players,0.3936712600186816,5,4
immense,0.3936712600186816,5,4
unnecessary,0.3936712600186816,5,4
fake,0.3936712600186816,5,4
colorado,0.3936712600186816,5,4
2020 combine,0.3936712600186816,5,4
80 ft,0.3936712600186816,5,4
middle,0.3936712600186816,5,4
190,0.3936712600186816,5,4
though,0.3886629591911692,61,49
lanes,0.3866630437264238,46,37
far,0.3805374548724707,26,21
passing lanes,0.37506163885139543,37,30
experience,0.37202522424168727,32,26
recruit,0.37185782407654244,16,13
opposing,0.37185782407654244,16,13
foot,0.3680493530569784,54,44
22,0.3621557142121805,66,54
seasons,0.3621557142121805,66,54
wings,0.36188816627181275,22,18
available,0.3617000696994399,11,9
remains,0.3617000696994399,11,9
rim protector,0.3617000696994399,11,9
throw shooting,0.3617000696994399,11,9
brother,0.3617000696994399,11,9
college basketball,0.3617000696994399,11,9
comparison,0.359799417277884,172,141
always,0.35950590226277157,61,50
moves,0.3565185516552756,84,69
development,0.35622992897122785,28,23
undersized,0.35622992897122785,28,23
leads,0.35243251867618675,17,14
national,0.35243251867618675,17,14
shooting stroke,0.35243251867618675,17,14
abilities,0.35243251867618675,17,14
2 4,0.35243251867618675,17,14
improve,0.3439232429381356,146,121
lbs,0.3423783656169963,135,112
mid range,0.34011531302566844,65,54
standing reach,0.33574637555409304,84,70
consistent,0.33564564523416074,60,50
state,0.335590147369043,48,40
tends,0.33544314958628973,24,20
leadership,0.33538139291492186,18,15
men,0.33538139291492186,18,15
handling ability,0.33527964369211816,12,10
turnover prone,0.33527964369211816,12,10
create shots,0.33527964369211816,12,10
limits,0.33527964369211816,12,10
separation,0.33527964369211816,12,10
based,0.3350181353564654,6,5
ahead,0.3350181353564654,6,5
rolls,0.3350181353564654,6,5
wingspan 8,0.3350181353564654,6,5
expect,0.3350181353564654,6,5
next season,0.3350181353564654,6,5
deficiencies,0.3350181353564654,6,5
6 ppg,0.3350181353564654,6,5
fly,0.3350181353564654,6,5
basic,0.3350181353564654,6,5
bunches,0.3350181353564654,6,5
clear,0.3350181353564654,6,5
november,0.3350181353564654,6,5
truly,0.3350181353564654,6,5
defense gives,0.3350181353564654,6,5
grab,0.3350181353564654,6,5
non,0.3350181353564654,6,5
post player,0.3350181353564654,6,5
ohio,0.3350181353564654,6,5
ended,0.3350181353564654,6,5
inch standing,0.3350181353564654,6,5
runners,0.3350181353564654,6,5
finisher around,0.3350181353564654,6,5
elevate,0.3350181353564654,6,5
87,0.3350181353564654,6,5
rotational,0.3350181353564654,6,5
personality,0.3350181353564654,6,5
due,0.332076083803452,79,66
awareness,0.32395866428735864,25,21
front,0.32395866428735864,25,21
year,0.3231782816216491,220,185
others,0.32029326796752144,19,16
blocking,0.32029326796752144,19,16
paint,0.31586647983557725,58,49
natural,0.3135157992929969,39,33
star,0.3134378783688767,26,22
pointers,0.313292814869941,13,11
post moves,0.313292814869941,13,11
point,0.30939224268139576,265,225
11,0.3088415875898871,106,90
rebound,0.30684692530365254,20,17
highly,0.30684692530365254,20,17
gives,0.3019627746701836,34,29
aggressive,0.2999584354754177,48,41
3 point,0.2999584354754177,48,41
skill,0.29934806029623573,55,47
standing,0.2951262263447436,98,84
late,0.2949126944553715,42,36
adidas,0.2948389152981097,28,24
productive,0.2948389152981097,28,24
ideal,0.29478773507431555,21,18
basketball iq,0.29478773507431555,21,18
leaper,0.29478773507431555,21,18
asked,0.2947079813559075,14,12
added,0.2947079813559075,14,12
bigs,0.2947079813559075,14,12
hold,0.2947079813559075,14,12
ten,0.2947079813559075,14,12
toughness,0.2947079813559075,14,12
problem,0.2947079813559075,14,12
5 7,0.2945140557221855,7,6
86,0.2945140557221855,7,6
oops,0.2945140557221855,7,6
indiana,0.2945140557221855,7,6
transferred,0.2945140557221855,7,6
weaknesses lacks,0.2945140557221855,7,6
3 pointers,0.2945140557221855,7,6
shooting touch,0.2945140557221855,7,6
program,0.2945140557221855,7,6
top 10,0.2945140557221855,7,6
overpower,0.2945140557221855,7,6
simply,0.2945140557221855,7,6
71,0.2945140557221855,7,6
bad shots,0.2945140557221855,7,6
percentages,0.2945140557221855,7,6
year starter,0.2945140557221855,7,6
1st step,0.2945140557221855,7,6
bigger,0.28933536006669947,43,37
19,0.2867094229071796,58,50
finished,0.28657842906962117,29,25
second,0.28411746170162644,66,57
inch,0.28391122281698067,22,19
ways,0.28194909070740515,37,32
passer,0.28114614277734873,52,45
step,0.2803132778978803,97,84
makes,0.2791444784521655,90,78
big men,0.2787910464679939,15,13
fit,0.2787910464679939,15,13
reach,0.2780381280106923,98,85
lead,0.2760333745634025,38,33
comparison strengths,0.2741677610905775,46,40
instead,0.2740512811789344,23,20
effort,0.27177478841396585,31,27
rate,0.27177478841396585,31,27
limit,0.26500523860508984,16,14
mcdonald,0.26500523860508984,16,14
gauntlet,0.26500523860508984,16,14
adidas gauntlet,0.26500523860508984,16,14
upper body,0.2648532554232528,8,7
high post,0.2648532554232528,8,7
pro level,0.2648532554232528,8,7
technique,0.2648532554232528,8,7
leaves,0.2648532554232528,8,7
competes,0.2648532554232528,8,7
result,0.2648532554232528,8,7
left hand,0.2648532554232528,8,7
defends,0.2648532554232528,8,7
award,0.2648532554232528,8,7
drafted,0.2648532554232528,8,7
mismatch,0.2648532554232528,8,7
younger,0.2648532554232528,8,7
iowa state,0.2648532554232528,8,7
mediocre,0.2648532554232528,8,7
freshman,0.26300915166517136,89,78
considering,0.25685908778376465,25,22
hard,0.253176941164897,68,60
scoring ability,0.2529489055370693,17,15
behind,0.2529489055370693,17,15
moving,0.2529489055370693,17,15
contact,0.25195620158512,77,68
form,0.24757186088392658,35,31
played,0.2424793969440966,54,48
sophomore,0.2424793969440966,54,48
senior year,0.24237312248739684,27,24
handles,0.24231546987928532,18,16
perimeter defender,0.24219117505257515,9,8
defensive potential,0.24219117505257515,9,8
draft stock,0.24219117505257515,9,8
used,0.24219117505257515,9,8
positive,0.24219117505257515,9,8
disrupt,0.24219117505257515,9,8
stallard,0.24219117505257515,9,8
outside shooter,0.24219117505257515,9,8
similar,0.24219117505257515,9,8
floor general,0.24219117505257515,9,8
25,0.24036734218121758,82,73
outside,0.24036734218121758,82,73
runs,0.23595266748990618,28,25
block,0.23296091150250753,38,34
wide,0.23286684248949996,19,17
3 5,0.23286684248949996,19,17
steals,0.2317889987947357,67,60
decent,0.23122885346115574,48,43
passes,0.22781167995587737,49,44
6 8,0.22456930555763144,60,54
outlook,0.22453880147635275,50,45
pg,0.22446713152129405,30,27
longer,0.22431012931294703,10,9
let,0.22431012931294703,10,9
movement,0.22431012931294703,10,9
air,0.22431012931294703,10,9
starting,0.22431012931294703,10,9
ton,0.22431012931294703,10,9
general,0.22431012931294703,10,9
percentage,0.22060406783748476,41,37
fast,0.21930985041816875,31,28
develop,0.21839083104475066,52,47
leaping,0.2168980762961379,42,38
order,0.21681079161948347,21,19
30,0.21449154469590326,32,29
per game,0.2130491741252598,303,275
feel,0.21001677050332646,44,40
big man,0.20993199465639734,22,20
forcing,0.20984051568177442,11,10
7 foot,0.20984051568177442,11,10
bpg,0.20984051568177442,11,10
get shots,0.20984051568177442,11,10
78,0.20984051568177442,11,10
entire,0.20984051568177442,11,10
court,0.20927331376366887,144,131
college,0.2063574682030307,147,134
nearly,0.20574635444063816,34,31
improved,0.2038252576852937,69,63
college level,0.2036796933173921,23,21
turn,0.20176611475717365,35,32
create,0.20096509376843308,94,86
lacks,0.20096509376843308,94,86
already,0.19801704639101736,36,33
9 0,0.19797198522115345,24,22
touch around,0.19789055777773257,12,11
stick,0.19789055777773257,12,11
taller,0.19789055777773257,12,11
new,0.19789055777773257,12,11
guard skills,0.19789055777773257,12,11
defenders,0.19630449223563495,134,123
knows,0.1944795705848641,37,34
conference,0.192740655975296,25,23
confident,0.1878545413518644,13,12
today,0.1878545413518644,13,12
difficult,0.1849715008666557,40,37
open,0.18427167492046337,94,87
passing,0.18368790863736528,108,100
defend,0.1821235819365068,41,38
wingspan,0.18080854899820942,222,206
teammates,0.17948424214897152,70,65
assists,0.17948424214897152,70,65
25 barefoot,0.1793065787761261,14,13
kid,0.1793065787761261,14,13
low post,0.1793065787761261,14,13
action,0.1793065787761261,14,13
teammate,0.1793065787761261,14,13
versatile,0.17684007743085317,43,40
struggle,0.1755566584537238,29,27
things,0.1755566584537238,29,27
left,0.1743850586097011,44,41
work,0.16575492246708734,112,105
born,0.16552162546597238,16,15
thin,0.16552162546597238,16,15
three point,0.1636623997046751,49,46
shows,0.16358835441283048,131,123
competition,0.16267303644378472,33,31
laterally,0.15988298250143274,17,16
athleticism,0.155187182328536,162,153
need,0.1550203760531197,72,68
creating,0.1549445833301224,36,34
becoming,0.15488904440126383,18,17
rebounding,0.15048912629617384,38,36
average,0.1465679446140058,80,76
00,0.14643834908420672,20,19
final,0.14643834908420672,20,19
3 0,0.14643834908420672,20,19
player,0.14514635518497787,390,371
possesses,0.14288327956126956,42,40
blocks,0.13808712242015275,45,43
21,0.13663062924796598,46,44
pressure,0.1365801168137981,23,22
stay,0.1365801168137981,23,22
throw,0.13531778313651444,94,90
2023,0.1338535534126848,24,23
2 3,0.13134964230217783,25,24
5 standing,0.13134964230217783,25,24
stroke,0.12904218507908638,26,25
big,0.12746854990225742,161,155
less,0.12690893886865595,27,26
weight,0.12493089687400882,28,27
level,0.12348135118946857,290,280
passing ability,0.12137728678087001,30,29
active,0.12137728678087001,30,29
physical,0.11789405637930095,97,94
skills academy,0.1168672903170318,33,32
body control,0.1168672903170318,33,32
needs,0.11523032213929163,172,167
around,0.11505871834997272,138,134
long,0.11439780202770145,105,102
shooting,0.11389394183924928,285,277
defensive,0.11243255663578111,147,143
weaknesses,0.11220973391133704,185,180
lane,0.1120077853785304,37,36
rim,0.11021536508631335,234,228
per,0.10948944620074741,319,311
finish,0.1086092480113603,81,79
playing,0.10689534256414568,85,83
skills,0.10551778918582855,133,130
guard,0.10248122656913239,245,240
2022,0.10051201670115084,52,51
wing,0.09388725477108828,68,67
post,0.09075841633445414,160,158
man,0.09001491696362862,83,82
floor,0.08839926009554944,184,182
rebounds,0.08662054842984368,103,102
free,0.08584747304091067,109,108
strong,0.0857269181171052,110,109
position,0.08434007740621574,123,122
shooter,0.07261414608003669,201,201
plays,0.07259526783116677,179,179
pick,0.07253783541466952,112,112
gets,0.07253440948873724,108,108
next level,0.07252927120669028,102,102
rebounder,0.07250187932855034,70,70
prospect,0.072499312400927,67,67
move,0.07248305941354971,48,48
shown,0.07247963866071494,44,44
smaller,0.07247536317378511,39,39
area,0.07247194314747674,35,35
mechanics,0.07246937833960487,32,32
averaging,0.0724676685685619,30,30
iq,0.07246681371329977,29,29
confidence,0.07246595887821172,28,28
old,0.07246510406329598,27,27
1 9,0.072464249268549,26,26
true,0.07246339449397432,25,25
inconsistent,0.07246339449397432,25,25
6 1,0.07246253973956662,24,24
outstanding,0.07246168500532946,23,23
leading,0.07246083029126105,22,22
6 0,0.07246083029126105,22,22
first team,0.07245997559735784,21,21
projects,0.07245912092362339,20,20
2 9,0.07245570243033583,16,16
issue,0.07245570243033583,16,16
displays,0.07245484785742384,15,15
physicality,0.07245484785742384,15,15
isolation,0.0724539933046735,14,14
51,0.0724539933046735,14,14
contribute,0.0724539933046735,14,14
prospects,0.0724539933046735,14,14
8 2,0.0724539933046735,14,14
2021 draft,0.072452284259656,12,12
factor,0.072452284259656,12,12
49,0.072452284259656,12,12
incredible,0.072452284259656,12,12
problems,0.07245142976738883,11,11
match,0.07245142976738883,11,11
protector,0.07245142976738883,11,11
offensive glass,0.07245142976738883,11,11
shooting mechanics,0.07245142976738883,11,11
academy measured,0.07245142976738883,11,11
fundamentals,0.07245057529528154,10,10
make plays,0.07245057529528154,10,10
keeping,0.07245057529528154,10,10
ranked,0.07245057529528154,10,10
work ethic,0.07245057529528154,10,10
facing,0.07245057529528154,10,10
double teams,0.07244972084333234,9,9
florida,0.07244972084333234,9,9
freshman year,0.07244972084333234,9,9
expected,0.07244972084333234,9,9
highest,0.07244972084333234,9,9
utilizing,0.07244972084333234,9,9
