 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","TJ Washington","Utah Valley","Sr.","6-0","G","28","129"
"","Eyassu Worku","UC Irvine","Sr.","6-2","G","32","129"
"126","Terrell Allen","Georgetown","Sr.","6-3","G","32","128"
"","Deondre Burns","Oral Roberts","Sr.","6-3","G","31","128"
"","Ryan Daly","Saint Joseph's","Sr.","6-4","G","30","128"
"129","Darius Brown II","CSUN","So.","6-2","G","32","127"
"","Malik Curry","Old Dominion","Jr.","6-1","G","32","127"
"","Isaac Likekele","Oklahoma St.","So.","6-5","G","28","127"
"","Remy Martin","Arizona St.","Jr.","6-0","G","31","127"
"133","Marlin Davis","Texas St.","Sr.","6-2","G","32","126"
"","Aaron Thompson","Butler","Jr.","6-2","G","27","126"
"","Jake Toolson","BYU","Sr.","6-5","G","32","126"
"136","Damian Chong Qui","Mount St. Mary's","So.","5-8","G","32","125"
"","Rylan Jones","Utah","Fr.","6-1","G","28","125"
"","Sam Merrill","Utah St.","Sr.","6-5","G","32","125"
"139","Desmond Bane","TCU","Sr.","6-5","G","32","124"
"","Lindsey Drew","Nevada","Sr.","6-4","G","31","124"
"","Trent Forrest","Florida St.","Sr.","6-5","G","31","124"
"","Tommy Kuhse","Saint Mary's (CA)","Jr.","6-2","G","33","124"
"","Naji Marshall","Xavier","Jr.","6-7","F","31","124"
"","Connor McCaffery","Iowa","So.","6-5","G","31","124"
"","Jaquori McLaughlin","UC Santa Barbara","Jr.","6-4","G","30","124"
"146","Kevin Anderson","Delaware","Jr.","6-5","G","33","122"
"","Ahsan Asadullah","Lipscomb","So.","6-9","C","31","122"
"","K.J. Jackson","UMBC","Sr.","6-2","G","29","122"
"","Stevie Jordan","Rider","Sr.","6-0","G","30","122"
"","Grant Riller","Col. of Charleston","Sr.","6-3","G","31","122"
"","Pat Spencer","Northwestern","Sr.","6-3","G","31","122"
"","Trey Wertz","Santa Clara","So.","6-5","G","31","122"
"153","Keith Braxton","Saint Francis","Sr.","6-5","G","32","121"
"","Jr. Clay","Tennessee Tech","So.","6-0","G","31","121"
"","Phlandrous Fleming Jr.","Charleston So.","Jr.","6-5","G","32","121"
"","Storm Murphy","Wofford","Jr.","5-11","G","34","121"
"","Daniel Sackey","Valparaiso","So.","5-9","G","34","121"
"","Dru Smith","Missouri","Jr.","6-3","G","31","121"
"159","Jamaree Bouyea","San Francisco","Jr.","6-2","G","34","120"
"","Devon Dotson","Kansas","So.","6-2","G","30","120"
"","Deshon Parker","James Madison","So.","6-4","G","30","120"
"","Sayeed Pridgett","Montana","Sr.","6-5","G","31","120"
"","Jalen Warren","FGCU","Jr.","6-3","G","32","120"
"164","Czar Perry","CSU Bakersfield","Jr.","6-2","G","31","119"
"165","Jalen Harris","Nevada","Jr.","6-6","G","30","118"
"","Trey McGowens","Pittsburgh","So.","6-4","G","32","118"
"","Christian Turner","Gardner-Webb","Sr.","5-10","G","32","118"
"168","Chase Adams","Portland","Fr.","5-8","G","32","117"
"","David Azore","UT Arlington","So.","6-4","G","32","117"
"","Tevin Brown","Murray St.","So.","6-5","G","32","117"
"","Daejon Davis","Stanford","Jr.","6-3","G","32","117"
"","Alex Hunter","Furman","Jr.","5-11","G","32","117"
"","Jagan Mosely","Georgetown","Sr.","6-3","G","32","117"
"","Brian Warren","UT Arlington","Sr.","5-9","G","32","117"
"175","Tyrik Armstrong","Texas Southern","Sr.","5-10","G","28","116"
"176","Javante McCoy","Boston U.","Jr.","6-5","G","33","115"
"","Justin Roberts","Georgia St.","So.","5-10","G","32","115"
"178","Jarred Godfrey","Purdue Fort Wayne","So.","6-5","G","33","114"
"","Kevin Kangu","Oakland","Jr.","6-4","G","33","114"
"","Davion Mitchell","Baylor","So.","6-2","G","30","114"
"","Tristen Newton","East Carolina","Fr.","6-5","G","31","114"
"","Carlos Paez","Austin Peay","Fr.","5-11","G","33","114"
"","Scotty Pippen Jr.","Vanderbilt","Fr.","6-3","G","32","114"
"184","Alterique Gilbert","UConn","Jr.","6-0","G","30","113"
"","Joseph Girard III","Syracuse","Fr.","6-1","G","32","113"
"","Kevin Johnson","Nicholls","Jr.","5-10","G","29","113"
"187","Isaac Bonton","Washington St.","Jr.","6-3","G","28","112"
"","Dylan Frye","Bowling Green","Sr.","6-2","G","28","112"
"","Drew Peterson","Rice","So.","6-8","F","32","112"
"","Jordan Shepherd","Charlotte","Jr.","6-4","G","27","112"
"","Isaiah Washington","Iona","Jr.","6-1","G","28","112"
"192","Jordan Barnes","Indiana St.","Sr.","5-11","G","30","111"
"","Djordje Dimitrijevic","Mercer","Sr.","6-2","G","30","111"
"","Ian DuBose","Houston Christian","Jr.","6-4","G","29","111"
"","Garrett Gilkeson","VMI","Sr.","6-1","G","33","111"
"","Michael Littlejohn","Tennessee St.","Sr.","5-10","G","33","111"
"197","Caleb Fields","Arkansas St.","Fr.","6-0","G","31","110"
"","DeJon Jarreau","Houston","Jr.","6-5","G","30","110"
"","Jaylen Minnett","IU Indy","Jr.","6-1","G","32","110"
"","Abel Porter","Utah St.","Jr.","6-3","G","34","110"
"","DaQuan Smith","Murray St.","Fr.","6-1","G","32","110"
"","Antonio Williams","Kent St.","Sr.","6-0","G","30","110"
"203","Jovan Blacksher Jr.","Grand Canyon","Fr.","5-11","G","30","109"
"","Pierre Crockrell II","Pacific","Fr.","6-0","G","33","109"
"","Elijah Hughes","Syracuse","Jr.","6-6","F","32","109"
"","Dazon Ingram","UCF","Sr.","6-6","G","29","109"
"207","DeJuan Clayton","Coppin St.","Jr.","6-2","G","31","108"
"","Jahlil Jenkins","FDU","Jr.","6-0","G","27","108"
"","Drew Lutz","UIW","Fr.","6-1","G","31","108"
"","Cameron Tucker","Alabama A&M","Fr.","6-1","G","30","108"
"211","Micah Bradford","Southern U.","Sr.","6-1","G","32","107"
"","Booty Butler","Austin Peay","So.","6-0","G","32","107"
"","Samuel Chaput","Monmouth","So.","6-0","G","31","107"
"","Amauri Hardy","UNLV","Jr.","6-2","G","32","107"
"","Quinton Rose","Temple","Sr.","6-8","F","31","107"
"","CJ Walker","Ohio St.","Jr.","6-1","G","31","107"
"217","Joel Ayayi","Gonzaga","So.","6-5","G","33","106"
"","Jordan Bruner","Yale","Sr.","6-9","F","28","106"
"","John Crosby","Delaware St.","Sr.","6-3","G","32","106"
"","Travis Fields","Radford","Sr.","5-9","G","31","106"
"","Javon Freeman-Liberty","Valparaiso","So.","6-4","G","33","106"
"","Maurice Howard","Alcorn","Sr.","6-1","G","28","106"
"","Mason Jones","Arkansas","Jr.","6-5","G","31","106"
"","Gabe Watson","Southern Miss.","So.","6-1","G","31","106"
"","Dalvin White","USC Upstate","So.","5-10","G","29","106"
"226","Jaheam Cornwall","Gardner-Webb","Jr.","6-0","G","32","105"
"","Sergio El Darwich","Maine","Sr.","6-4","G","25","105"
"","Devontae Shuler","Ole Miss","Jr.","6-2","G","32","105"
"229","Michael Flowers","Western Mich.","Jr.","6-2","G","32","104"
"","T.J. Gibbs","Notre Dame","Sr.","6-3","G","32","104"
"","Rex Pflueger","Notre Dame","Sr.","6-6","G","31","104"
"","Tyson Walker","Northeastern","Fr.","6-1","G","31","104"
"233","Bryce Barnes","William & Mary","Sr.","5-11","G","30","103"
"","Michael Cubbage","Marist","Jr.","6-4","G","30","103"
"","Matt Lewis","James Madison","Jr.","6-5","G","30","103"
"","Hunter McIntosh","Elon","Fr.","6-2","G","34","103"
"237","Jamarius Burton","Wichita St.","So.","6-4","G","30","102"
"","Matt Coleman III","Texas","Jr.","6-2","G","30","102"
"","Zane Martin","New Mexico","Jr.","6-4","G","33","102"
"","RJ Nembhard","TCU","So.","6-4","G","29","102"
"241","Kamar Baldwin","Butler","Sr.","6-1","G","31","101"
"","Tyler Cheese","Akron","Sr.","6-5","G","30","101"
"","Khy Kabellis","UC Riverside","Sr.","6-5","G","32","101"
"","Bryson Langdon","Northern Ky.","So.","5-9","G","31","101"
"245","Ayo Dosunmu","Illinois","So.","6-5","G","30","100"
"","Rasheem Dunn","St. John's (NY)","Jr.","6-2","G","29","100"
"","Grant Golden","Richmond","Jr.","6-10","F","29","100"
"","Ty Gordon","Troy","Jr.","6-1","G","31","100"
"","Michael Green III","Bryant","Fr.","6-0","G","32","100"
"","Leonard Harper-Baker","Southern Miss.","Sr.","6-5","F","31","100"
"","Chauncey Hawkins","St. Francis Brooklyn","Jr.","5-8","G","31","100"
"","Jermaine Jackson Jr.","LIU","So.","5-10","G","32","100"
"","Skylar Mays","LSU","Sr.","6-4","G","31","100"
"","Isaiah Miller","UNC Greensboro","Jr.","6-0","G","32","100"
"","Zigmars Raimo","Hawaii","Sr.","6-7","F","30","100"
"","Nick Rutherford","St. John's (NY)","Sr.","6-3","G","32","100"
"","Donovan Sims","Middle Tenn.","Jr.","6-1","G","31","100"
"","Pinky Wiley","Delaware St.","So.","5-11","G","32","100"
Reclassifying
"NR","Juvaris Hayes","Merrimack","Sr.","6-0","G","31","198"
"NR","Milan Acquaah","California Baptist","Jr.","6-3","G","31","179"

NCAA Men's Basketball
Division ITotal Blocks
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","BLKS"
"1","Osasumwen Osaghae","FIU","Sr.","6-7","F","32","122"
"2","Kylor Kelley","Oregon St.","Sr.","7-0","F","31","107"
"3","Liam Robbins","Drake","So.","7-0","F","34","99"
"4","Romaro Gill","Seton Hall","Sr.","7-2","C","30","95"
"","Hayden Koval","Central Ark.","Jr.","7-1","C","31","95"
"6","AJ Wilson","George Mason","Jr.","6-7","F","32","92"
"7","Jare'l Spellman","Sacred Heart","Sr.","6-10","F","33","87"
"8","Kevin Samuel","TCU","So.","7-0","C","32","85"
"9","Manny Bates","NC State","Fr.","6-11","F","29","83"
"10","Michael Hughes","Duquesne","Jr.","6-8","C","30","82"
"11","Shamarkus Kennedy","McNeese","Sr.","6-8","F","31","81"
"","Emmanuel Olojakpoke","Utah Valley","Sr.","6-8","F","30","81"
"13","Udoka Azubuike","Kansas","Sr.","7-0","C","31","80"
"","Joshua Morgan","Long Beach St.","Fr.","6-11","C","32","80"
"15","Hall Elisias","Bryant","Jr.","6-7","F","30","78"
"16","Hasahn French","Saint Louis","Jr.","6-7","F","30","77"
"17","James Banks III","Georgia Tech","Sr.","6-10","C","31","76"
"","Onyeka Okongwu","Southern California","Fr.","6-9","F","28","76"
"","Daniel Oturu","Minnesota","So.","6-10","C","31","76"
"20","Paul Reed","DePaul","Jr.","6-9","F","29","74"
"21","Yves Pons","Tennessee","Jr.","6-6","G","31","73"
"","Jalen Smith","Maryland","So.","6-10","F","31","73"
"23","Ludovic Dufeal","Gardner-Webb","So.","6-8","F","32","71"
"24","Wajid Aminu","North Florida","Sr.","6-7","F","33","70"
"25","KC Ndefo","Saint Peter's","So.","6-7","F","28","67"
"26","Akok Akok","UConn","Fr.","6-10","F","25","66"
"","Juwan Durham","Notre Dame","Sr.","6-11","F","32","66"
"","Freddie Gillespie","Baylor","Sr.","6-8","F","30","66"
"","Brendan Medley-Bacon","Coppin St.","So.","7-0","C","31","66"
"","Nick Richards","Kentucky","Jr.","6-11","F","31","66"
"","Isaiah Stewart","Washington","Fr.","6-9","F","32","66"
"","Mike Watkins","Penn St.","Sr.","6-9","C","30","66"
"33","Mouhamadou Gueye","Stony Brook","Jr.","6-9","F","33","65"
"","Xavier Tillman","Michigan St.","Jr.","6-8","F","31","65"
"35","Ruot Monyyong","Little Rock","Jr.","6-10","F","31","62"
"36","David Bell","Jacksonville","Sr.","6-10","C","31","61"
"","Chris Harris Jr.","Houston","Sr.","6-10","C","30","61"
"","Jay Huff","Virginia","Jr.","7-1","F","30","61"
"","Luke Knapke","Toledo","Sr.","6-11","C","32","61"
"40","Yor Anei","Oklahoma St.","So.","6-10","F","32","60"
"","Kessler Edwards","Pepperdine","So.","6-8","F","32","60"
"","Jayveous McKinnis","Jackson St.","So.","6-7","F","32","60"
"43","Souleymane Diakite","NJIT","So.","6-9","F","30","59"
"","Tyrn Flowers","LIU","Jr.","6-9","F","33","59"
"","Trayce Jackson-Davis","Indiana","Fr.","6-9","F","32","59"
"","Osun Osunniyi","St. Bonaventure","So.","6-10","C","24","59"
"","Pauly Paulicap","Manhattan","Sr.","6-8","F","31","59"
"48","Precious Achiuwa","Memphis","Fr.","6-9","F","31","58"
"","Abdul Ado","Mississippi St.","Jr.","6-11","F","31","58"
"","Troy Baxter Jr","Morgan St.","Jr.","6-9","F","30","58"
"","David Muoka","Lamar University","Fr.","6-10","C","32","58"
"","Nate Reuvers","Wisconsin","Jr.","6-11","F","31","58"
"53","Matt Haarms","Purdue","Jr.","7-3","F","29","57"
"","Joshua Patton","Sacramento St.","Sr.","6-8","C","30","57"
"","Jon Teske","Michigan","Sr.","7-1","C","31","57"
"56","Cyril Langevine","Rhode Island","Sr.","6-8","F","29","56"
"","Sal Nuhu","Portland St.","Sr.","6-8","F","25","56"
"58","Luka Garza","Iowa","Jr.","6-11","C","31","55"
"","Josh Nebo","Texas A&M","Sr.","6-9","F","29","55"
"60","Jaylan Gainey","Brown","So.","6-9","F","25","54"
"","Theo John","Marquette","Jr.","6-9","F","30","54"
"62","Travon Bunch","Grambling","Sr.","7-1","C","32","53"
"","James Dickey","UNC Greensboro","Sr.","6-10","F","32","53"
"64","Nick Muszynski","Belmont","So.","6-11","C","33","52"
"65","Nana Opoku","Mount St. Mary's","So.","6-9","F","32","51"
"66","Terrell Brown","Pittsburgh","Jr.","6-10","C","33","50"
"","George Conditt","Iowa St.","So.","6-9","F","32","50"
"","TJ Holyfield","Texas Tech","Sr.","6-8","F","31","50"
"","Ben Stanley","Hampton","So.","6-6","F","34","50"
"","Austin Wiley","Auburn","Sr.","6-11","C","31","50"
"","Jannson Williams","Marshall","Jr.","6-9","F","32","50"
"72","Vernon Carey","Duke","Fr.","6-10","C","31","49"
"","Nathan Knight","William & Mary","Sr.","6-10","C","32","49"
"","Jeff Otchere","Stony Brook","Jr.","6-11","C","33","49"
"","Matt Pile","Omaha","Jr.","6-8","F","32","49"
"76","AJ Brodeur","Penn","Sr.","6-8","F","27","48"
"","Jordan Bruner","Yale","Sr.","6-9","F","28","48"
"","Tahjai Teague","Ball St.","Sr.","6-8","F","31","48"
"79","Phlandrous Fleming Jr.","Charleston So.","Jr.","6-5","G","32","47"
"","Myles Johnson","Rutgers","So.","6-10","C","31","47"
"","Trhae Mitchell","South Alabama","Sr.","6-6","F","31","47"
"","Danny Pippen","Kent St.","Jr.","6-9","F","31","47"
"","Kareem Reid","Gardner-Webb","Fr.","6-9","F","32","47"
"","Chris Vogt","Cincinnati","Jr.","7-1","C","30","47"
"85","Kur Kuath","Oklahoma","Sr.","6-10","F","30","46"
"","Mason Peatling","Eastern Wash.","Sr.","6-8","F","31","46"
"","Isaiah Whaley","UConn","Jr.","6-9","F","30","46"
"88","Adrio Bailey","Arkansas","Sr.","6-6","F","32","45"
"","Ari Boya","Bradley","So.","7-1","C","31","45"
"","Simeon Carter","Ga. Southern","Sr.","6-8","F","30","45"
"","Kyrin Galloway","UNC Greensboro","Sr.","6-8","F","27","45"
"","Xavier Hill-Mais","Oakland","Sr.","6-7","F","33","45"
"93","Chris Brandon","Detroit Mercy","So.","6-8","F","31","44"
"","Kofi Cockburn","Illinois","Fr.","7-0","C","31","44"
"","Brad Greene","UC Irvine","Jr.","6-10","C","32","44"
"","Chris Lewis","Harvard","Sr.","6-9","F","28","44"
"","Josh Roberts","St. John's (NY)","So.","6-9","F","29","44"
"","Demond Robinson","Murray St.","Fr.","6-8","F","29","44"
"","Bourama Sidibe","Syracuse","Jr.","6-10","F","32","44"
"","Terry Taylor","Austin Peay","Jr.","6-5","F","33","44"
"","Boubacar Toure","Eastern Mich.","Sr.","6-11","C","32","44"
"102","Robert Allen","Samford","So.","6-9","F","32","43"
"","Branden Carlson","Utah","Fr.","7-0","C","30","43"
"","Jaime Echenique","Wichita St.","Sr.","6-11","C","27","43"
"","James Hampshire","Pacific","Jr.","7-1","C","31","43"
"","Devin Haygood","N.C. A&T","Sr.","6-8","F","32","43"
"","Jaden McDaniels","Washington","Fr.","6-9","F","31","43"
"","Seth Pinkney","Quinnipiac","Fr.","7-1","C","30","43"
"","Stanley Umude","South Dakota","Jr.","6-6","G","32","43"
"110","James Baker","Morehead St.","Jr.","6-7","F","32","42"
"","Marcus Bingham Jr.","Michigan St.","So.","6-11","F","31","42"
"","Nate Grimes","Fresno St.","Sr.","6-8","F","27","42"
"113","Warith Alatishe","Nicholls","So.","6-8","F","31","41"
"","Robert Baker","Harvard","Sr.","6-11","F","29","41"
"","Chudier Bile","Northwestern St.","Sr.","6-7","F","28","41"
"","Matt Faw","Holy Cross","Jr.","6-9","F","30","41"
"","Anthony Lamb","Vermont","Sr.","6-6","F","33","41"
"","Dennis Tunstall","Towson","Sr.","6-8","F","32","41"
"","Andy Van Vliet","William & Mary","Sr.","7-0","F","32","41"
"120","Iran Bennett","Marshall","So.","6-10","F","32","40"
"","Dimon Carrigan","FIU","Jr.","6-9","F","30","40"
"","Matt Dentlinger","South Dakota St.","So.","6-8","F","32","40"
"","Stephane Ingo","Maine","Fr.","6-9","F","30","40"
"","Loudon Love","Wright St.","Jr.","6-8","C","27","40"
"","Jabari Narcis","UT Arlington","Sr.","6-9","F","32","40"
"","Jalen Thomas","Georgia St.","Fr.","6-10","C","32","40"
"127","JaQualis Matlock","Eastern Ill.","Sr.","6-5","F","32","39"
"","Dakota Rivers","FGCU","Fr.","6-8","F","30","39"
"","Marcus Santos-Silva","VCU","Jr.","6-7","F","31","39"
"","Marcus Weathers","Duquesne","Jr.","6-5","F","30","39"
"131","Deniz Celen","St. Francis Brooklyn","Sr.","6-8","F","31","38"
"","Mamadi Diakite","Virginia","Sr.","6-9","F","30","38"
"","Lamine Diane","CSUN","So.","6-7","F","19","38"
"","Chevez Goodwin","Wofford","Jr.","6-9","F","35","38"
"","Kai Mitchell","Sam Houston","Sr.","6-7","F","31","38"
"","Lucas N'Guessan","ETSU","Sr.","7-0","C","34","38"
"","Neemias Queta","Utah St.","So.","7-0","C","22","38"
"","Obi Toppin","Dayton","So.","6-9","F","31","38"
"","Elyjah Williams","FDU","Jr.","6-7","F","30","38"
"","Emmitt Williams","LSU","So.","6-6","F","31","38"
"","Omer Yurtseven","Georgetown","Sr.","7-0","C","26","38"
"142","Jubrile Belo","Montana St.","Jr.","6-9","F","31","37"
"","Brison Gresham","Houston","Jr.","6-9","F","31","37"
"","Brady Manek","Oklahoma","Jr.","6-9","F","31","37"
"","Kevin Marfo","Quinnipiac","Sr.","6-9","F","30","37"
"","Cheikh Mbacke Diong","UNLV","Jr.","6-11","F","32","37"
"","Cletrell Pope","Bethune-Cookman","Sr.","6-9","F","29","37"
"","Justus Rainwater","FGCU","Jr.","6-8","C","32","37"
"","Lamar Stevens","Penn St.","Sr.","6-8","F","31","37"
"","Tre Williams","Indiana St.","Fr.","6-7","C","30","37"
"","Connor Withers","UMass Lowell","Fr.","6-7","F","32","37"
"152","Tajuan Agee","Iona","Sr.","6-9","F","29","36"
"","Ahsan Asadullah","Lipscomb","So.","6-9","C","31","36"
"","Armando Bacot","North Carolina","Fr.","6-10","F","32","36"
"","Koch Bar","Bradley","Sr.","6-11","C","34","36"
"","Tyler Bey","Colorado","Jr.","6-7","G","31","36"
"","Kaleb Bishop","FDU","Sr.","6-8","F","28","36"
"","Donovan Clay","Valparaiso","Fr.","6-8","F","35","36"
"","Scottie Lewis","Florida","Fr.","6-5","G","30","36"
"","Ike Obiagu","Seton Hall","So.","7-2","C","30","36"
"","Reggie Perry","Mississippi St.","So.","6-10","F","31","36"
"162","Maciej Bender","Mercer","Jr.","6-11","F","32","35"
"","Christian Bishop","Creighton","So.","6-7","F","31","35"
"","Michael Diggins","UIC","Jr.","6-8","F","35","35"
"","Tarkus Ferguson","UIC","Sr.","6-4","G","32","35"
"","Chris Knight","Dartmouth","Jr.","6-6","F","29","35"
"","Michal Kozak","Weber St.","Jr.","6-8","F","32","35"
"","Jake LaRavia","Indiana St.","Fr.","6-8","G","30","35"
"","Josh Mballa","Buffalo","So.","6-7","F","32","35"
"","Olivier Sarr","Wake Forest","Jr.","7-0","C","30","35"
"","Amadou Sow","UC Santa Barbara","So.","6-9","F","31","35"
"","Romello White","Arizona St.","Jr.","6-8","F","30","35"
"","Kobe Wilson","Alcorn","Jr.","6-9","F","30","35"
"","Moses Wright","Georgia Tech","Jr.","6-9","F","31","35"
"175","Christian Anigwe","San Jose St.","So.","6-9","F","31","34"
"","Mark Flagg","Saint Francis","Jr.","6-9","F","31","34"
"","Tim Fuller","Weber St.","Fr.","6-9","F","32","34"
"","Tyrique Jones","Xavier","Sr.","6-9","F","32","34"
"","Maik Kotsar","South Carolina","Sr.","6-11","F","31","34"
"","Anfernee McLemore","Auburn","Sr.","6-7","F","31","34"
"","Vincent Miszkiewicz","UIW","Fr.","6-7","F","31","34"
"","Justyn Mutts","Delaware","So.","6-7","F","33","34"
"","Omar Payne","Florida","Fr.","6-10","F","30","34"
"","Malik Porter","Idaho St.","Jr.","6-5","F","30","34"
"","Will Rayman","Colgate","Sr.","6-9","F","34","34"
"","Jake Stephens","VMI","So.","7-0","C","33","34"
"","Brian Thomas","FGCU","Jr.","6-9","F","20","34"
"188","Randy Brumant","Columbia","Jr.","6-7","F","29","33"
"","Josh Carlton","UConn","Jr.","6-10","F","31","33"
"","Myles Carter","Seattle U","Sr.","6-9","F","25","33"
"","Jalen Dupree","Samford","Sr.","6-8","F","33","33"
"","Sean Good","Lafayette","So.","6-10","F","31","33"
"","Elyjah Goss","IU Indy","Jr.","6-7","F","32","33"
"","Callum McRae","UC Riverside","So.","7-1","C","32","33"
"","Filip Rebraca","North Dakota","Jr.","6-9","F","32","33"
"","Christian Rohlehr","St. Francis Brooklyn","Sr.","6-9","C","28","33"
"","Jared Savage","Western Ky.","Sr.","6-5","F","30","33"
"","Tirus Smith","Louisiana","Jr.","6-9","F","23","33"
"","Sam Waardenburg","Miami (FL)","Jr.","6-10","F","30","33"
"200","James Butler","Drexel","Jr.","6-8","F","33","32"
"","Evan Clayborne","N.C. Central","Jr.","6-6","F","30","32"
"","Jalen Hill","UCLA","So.","6-10","C","30","32"
"","Tre Mitchell","Massachusetts","Fr.","6-9","C","31","32"
"","Jalen Pickett","Siena","So.","6-4","G","29","32"
"","Eric Rustin","UT Martin","Fr.","7-1","C","26","32"
"","Caden Sanchez","High Point","Jr.","6-8","F","32","32"
"","Jordan Skipper-Brown","Eastern Ill.","Jr.","6-6","F","32","32"
"","Avery Sullivan","Lamar University","Jr.","6-8","C","32","32"
"","Oscar Tshiebwe","West Virginia","Fr.","6-9","F","31","32"
"","Robert Woodard II","Mississippi St.","So.","6-7","G","31","32"
"211","Kim Aiken Jr.","Eastern Wash.","So.","6-7","G","31","31"
