 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"66","Pierre Bland","Purdue Fort Wayne","Sr.","6-2","G","36","154","69","2.23"
"67","Phil Gaetano","Sacred Heart","Jr.","5-10","G","31","194","87","2.23"
"68","Chris Udofia","Denver","Sr.","6-6","F","31","122","55","2.22"
"","Alec Wintering","Portland","Fr.","6-0","G","27","122","55","2.22"
"70","Charlie Lee","Cleveland St.","Jr.","5-8","G","30","123","56","2.20"
"71","Charlon Kloof","St. Bonaventure","Sr.","6-3","G","33","164","75","2.19"
"72","Deonte Burton","Nevada","Sr.","6-1","G","32","142","65","2.18"
"73","Julius Brown","Toledo","Jr.","5-10","G","34","205","94","2.18"
"74","Sean McGonagill","Brown","Sr.","6-1","G","29","109","50","2.18"
"75","Jordan Woodard","Oklahoma","Fr.","6-0","G","33","152","70","2.17"
"76","Neil Watson","Southern Miss.","Sr.","5-11","G","36","145","67","2.16"
"77","Matt Carlino","BYU","Jr.","6-2","G","35","151","70","2.16"
"78","Brian Williams","Jacksonville St.","Sr.","6-1","G","29","101","47","2.15"
"79","Kevin Pangos","Gonzaga","Jr.","6-2","G","36","128","60","2.13"
"80","Scottie Wilbekin","Florida","Sr.","6-2","G","34","123","58","2.12"
"81","Kyle Anderson","UCLA","So.","6-9","G","36","233","110","2.12"
"82","D.J. Jackson","Oral Roberts","So.","5-11","G","31","95","45","2.11"
"83","Joe Jackson","Memphis","Sr.","6-1","G","34","154","73","2.11"
"84","Trey Norris","South Dakota","So.","6-0","G","29","116","55","2.11"
"85","Keith Appling","Michigan St.","Sr.","6-1","G","35","156","74","2.11"
"86","Codi Miller-McIntyre","Wake Forest","So.","6-3","G","32","134","64","2.09"
"87","Briante Weber","VCU","Jr.","6-2","G","35","136","65","2.09"
"88","Denzel Valentine","Michigan St.","So.","6-5","G","38","144","69","2.09"
"89","David Stockton","Gonzaga","Sr.","5-11","G","36","152","73","2.08"
"90","Nic Moore","SMU","So.","5-9","G","37","181","87","2.08"
"91","Austin Tillotson","Colgate","So.","6-0","G","30","133","64","2.08"
"92","Grant Gibbs","Creighton","Sr.","6-5","G","29","112","54","2.07"
"93","Reece Chamberlain","Belmont","Jr.","6-1","G","31","170","82","2.07"
"94","Delon Wright","Utah","Jr.","6-5","G","33","174","84","2.07"
"95","Roy Devyn Marble","Iowa","Sr.","6-6","G","33","118","57","2.07"
"96","Stephen Holt","Saint Mary's (CA)","Sr.","6-4","G","34","134","65","2.06"
"97","Drew Brandon","Eastern Wash.","Jr.","6-4","G","30","152","74","2.05"
"98","Deandre Kane","Iowa St.","Sr.","6-4","G","36","213","104","2.05"
"99","Anthony 'Cat' Barber","NC State","Fr.","6-2","G","36","126","62","2.03"
"100","Will Cummings","Temple","Jr.","6-2","G","29","132","65","2.03"
"101","Mikh McKinney","Sacramento St.","Jr.","6-1","G","30","138","68","2.03"
"102","Chaz Williams","Massachusetts","Sr.","5-9","G","33","229","113","2.03"
"103","Alex Caruso","Texas A&M","So.","6-5","G","34","170","84","2.02"
"104","Trey Pinkney","SFA","So.","5-9","G","35","121","60","2.02"
"105","Marshall Harris III","The Citadel","Jr.","6-1","G","32","131","65","2.02"
"106","John Jordan","A&M-Corpus Christi","Jr.","5-10","G","33","177","88","2.01"
"107","Jeremy Major","Pepperdine","Fr.","5-11","G","31","138","69","2.00"
"","Kasey Hill","Florida","Fr.","6-1","G","32","100","50","2.00"
"109","Siyani Chambers","Harvard","So.","6-0","G","32","145","73","1.99"
"110","Rod Hall","Clemson","Jr.","6-1","G","36","143","72","1.99"
"111","Chris Jones","North Texas","Jr.","6-2","G","31","127","64","1.98"
"112","Tim Frazier","Penn St.","Sr.","6-1","G","34","182","92","1.98"
"113","Marcus Paige","North Carolina","So.","6-2","G","34","143","73","1.96"
"114","Steven Kaspar","Bucknell","Jr.","6-3","G","30","139","71","1.96"
"115","Jorge Perez-Laham","High Point","Fr.","6-1","G","31","105","54","1.94"
"116","Trey Sumler","Western Caro.","Sr.","6-2","G","32","138","72","1.92"
"117","Dylan Garrity","Sacramento St.","Jr.","6-2","G","30","107","56","1.91"
"118","Ron Curry","James Madison","So.","6-3","G","30","101","53","1.91"
"119","Taylor Braun","North Dakota St.","Sr.","6-7","G","32","120","63","1.90"
"120","Anthony Ireland","LMU (CA)","Sr.","5-10","G","32","171","90","1.90"
"121","Shaquille White-Miller","UT Arlington","Sr.","5-9","G","30","126","67","1.88"
"122","Chris Fowler","Central Mich.","So.","6-1","G","31","163","87","1.87"
"123","Joe McDonald","George Washington","So.","6-1","G","32","131","70","1.87"
"124","Brandon Clark","Santa Clara","Jr.","6-0","G","33","116","62","1.87"
"125","Derrick Colter","Duquesne","So.","5-11","G","30","101","54","1.87"
"126","Julian Norfleet","Mount St. Mary's","Sr.","6-2","G","33","181","97","1.87"
"127","Tyreek Duren","La Salle","Sr.","6-0","G","31","108","58","1.86"
"128","Michael Perez","Nevada","Jr.","6-3","G","32","98","53","1.85"
"129","Trevis Wyche","Saint Peter's","Fr.","6-1","G","31","120","65","1.85"
"130","Jarod Oldham","Buffalo","Sr.","6-3","G","29","153","83","1.84"
"131","Steve McWhorter","Milwaukee","Jr.","6-2","G","35","140","76","1.84"
"132","Traevon Jackson","Wisconsin","Jr.","6-3","G","38","151","82","1.84"
"133","Shaquille Boga","UTRGV","Jr.","5-11","G","31","103","56","1.84"
"134","Landon Drew","CSUN","So.","6-1","G","35","114","62","1.84"
"135","Ron Baker","Wichita St.","So.","6-3","G","36","112","61","1.84"
"136","Shannon Scott","Ohio St.","Jr.","6-1","G","35","119","65","1.83"
"137","Nimrod Hilliard","Lamar University","Jr.","6-5","G","30","146","80","1.83"
"138","Aaron Craft","Ohio St.","Sr.","6-2","G","35","164","90","1.82"
"139","Jabari Peters","Sam Houston","Jr.","6-4","G","35","147","81","1.81"
"","Anthony Stitt","Col. of Charleston","Jr.","6-1","G","32","98","54","1.81"
"141","Daniel Bejarano","Colorado St.","Jr.","6-4","G","32","105","58","1.81"
"142","Kareem Jamar","Montana","Sr.","6-5","G","30","121","67","1.81"
"143","Marcus Smart","Oklahoma St.","So.","6-4","G","31","148","82","1.80"
"144","Madarious Gibbs","Texas Southern","Jr.","6-0","G","34","178","99","1.80"
"145","Max Guercy","Rice","So.","5-9","G","30","97","54","1.80"
"146","Fred Miller","USC Upstate","Jr.","6-4","G","34","113","63","1.79"
"147","K.C. Ross-Miller","New Mexico St.","Jr.","6-1","G","30","104","58","1.79"
"148","Billy Baron","Canisius","Sr.","6-2","G","34","180","101","1.78"
"149","Markel Starks","Georgetown","Sr.","6-2","G","33","135","76","1.78"
"150","Joe Rahon","Boston College","So.","6-2","G","32","103","58","1.78"
"151","Marcel Smith","Houston Christian","Jr.","5-6","G","26","78","44","1.77"
"152","John Caleb Sanders","Liberty","Sr.","6-0","G","32","140","79","1.77"
"153","Brett Olson","Denver","Jr.","6-5","G","31","108","61","1.77"
"154","Pierria Henry","Charlotte","Jr.","6-5","G","30","175","99","1.77"
"155","Nik Stauskas","Michigan","So.","6-6","G","36","118","67","1.76"
"156","Raymone Andrews","Stetson","Sr.","6-2","G","30","116","66","1.76"
"157","Kyle Collinsworth","BYU","So.","6-6","G","34","156","89","1.75"
"158","Luke Roh","Colgate","Jr.","6-4","G","31","98","56","1.75"
"159","Jeremy Crutcher","Alabama A&M","Sr.","5-8","G","29","117","67","1.75"
"160","Brett Comer","FGCU","Jr.","6-3","G","35","187","108","1.73"
"161","Ryan Boatright","UConn","Jr.","6-0","G","39","131","76","1.72"
"162","Jayon James","ULM","Sr.","6-6","F","27","124","72","1.72"
"163","Marquis Wright","Siena","Fr.","6-1","G","38","199","116","1.72"
"164","Shabazz Napier","UConn","Sr.","6-1","G","40","195","114","1.71"
"165","Duke Mondy","Oakland","Sr.","6-4","G","29","121","71","1.70"
"166","Isaiah Taylor","Texas","Fr.","6-3","G","35","141","83","1.70"
"167","Jordair Jett","Saint Louis","Sr.","6-1","G","34","164","97","1.69"
"168","Sean Armand","Iona","Sr.","6-5","G","33","135","80","1.69"
"169","Cameron Payne","Murray St.","Fr.","6-2","G","34","185","110","1.68"
"170","Nick Lindner","Lafayette","Fr.","5-10","G","31","124","74","1.68"
"171","Kevin Hardy","McNeese","Jr.","6-2","G","31","134","80","1.68"
"172","Tracy Abrams","Illinois","Jr.","6-2","G","35","112","67","1.67"
"173","Marcellus Barksdale","IU Indy","So.","6-5","G","32","117","70","1.67"
"","Ronnie Johnson","Purdue","So.","6-0","G","32","117","70","1.67"
"175","Michael Alvarado","Manhattan","Sr.","6-2","G","32","127","76","1.67"
"176","Cezar Guerrero","Fresno St.","So.","6-1","G","39","137","82","1.67"
"177","Josh Greene","CSUN","Sr.","6-0","G","35","115","69","1.67"
"178","Jarvis Summers","Ole Miss","Jr.","6-3","G","33","126","76","1.66"
"179","Lamar Patterson","Pittsburgh","Sr.","6-5","F","36","154","93","1.66"
"180","Devon Saddler","Delaware","Sr.","6-2","G","28","101","61","1.66"
"181","D.J. Balentine","Evansville","So.","6-2","G","33","139","84","1.65"
"182","Trantell Knight","Middle Tenn.","Sr.","6-1","G","33","152","92","1.65"
"","Wesley Saunders","Harvard","Jr.","6-5","G","30","114","69","1.65"
"184","Eric Childress","UC Santa Barbara","Fr.","6-0","G","30","94","57","1.65"
"185","Devin Wilson","Virginia Tech","Fr.","6-4","G","31","148","90","1.64"
"186","Marcus Jackson","Rice","Fr.","6-3","G","27","87","53","1.64"
"187","Russ Smith","Louisville","Sr.","6-0","G","37","172","105","1.64"
"188","Elfrid Payton","Louisiana","Jr.","6-3","G","35","208","127","1.64"
"189","Matt Glover","San Francisco","Sr.","6-5","G","33","108","66","1.64"
"190","Myles Mack","Rutgers","Jr.","5-10","G","33","142","87","1.63"
"191","J.P. Tokoto","North Carolina","So.","6-5","F","34","104","64","1.63"
"192","D'Vonne Pickett","Seattle U","Sr.","6-0","G","29","99","61","1.62"
"193","Marcus Colbert","Montana St.","So.","5-11","G","31","94","58","1.62"
"194","Mike Talley","Eastern Mich.","Jr.","5-11","G","37","132","82","1.61"
"195","Josh Hagins","Little Rock","So.","6-1","G","31","114","71","1.61"
"196","Quinten Rollins","Miami (OH)","Sr.","6-0","G","31","122","76","1.61"
"197","Deon Mitchell","UNI","Jr.","6-1","G","31","104","65","1.60"
"198","Semaj Christon","Xavier","So.","6-3","G","34","142","89","1.60"
"199","Rashun Davis","Radford","So.","5-11","G","35","121","76","1.59"
"200","R.J. Williams","Loyola Maryland","Jr.","5-8","G","27","108","68","1.59"
"201","Isaiah Williams","Samford","Fr.","6-1","G","30","103","65","1.58"
"202","Brandon Taylor","Utah","So.","5-10","G","33","114","72","1.58"
"203","Jeremiah Samarrippas","Tennessee Tech","Sr.","5-10","G","33","158","100","1.58"
"204","Wes Washpun","UNI","So.","6-1","G","31","118","75","1.57"
"205","Avry Holmes","San Francisco","So.","6-2","G","33","102","65","1.57"
"206","Deandre Mathieu","Minnesota","Jr.","5-9","G","38","160","102","1.57"
"207","Trae Golden","Georgia Tech","Sr.","6-2","G","31","97","62","1.56"
"208","Karl Cochran","Wofford","Jr.","6-1","G","33","100","64","1.56"
"209","Corey Maynard","Bryant","Sr.","6-3","G","31","132","85","1.55"
"210","Tony Kynard","Bethune-Cookman","Fr.","6-1","G","32","99","64","1.55"
"211","Kyan Anderson","TCU","Jr.","5-11","G","31","139","90","1.54"
"212","Jamal Webb","North Dakota","Sr.","6-1","G","34","105","68","1.54"
"213","A.J. English","Iona","So.","6-4","G","33","142","92","1.54"
"214","Holton Hunsaker","Utah Valley","Sr.","6-1","G","32","134","87","1.54"
"215","Richard Carter","Drake","Sr.","5-11","G","31","117","76","1.54"
"216","Halil Kanacevic","Saint Joseph's","Sr.","6-8","F","34","149","97","1.54"
"217","Mike Neal","App State","Jr.","6-2","G","26","85","56","1.52"
"218","Kaheem Ransom","Sam Houston","Jr.","6-1","C","35","126","84","1.50"
"","Georges Niang","Iowa St.","So.","6-7","F","34","123","82","1.50"
"220","Kelsey Barlow","UIC","Sr.","6-5","G","31","121","81","1.49"
"221","Kevin Yogi Ferrell","Indiana","So.","6-0","G","32","125","84","1.49"
"222","Kareem Canty","Marshall","Fr.","6-1","G","33","180","121","1.49"
"223","Tom Droney","Davidson","Sr.","6-6","G","32","104","70","1.49"
"224","Josh James","Monmouth","Fr.","6-2","G","32","101","68","1.49"
"225","Geron Johnson","Memphis","Sr.","6-3","G","34","120","81","1.48"
"226","C.J. Cooper","UTEP","Jr.","6-0","G","34","102","69","1.48"
"227","Zach Nelson","Utah Valley","Fr.","6-7","F","32","109","74","1.47"
"228","Taariq Cephas","Coppin St.","Jr.","5-9","G","32","131","89","1.47"
"229","Ashton Moore","The Citadel","Jr.","6-0","G","33","120","82","1.46"
"230","Kareem Storey","Morehead St.","Jr.","5-10","G","32","162","111","1.46"
"231","Andrew Harrison","Kentucky","Fr.","6-6","G","40","159","109","1.46"
"232","Prince Williams","East Carolina","So.","6-5","G","34","121","83","1.46"
"233","Pee Wee Gardner","American","Jr.","5-9","G","33","138","95","1.45"
"234","Damarius Smith","Austin Peay","Jr.","6-2","G","25","139","96","1.45"
"235","Nick Coppola","ULM","Fr.","5-11","G","27","88","61","1.44"
"236","Darius Graham","UC Davis","Fr.","5-10","G","31","93","65","1.43"
"237","Brandon Frazier","Fordham","Sr.","6-2","G","31","133","93","1.43"
"238","Kenneth Ortiz","Wagner","Sr.","6-0","G","31","130","91","1.43"
"239","Bryon Allen","George Mason","Sr.","6-3","G","29","87","61","1.43"
"240","Davion Berry","Weber St.","Sr.","6-4","G","31","122","86","1.42"
"241","Shaquille Harrison","Tulsa","So.","6-3","G","34","110","78","1.41"
"242","Tre Hagood","Prairie View","Jr.","6-2","G","33","124","88","1.41"
"243","Dion Nesmith","Hofstra","Sr.","6-1","G","30","126","90","1.40"
"244","Kyle Fuller","Vanderbilt","Sr.","6-1","G","31","130","93","1.40"
"245","Mike Caffey","Long Beach St.","Jr.","6-0","G","32","136","98","1.39"
"246","Andre' Hatchett","Idaho St.","Sr.","6-4","G","29","90","65","1.38"
"247","Issiah Grayson","CSU Bakersfield","Sr.","5-11","G","32","124","90","1.38"
"248","Marshun Newell","UT Martin","Jr.","6-3","G","31","107","78","1.37"
"249","Billy Garrett Jr.","DePaul","Fr.","6-6","G","31","93","68","1.37"
"250","Daniel Mullings","New Mexico St.","Jr.","6-2","G","35","123","90","1.37"
Reclassifying
"NR","Mitchell Badillo","UIW","So.","5-10","G","27","117","49","2.39"
"NR","CJ Carter","Omaha","Jr.","6-1","G","31","105","65","1.62"
"NR","Chad Holley","UMass Lowell","Jr.","5-10","G","26","89","63","1.41"
"NR","Denzel Livingston","UIW","Jr.","6-4","G","27","102","73","1.40"

NCAA Men's Basketball
Division IDouble Doubles
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","Dbl Dbl"
"1","Julius Randle","Kentucky","Fr.","6-9","F","40","24"
"2","Jarnell Stokes","Tennessee","Jr.","6-8","F","37","22"
"3","Jerrelle Benimon","Towson","Sr.","6-8","F","36","21"
"4","D.J. Covington","VMI","Sr.","6-9","F","35","19"
"","Scott Eatherton","Northeastern","Jr.","6-8","F","32","19"
"6","Shawn Long","Louisiana","So.","6-9","F","34","18"
"","Ike Azotam","Quinnipiac","Sr.","6-7","F","32","18"
"8","Ryan Watkins","Boise St.","Sr.","6-8","F","34","17"
"","Khem Birch","UNLV","Jr.","6-9","F","33","17"
"10","Kyle Anderson","UCLA","So.","6-9","G","36","16"
"","Roscoe Smith","UNLV","Jr.","6-8","F","31","16"
"","Alan Williams","UC Santa Barbara","Jr.","6-7","C","28","16"
"13","Stephen Maxwell","CSUN","Jr.","6-7","F","35","15"
"","Demetrius Treadwell","Akron","Sr.","6-7","F","34","15"
"","Z. Mason","Chattanooga","Sr.","6-5","F","31","15"
"","Ousmane Drame","Quinnipiac","Jr.","6-9","F","30","15"
"","Javon McCrea","Buffalo","Sr.","6-6","F","29","15"
"18","Cory Jefferson","Baylor","Sr.","6-9","F","38","14"
"","Jabari Parker","Duke","Fr.","6-8","F","35","14"
"","Jarvis Williams","Murray St.","Jr.","6-8","F","34","14"
"","Brandon Edwards","UT Arlington","Sr.","6-6","F","32","14"
"","Alex Kirk","New Mexico","Jr.","7-0","C","32","14"
"","Shayne Whittington","Western Mich.","Sr.","6-11","C","31","14"
"","Steve Zack","La Salle","Jr.","6-11","C","31","14"
"","Tyler Stone","Southeast Mo. St.","Sr.","6-8","F","30","14"
"","M.J. Rhett","Tennessee St.","Jr.","6-8","F","29","14"
"27","Josh Scott","Colorado","So.","6-10","F","35","13"
"","Rakeem Buckles","FIU","Sr.","6-7","F","31","13"
"","D.J. Shelton","Washington St.","Sr.","6-10","F","31","13"
"","Chris Horton","Austin Peay","So.","6-8","C","30","13"
"","Brandon West","Jackson St.","Sr.","6-10","C","27","13"
"32","Montrezl Harrell","Louisville","So.","6-8","F","37","12"
"","Jordan Bachynski","Arizona St.","Sr.","7-2","C","33","12"
"","Ricardo Glenn","USC Upstate","Sr.","6-8","F","33","12"
"","Marvin Dominique","Saint Peter's","Jr.","6-7","F","31","12"
"","Augustine Rubit","South Alabama","Sr.","6-7","C","31","12"
"37","Javonte Green","Radford","Jr.","6-4","G","35","11"
"","Juvonte Reddic","VCU","Sr.","6-9","F","35","11"
"","Talib Zanna","Pittsburgh","Sr.","6-9","F","35","11"
"","Kyle Cain","UNC Greensboro","Jr.","6-7","F","32","11"
"","Alex Francis","Bryant","Sr.","6-6","F","32","11"
"","Christian Standhardinger","Hawaii","Sr.","6-8","F","31","11"
"","Joel Bolomboy","Weber St.","So.","6-9","F","30","11"
"","Kendall Gray","Delaware St.","Jr.","6-10","C","30","11"
"","Jason Brickman","LIU","Sr.","6-0","G","29","11"
"","Anthony Lee","Temple","Jr.","6-9","F","28","11"
"","D","UNC Asheville","Sr.","6-10","C","27","11"
"48","Kadeem Batts","Providence","Sr.","6-10","F","35","10"
"","Jacob Parker","SFA","Jr.","6-6","F","35","10"
"","Cameron Ridley","Texas","So.","6-10","C","35","10"
"","Melvin Ejim","Iowa St.","Sr.","6-6","F","34","10"
"","Chad Posthumus","Morehead St.","Sr.","6-11","C","34","10"
"","Jameel Warney","Stony Brook","So.","6-8","F","34","10"
"","Isaiah Armwood","George Washington","Sr.","6-9","F","33","10"
"","Shawn Jones","Middle Tenn.","Sr.","6-8","F","33","10"
"","Cady Lalanne","Massachusetts","Jr.","6-9","F","33","10"
"","Ryan Spangler","Oklahoma","So.","6-8","F","33","10"
"","John Bohannon","UTEP","Sr.","6-11","C","32","10"
"","Willis Hall","Col. of Charleston","Sr.","6-6","F","32","10"
"","Egidijus Mockevicius","Evansville","So.","6-10","C","32","10"
"","Calvin Godfrey","Southern U.","Jr.","6-9","F","31","10"
"","Dequan Hicks","Northwestern St.","Sr.","6-7","F","31","10"
"","Tymell Murphy","FIU","Sr.","6-5","F","31","10"
"","Ryan Nicholas","Portland","Sr.","6-7","F","31","10"
"","Noah Vonleh","Indiana","Fr.","6-10","F","30","10"
"","Majok Majok","Ball St.","Sr.","6-9","F","29","10"
"","Gene Teague","Seton Hall","Sr.","6-9","C","29","10"
"68","Tyler Johnson","Fresno St.","Sr.","6-4","G","35","9"
"","Jordan Mickey","LSU","Fr.","6-8","F","34","9"
"","Aaric Murray","Texas Southern","Sr.","6-10","C","34","9"
"","Michael Craig","Southern Miss.","Sr.","6-5","F","33","9"
"","Josh Davis","San Diego St.","Sr.","6-8","F","33","9"
"","Cole Dickerson","San Francisco","Sr.","6-7","F","33","9"
"","Corey Petros","Oakland","Jr.","6-10","C","33","9"
"","Lee Skinner","Wofford","Jr.","6-6","F","33","9"
"","Tashawn Thomas","Houston","Jr.","6-8","G","33","9"
"","Daniel Bejarano","Colorado St.","Jr.","6-4","G","32","9"
"","Jalen Cannon","St. Francis Brooklyn","Jr.","6-6","F","32","9"
"","Jordan Dykstra","South Dakota St.","Sr.","6-8","F","32","9"
"","Dan Jennings","Long Beach St.","Sr.","6-9","F","32","9"
