 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"228","Greg Lewis","Rutgers","Sr.","6-9","F","31","33","1.06"
"","Kingsley Okoroh","California","So.","7-1","C","31","33","1.06"
"","Charles Waters","Arkansas St.","Sr.","6-6","F","31","33","1.06"
"231","Dominic Robb","Niagara","Fr.","6-8","F","32","34","1.06"
"232","Luke Meyer","Central Mich.","So.","6-11","F","33","35","1.06"
"","Ismael Sanogo","Seton Hall","So.","6-8","F","33","35","1.06"
"234","Yuta Watanabe","George Washington","So.","6-9","F","38","40","1.05"
"235","Bradley Hayes","Georgetown","Sr.","7-0","C","27","28","1.04"
"236","Joel Awich","Cal Poly","Sr.","6-7","F","28","29","1.04"
"237","Montel James","Loyola Chicago","Sr.","6-7","F","29","30","1.03"
"","Patrick Onwenu","Alcorn","---","-","F","29","30","1.03"
"239","Jordan Murphy","Minnesota","Fr.","6-6","F","31","32","1.03"
"","Adam Ward","Nicholls","Sr.","6-6","C","31","32","1.03"
"","Thomas Welsh","UCLA","So.","7-0","C","31","32","1.03"
"242","Nathan Boothe","Toledo","Sr.","6-10","C","32","33","1.03"
"","Michael Carrera","South Carolina","Sr.","6-5","F","32","33","1.03"
"","Mike Holloway Jr.","FDU","Fr.","6-8","F","32","33","1.03"
"245","Vladimir Brodziansky","TCU","So.","6-11","F","33","34","1.03"
"","Marquis Cunningham","Ark.-Pine Bluff","Jr.","6-8","C","33","34","1.03"
"","Kennedy Meeks","North Carolina","Jr.","6-10","F","33","34","1.03"
"248","Stefan Jovanovic","Hawaii","Jr.","6-11","C","34","35","1.03"
"","Alex Long","Norfolk St.","Fr.","6-8","F","34","35","1.03"
"","Shaq Morris","Wichita St.","Jr.","6-8","F","34","35","1.03"
"","Brian Pegg","Stetson","Jr.","6-7","G","34","35","1.03"
Reclassifying
"NR","Jalen Billups","Northern Ky.","Sr.","6-6","F","30","40","1.33"
"NR","Shawn Johnson","UIW","So.","6-4","G","29","34","1.17"

NCAA Men's Basketball
Division ISteals Per Game
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","ST","STPG"
"1","Tra-Deon Hollins","Omaha","Jr.","6-2","G","32","127","3.97"
"2","Carrington Love","Green Bay","Sr.","6-1","G","36","95","2.64"
"3","Gary Payton II","Oregon St.","Sr.","6-3","G","32","80","2.50"
"4","Kris Dunn","Providence","Jr.","6-4","G","33","82","2.48"
"5","Patrick McCaw","UNLV","So.","6-7","G","33","81","2.45"
"6","Christopher Hyder","Southern U.","Sr.","5-11","G","35","85","2.43"
"7","Ethan Telfair","Idaho St.","Jr.","6-0","G","31","74","2.39"
"8","Tahjere McCall","Tennessee St.","Jr.","6-5","G","31","72","2.32"
"9","Malcolm Bernard","Florida A&M","Sr.","6-5","G","28","63","2.25"
"10","Maodo Lo","Columbia","Sr.","6-3","G","35","78","2.23"
"11","Justin Browning","Western Caro.","Sr.","6-4","F","33","73","2.21"
"12","Justin Robinson","Monmouth","Jr.","5-8","G","36","79","2.19"
"13","Marvelle Harris","Fresno St.","Sr.","6-4","G","35","76","2.17"
"14","Marcus Evans","Rice","Fr.","6-2","G","32","69","2.16"
"15","Joseph Chartouny","Fordham","Fr.","6-3","G","26","56","2.15"
"16","Jordan Fouse","Green Bay","Sr.","6-7","G","36","77","2.14"
"17","Mike Hughes","Ga. Southern","So.","6-3","G","30","63","2.10"
"","Malique Trent","TCU","So.","6-2","G","30","63","2.10"
"19","John Konchar","Purdue Fort Wayne","Fr.","6-5","G","34","71","2.09"
"","Ahmad Thomas","UNC Asheville","So.","6-3","G","34","71","2.09"
"","Thomas Walkup","SFA","Sr.","6-4","G","34","71","2.09"
"22","Alex Caruso","Texas A&M","Sr.","6-5","G","37","77","2.08"
"23","Mandell Thomas","Fordham","Sr.","6-2","G","26","54","2.08"
"24","James Daniel III","Howard","Jr.","6-0","G","30","62","2.07"
"","Terry Tarpey","William & Mary","Sr.","6-5","G","30","62","2.07"
"26","Roderick Bobbitt","Hawaii","Sr.","6-3","G","33","68","2.06"
"27","Laquincy Rideau","Gardner-Webb","Fr.","6-1","G","33","67","2.03"
"28","Kyle Collinsworth","BYU","Sr.","6-6","G","37","74","2.00"
"","Tim Bond","Eastern Mich.","So.","6-7","G","33","66","2.00"
"","Desean Murray","Presbyterian","So.","6-3","F","31","62","2.00"
"31","Kahlil Felder","Oakland","Jr.","5-9","G","35","69","1.97"
"32","Alex Hamilton","Louisiana Tech","Sr.","6-4","G","33","65","1.97"
"","Ben Simmons","LSU","Fr.","6-10","F","33","65","1.97"
"34","Geno Luzcando","Idaho St.","So.","6-3","G","31","61","1.97"
"35","Matty McConnell","Robert Morris","Fr.","6-2","G","29","57","1.97"
"36","Jeremy Morgan","UNI","Jr.","6-5","G","36","70","1.94"
"37","Rashun Davis","Radford","Sr.","5-11","G","31","60","1.94"
"","Cleon Roberts","La Salle","Jr.","6-6","G","31","60","1.94"
"39","Austin Tillotson","Colgate","Sr.","6-0","G","30","58","1.93"
"40","Michael Gbinije","Syracuse","Sr.","6-7","F","37","71","1.92"
"41","Doug Brooks","VCU","Jr.","6-3","G","36","69","1.92"
"42","Geno Crandall","North Dakota","Fr.","6-3","G","31","59","1.90"
"43","Christavious Gill","New Orleans","Jr.","5-8","G","30","57","1.90"
"44","Paris Collins","Jackson St.","So.","6-4","G","35","66","1.89"
"45","Shaquille Harrison","Tulsa","Sr.","6-3","G","32","60","1.88"
"","Quinton Hooker","North Dakota","Jr.","6-0","G","32","60","1.88"
"","Shaun Lawton","Maine","Sr.","6-5","G","24","45","1.88"
"48","Devin Patterson","Omaha","Sr.","5-11","G","32","59","1.84"
"49","Dejounte Murray","Washington","Fr.","6-5","G","34","62","1.82"
"50","Darian Anderson","FDU","So.","6-1","G","33","60","1.82"
"51","Jack Gibbs","Davidson","Jr.","6-0","G","31","56","1.81"
"52","Ethan Happ","Wisconsin","Fr.","6-10","F","35","63","1.80"
"53","Ehab Amin","A&M-Corpus Christi","So.","6-4","G","33","59","1.79"
"","Dedrick Basile","CSU Bakersfield","Jr.","5-10","G","33","59","1.79"
"","Derrick Walton Jr.","Michigan","Jr.","6-1","G","33","59","1.79"
"56","Corey Sanders","Rutgers","Fr.","6-2","G","27","48","1.78"
"","Jabari Sandifer","Western Ill.","Jr.","6-1","G","27","48","1.78"
"58","Martin Hermannsson","LIU","So.","6-3","G","31","55","1.77"
"","Payton Hulsey","Col. of Charleston","Jr.","6-5","G","31","55","1.77"
"","Caleen Robinson","Portland St.","Jr.","6-2","G","31","55","1.77"
"","Kavon Stewart","Robert Morris","Jr.","6-0","G","31","55","1.77"
"","Fred VanVleet","Wichita St.","Sr.","5-11","G","31","55","1.77"
"","Jamel Waters","Alabama St.","Sr.","5-9","G","31","55","1.77"
"64","Monté Morris","Iowa St.","Jr.","6-2","G","35","62","1.77"
"65","Cullen Russo","Fresno St.","Jr.","6-9","F","34","60","1.76"
"66","Kris Yanku","Northern Ariz.","Jr.","6-4","G","29","51","1.76"
"67","Justin Edwards","Kansas St.","Sr.","6-4","G","33","58","1.76"
"68","Brent Arrington","Morehead St.","Sr.","6-3","G","37","65","1.76"
"69","Brendan Westendorf","Seattle U","Jr.","6-5","G","32","56","1.75"
"70","Raeford Worsham","Jackson St.","Sr.","6-4","G","35","61","1.74"
"71","Bryant Crawford","Wake Forest","Fr.","6-3","G","30","52","1.73"
"72","Austin Price","Lehigh","Jr.","6-4","G","32","55","1.72"
"73","John Brown","High Point","Sr.","6-8","F","28","48","1.71"
"74","Jayrn Johnson","Prairie View","Jr.","6-3","G","31","53","1.71"
"75","Cane Broome","Sacred Heart","So.","6-0","G","30","51","1.70"
"76","Brandon Taylor","Utah","Sr.","5-10","G","36","61","1.69"
"77","Isiah Jones","Southeast Mo. St.","Sr.","6-4","G","29","49","1.69"
"78","Darien Fernandez","Jacksonville","Jr.","5-8","G","32","54","1.69"
"","Paris Lee","Illinois St.","Jr.","6-0","G","32","54","1.69"
"80","Jevon Carter","West Virginia","So.","6-2","G","35","59","1.69"
"81","Justin Roberson","ULM","Sr.","6-1","G","34","57","1.68"
"","Quincy Smith","Hawaii","Sr.","6-1","G","34","57","1.68"
"83","Devon Bookert","Florida St.","Sr.","6-3","G","33","55","1.67"
"","Jarelle Reischel","Eastern Ky.","Sr.","6-7","F","30","50","1.67"
"85","Angel Rodriguez","Miami (FL)","Sr.","5-11","G","35","58","1.66"
"86","Jabril Durham","Arkansas","Sr.","6-1","G","32","53","1.66"
"","Reginald Johnson","Hampton","Sr.","6-2","G","32","53","1.66"
"88","Juan'Ya Green","Hofstra","Sr.","6-2","G","34","56","1.65"
"","Erick Neal","UT Arlington","So.","5-11","G","34","56","1.65"
"90","Tookie Brown","Ga. Southern","Fr.","5-11","G","31","51","1.65"
"91","Devonte Hall","Northwestern St.","So.","6-1","G","27","44","1.63"
"92","Terry Allen","Richmond","Sr.","6-8","F","32","52","1.63"
"","Haiishen McIntyre","High Point","Sr.","6-2","G","32","52","1.63"
"","Nick Norton","UAB","So.","5-10","G","32","52","1.63"
"","Thomas Wilder","Western Mich.","So.","6-3","G","32","52","1.63"
"96","Trevor Cooney","Syracuse","Sr.","6-4","G","37","60","1.62"
"97","Jordan McLaughlin","Southern California","So.","6-1","G","34","55","1.62"
"98","Antonius Cleveland","Southeast Mo. St.","Jr.","6-6","G","26","42","1.62"
"","Malik Gill","Dartmouth","Sr.","5-9","G","26","42","1.62"
"100","P.J. Boutte","The Citadel","Sr.","5-9","G","31","50","1.61"
"101","Keith Carter","Valparaiso","Sr.","6-1","G","36","58","1.61"
"102","Andrien White","Charlotte","Fr.","6-3","G","33","53","1.61"
"103","Damon Lynn","NJIT","Jr.","5-11","G","35","56","1.60"
"","Tre' McLean","Chattanooga","Jr.","6-5","G","35","56","1.60"
"105","Jordan Woodard","Oklahoma","Jr.","6-0","G","37","59","1.59"
"106","Jajuan Johnson","Marquette","Jr.","6-5","G","32","51","1.59"
"107","Nico Clareth","Siena","Fr.","6-5","G","34","54","1.59"
"","Lester Medford","Baylor","Sr.","5-10","G","34","54","1.59"
"","Desi Rodriguez","Seton Hall","So.","6-6","F","34","54","1.59"
"","Damian Young","Mississippi Val.","Jr.","6-3","F","34","54","1.59"
"111","Jequan Lewis","VCU","Jr.","6-1","G","36","57","1.58"
"112","Marcus Graves","Sacramento St.","So.","6-0","G","31","49","1.58"
"","Ty Toney","Eastern Mich.","Jr.","6-2","G","31","49","1.58"
"114","Ray Sanders","UAlbany","Sr.","6-4","G","33","52","1.58"
"115","A.J. English","Iona","Sr.","6-4","G","28","44","1.57"
"116","Lamonte Bearden","Buffalo","So.","6-3","G","30","47","1.57"
"","Eric Washington","Miami (OH)","Sr.","5-10","G","30","47","1.57"
"118","Marcellus Barksdale","IU Indy","Sr.","6-5","G","32","50","1.56"
"","Jordan Potts","Bethune-Cookman","Jr.","5-10","G","32","50","1.56"
"120","Quincy McKnight","Sacred Heart","Fr.","6-4","G","27","42","1.56"
"121","Terrell Allen","Drexel","Fr.","6-2","G","31","48","1.55"
"122","Damion Lee","Louisville","Sr.","6-6","G","30","46","1.53"
"","Cameron Morse","Youngstown St.","So.","6-2","G","30","46","1.53"
"","Andre Walker","Loyola Maryland","So.","6-0","G","30","46","1.53"
"","Shivaughn Wiggins","Coastal Carolina","Jr.","6-0","G","30","46","1.53"
"126","Jeff Newberry","Oklahoma St.","Sr.","6-2","G","32","49","1.53"
"","Alec Wintering","Portland","Jr.","6-0","G","32","49","1.53"
"128","Mike Brown","Western Caro.","Sr.","6-3","G","34","52","1.53"
"","Trey Pinkney","SFA","Sr.","5-9","G","34","52","1.53"
"130","Jamaya Burr","McNeese","Jr.","6-0","G","29","44","1.52"
"131","Roosevelt Jones","Butler","Sr.","6-4","F","33","50","1.52"
"","Dwayne Sutton","UNC Asheville","Fr.","6-5","G","33","50","1.52"
"133","Ron Baker","Wichita St.","Sr.","6-3","G","35","53","1.51"
"","Jaysean Paige","West Virginia","Sr.","6-2","G","35","53","1.51"
"","Tarik Phillip","West Virginia","Jr.","6-3","G","35","53","1.51"
"136","Lindsey Drew","Nevada","Fr.","6-4","G","37","56","1.51"
"137","Chris Clemons","Campbell","Fr.","5-9","G","30","45","1.50"
"","Khallid Hart","Marist","Jr.","6-2","G","28","42","1.50"
"139","Josh Hagins","Little Rock","Sr.","6-1","G","35","52","1.49"
"140","Nick Rutherford","Fla. Atlantic","Fr.","6-3","G","33","49","1.48"
"141","Kedar Edwards","UT Martin","Jr.","6-5","F","31","46","1.48"
"","Stefan Moody","Ole Miss","Sr.","5-11","G","31","46","1.48"
"","Nigel Riberio","Grambling","---","6-0","G","31","46","1.48"
"","Aakim Saintil","LIU","Jr.","6-0","G","31","46","1.48"
"145","Quincy Ford","Northeastern","Sr.","6-8","F","29","43","1.48"
"146","Carlin Dupree","North Dakota St.","Jr.","6-3","G","27","40","1.48"
"147","Kasey Hill","Florida","Jr.","6-1","G","36","53","1.47"
"148","Travon Baker","NIU","Sr.","5-11","G","34","50","1.47"
"","Diante Baldwin","UNC Greensboro","Jr.","6-0","G","34","50","1.47"
"","Sindarius Thornwell","South Carolina","Jr.","6-5","G","34","50","1.47"
"151","Jabarie Hinds","Massachusetts","Sr.","5-11","G","32","47","1.47"
"152","Josh Adams","Wyoming","Sr.","6-2","G","30","44","1.47"
"153","Kendrick Nunn","Illinois","Jr.","6-3","G","28","41","1.46"
"154","Tim Coleman","NJIT","Jr.","6-5","F","35","51","1.46"
"","Nick Faust","Long Beach St.","Sr.","6-6","G","35","51","1.46"
"","Tyler Ulis","Kentucky","So.","5-9","G","35","51","1.46"
"","Reggie Upshaw Jr.","Middle Tenn.","Jr.","6-8","F","35","51","1.46"
"158","Darrion Allen","Longwood","Jr.","6-2","G","33","48","1.45"
"","Traci Carter","Marquette","Fr.","6-0","G","33","48","1.45"
"","D'Vauntes Smith-Rivera","Georgetown","Sr.","6-3","G","33","48","1.45"
"161","Jake Pemberton","Denver","So.","6-3","G","31","45","1.45"
"","Tyler Wilson","Manhattan","Jr.","6-0","G","31","45","1.45"
"163","Joel Berry II","North Carolina","So.","6-0","G","40","58","1.45"
"164","Rodney Pryor","Robert Morris","Sr.","6-5","G","29","42","1.45"
"165","Devonte' Graham","Kansas","So.","6-2","G","38","55","1.45"
"166","Nick Emery","BYU","Fr.","6-2","G","36","52","1.44"
"167","J.J. Frazier","Georgia","Jr.","5-10","G","34","49","1.44"
"","Shane Rillieux","Nicholls","---","-","-","34","49","1.44"
"169","Rasean Simpson","Morgan St.","Sr.","6-5","G","25","36","1.44"
"170","Denzel Ingram","UNCW","Jr.","6-0","G","32","46","1.44"
"","Daxter Miles Jr.","West Virginia","So.","6-3","G","32","46","1.44"
"172","Chazz Patterson","Saint Peter's","Sr.","6-3","G","30","43","1.43"
"173","Greg Pryor","Chattanooga","Jr.","6-1","G","35","50","1.43"
"","Rashawn Stores","Manhattan","Sr.","5-10","G","28","40","1.43"
"175","Jaylen Bland","UC Riverside","Sr.","6-3","G","33","47","1.42"
"","Harold McBride","Gardner-Webb","Sr.","6-0","G","33","47","1.42"
"","David Walker","Northeastern","Sr.","6-6","G","33","47","1.42"
"178","Elgin Cook","Oregon","Sr.","6-6","F","38","54","1.42"
"179","Brandon Brown","LMU (CA)","Jr.","5-11","G","31","44","1.42"
"","Daniel Peace","Troy","Jr.","6-1","G","31","44","1.42"
"","Kendrick Ray","Kennesaw St.","Jr.","6-1","G","31","44","1.42"
"","James Webb III","Boise St.","Jr.","6-9","F","31","44","1.42"
"","Isaiah Zierden","Creighton","Jr.","6-3","G","31","44","1.42"
"184","Deandre Bembry","Saint Joseph's","Jr.","6-6","G","36","51","1.42"
"185","Joe Rosga","Denver","Fr.","6-3","G","29","41","1.41"
"","Ladarius Tabb","Alabama A&M","Sr.","6-5","G","29","41","1.41"
"187","Eric McGill","Southeast Mo. St.","Fr.","6-2","G","27","38","1.41"
"","Matt Morgan","Cornell","Fr.","6-3","G","27","38","1.41"
"189","Lovell Cabbil","Liberty","Fr.","6-3","G","32","45","1.41"
"","Aaron Holiday","UCLA","Fr.","6-1","G","32","45","1.41"
"","Kahron Ross","Lehigh","So.","5-11","G","32","45","1.41"
"192","Avery Lomax","Prairie View","Sr.","5-9","G","30","42","1.40"
"","QJ Peterson","VMI","Jr.","6-0","G","30","42","1.40"
"194","Ty Charles","SFA","So.","6-5","G","33","46","1.39"
"","Lee Moore","UTEP","Jr.","6-4","G","33","46","1.39"
"","Ghiavonni Robinson","Ark.-Pine Bluff","Jr.","6-3","G","33","46","1.39"
"","Ismael Sanogo","Seton Hall","So.","6-8","F","33","46","1.39"
"198","Marcus Allen","Stanford","Jr.","6-3","G","28","39","1.39"
"199","Thomas Capuano","Manhattan","Fr.","6-0","G","31","43","1.39"
"","Isaac Thornton","San Jose St.","Jr.","6-3","G","31","43","1.39"
"201","Kevin Punter Jr.","Tennessee","Sr.","6-2","G","26","36","1.38"
"","Josh Reaves","Penn St.","---","6-4","G","26","36","1.38"
"203","Andrew Andrews","Washington","Sr.","6-2","G","34","47","1.38"
"","Blake Hamilton","Buffalo","Jr.","6-6","G","34","47","1.38"
"","Malik Morgan","Tulane","Jr.","6-4","G","34","47","1.38"
"206","Isaiah Cousins","Oklahoma","Sr.","6-4","G","37","51","1.38"
"207","Francisco Santiago","Youngstown St.","---","6-1","G","32","44","1.38"
"","Paris Bass","Detroit Mercy","So.","6-8","F","24","33","1.38"
"209","Patricio Garino","George Washington","Sr.","6-6","G","38","52","1.37"
"210","Martavious Newby","Ole Miss","Sr.","6-3","G","30","41","1.37"
"211","Chris Flemmings","UNCW","Jr.","6-5","G","33","45","1.36"
"","Dayon Griffin","Louisiana Tech","So.","6-5","G","33","45","1.36"
"","Retin Obasohan","Alabama","Sr.","6-2","G","33","45","1.36"
"","Aaron Rountree","Iona","Sr.","6-8","F","33","45","1.36"
"215","Chris Horton","Austin Peay","Sr.","6-8","C","36","49","1.36"
"216","Lawrence White","UC Davis","Jr.","6-4","G","28","38","1.36"
"217","Farad Cobb","Cincinnati","Sr.","6-1","G","31","42","1.35"
"","Jeremy Combs","North Texas","So.","6-7","F","31","42","1.35"
"","Quinndary Weatherspoon","Mississippi St.","Fr.","6-4","G","31","42","1.35"
"220","Chase Franklin","Jackson St.","Jr.","6-5","G","34","46","1.35"
"","Je'Lon Hornbeak","Monmouth","Jr.","6-3","G","34","46","1.35"
"","Ricky Tarrant Jr.","Memphis","Sr.","6-2","G","34","46","1.35"
"","Tai Webster","Nebraska","Jr.","6-4","G","34","46","1.35"
"224","Alex Young","UC Irvine","Sr.","6-2","G","37","50","1.35"
"225","Ryan Arcidiacono","Villanova","Sr.","6-3","G","40","54","1.35"
"226","Curtis Cobb","Fairfield","Fr.","6-4","G","29","39","1.34"
"","Nic Moore","SMU","Sr.","5-9","G","29","39","1.34"
"228","Mike Gesell","Iowa","Sr.","6-2","G","33","44","1.33"
"","Wesley Iwundu","Kansas St.","Jr.","6-7","F","33","44","1.33"
"","James Kelly","Marshall","Sr.","6-7","F","33","44","1.33"
"","Tyler Nelson","Fairfield","So.","6-3","G","33","44","1.33"
"","Jaylen Adams","St. Bonaventure","So.","6-5","G","30","40","1.33"
"","Jarred Dixon","Missouri St.","Fr.","6-4","G","30","40","1.33"
"","Donte Pretlow","Morgan St.","Sr.","6-0","G","30","40","1.33"
"","Micheal Warren","CSUN","So.","6-4","G","30","40","1.33"
"","Kevin Booze","Lamar University","So.","5-10","G","27","36","1.33"
"","Kory Brown","North Dakota St.","Sr.","6-4","G","27","36","1.33"
"","Raven Lee","Eastern Mich.","Jr.","6-3","G","27","36","1.33"
"","Trevon Seymore","Coppin St.","Jr.","6-4","G","24","32","1.33"
"240","Divine Myles","Stetson","So.","5-11","G","34","45","1.32"
"241","Ojai Black","Texas St.","Jr.","6-1","G","31","41","1.32"
"","Craig Sword","Mississippi St.","Sr.","6-3","G","31","41","1.32"
"","Anton Wilson","Detroit Mercy","Sr.","6-5","G","31","41","1.32"
"244","Frank Mason","Kansas","Jr.","5-11","G","38","50","1.32"
"245","Rasheed Brooks","Ole Miss","Jr.","6-5","G","32","42","1.31"
"","Shep Garner","Penn St.","So.","6-2","G","32","42","1.31"
"","Zay Jackson","Southeastern La.","Sr.","6-0","G","32","42","1.31"
"","Quinton Marshall","The Citadel","Sr.","6-5","F","32","42","1.31"
"249","Craig Bowman","Florida A&M","So.","6-3","G","29","38","1.31"
"","Zedric Sadler","Rider","Sr.","6-3","G","29","38","1.31"
Reclassifying
"NR","Mitchell Badillo","UIW","Sr.","5-10","G","29","51","1.76"
"NR","Jaylen Franklin","Abilene Christian","Fr.","6-2","G","30","52","1.73"
"NR","Dewayne Russell","Grand Canyon","Sr.","5-11","G","34","46","1.35"

NCAA Men's Basketball
Division ITotal Points
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","FT","PTS"
"1","Buddy Hield","Oklahoma","Sr.","6-4","G","37","301","176","925"
"2","Kahlil Felder","Oakland","Jr.","5-9","G","35","269","239","853"
"3","Trey Freeman","Old Dominion","Sr.","6-2","G","38","323","141","838"
"4","James Daniel III","Howard","Jr.","6-0","G","30","226","280","812"
"5","Grayson Allen","Duke","So.","6-5","G","36","239","211","779"
"6","Anthony 'Cat' Barber","NC State","Jr.","6-2","G","33","248","237","776"
"7","Josh Adams","Wyoming","Sr.","6-2","G","30","217","210","740"
"8","Ben Bentil","Providence","So.","6-9","F","35","246","194","738"
"9","Kyle Wiltjer","Gonzaga","Sr.","6-10","F","36","260","126","736"
"10","Stefan Moody","Ole Miss","Sr.","5-11","G","31","208","212","731"
"11","Jack Gibbs","Davidson","Jr.","6-0","G","31","244","158","728"
"12","Marvelle Harris","Fresno St.","Sr.","6-4","G","35","240","179","725"
"13","Jamal Murray","Kentucky","Fr.","6-4","G","36","244","119","720"
"14","Georges Niang","Iowa St.","Sr.","6-7","F","35","283","96","718"
"15","Andrew Andrews","Washington","Sr.","6-2","G","34","181","273","712"
"16","D.J. Balentine","Evansville","Sr.","6-2","G","34","240","160","698"
"17","Cane Broome","Sacred Heart","So.","6-0","G","30","236","156","694"
"","Elijah Brown","New Mexico","So.","6-4","G","32","194","217","694"
"19","Justin Robinson","Monmouth","Jr.","5-8","G","36","214","185","693"
"20","Austin McBroom","Eastern Wash.","Sr.","6-0","G","33","212","153","692"
