 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"138","Trevis Simpson","UNC Greensboro","Jr.","6-4","G","29","103","129","79.8"
"139","Dave Johnson","Quinnipiac","Sr.","5-10","G","29","75","94","79.8"
"140","Jeremy Ingram","N.C. Central","Jr.","6-3","G","31","134","168","79.8"
"141","Anthony Downing","Missouri St.","Sr.","6-1","G","33","118","148","79.7"
"142","Frankie Dobbs","Bryant","Sr.","6-3","G","30","110","138","79.7"
"143","Stephen Holt","Saint Mary's (CA)","Jr.","6-4","G","31","102","128","79.7"
"144","Manny Atkins","Georgia St.","Sr.","6-6","F","31","90","113","79.6"
"145","Dwight Powell","Stanford","Jr.","6-10","F","34","133","167","79.6"
"146","Lorenzo McCloud","Pacific","Sr.","6-0","G","35","125","157","79.6"
"","Shayne Whittington","Western Mich.","Sr.","6-11","C","35","125","157","79.6"
"148","Augustine Rubit","South Alabama","Jr.","6-7","C","30","198","249","79.5"
"149","Martin Smith","Lipscomb","So.","6-4","F","30","85","107","79.4"
"150","Romero Osby","Oklahoma","Sr.","6-8","F","32","154","194","79.4"
"151","Greg Gantt","Fla. Atlantic","Sr.","6-2","G","32","123","155","79.4"
"152","Bryce Cotton","Providence","Jr.","6-1","G","32","142","179","79.3"
"153","Derick Beltran","Southern U.","Sr.","6-4","G","33","107","135","79.3"
"154","Cleanthony Early","Wichita St.","Jr.","6-8","F","39","129","163","79.1"
"155","Tyler Stone","Southeast Mo. St.","Jr.","6-8","F","33","91","115","79.1"
"156","Warren Niles","Oral Roberts","Sr.","6-4","G","35","121","153","79.1"
"157","Jarvis Threatt","Delaware","So.","6-2","G","30","151","191","79.1"
"158","Frankie Sullivan","Auburn","Sr.","6-1","G","32","113","143","79.0"
"159","Jauwan Scaife","Ball St.","Sr.","6-2","G","30","138","175","78.9"
"160","Mike Muscala","Bucknell","Sr.","6-11","F","34","179","227","78.9"
"161","Quincy Ford","Northeastern","So.","6-8","F","33","104","132","78.8"
"","Mackey McKnight","Lehigh","Jr.","6-0","G","31","104","132","78.8"
"163","Dwayne Davis","Southern Miss.","Sr.","6-5","F","34","100","127","78.7"
"164","Chris Johnson","St. Bonaventure","Sr.","6-5","F","29","92","117","78.6"
"165","Jamaal Franklin","San Diego St.","Jr.","6-5","G","33","180","229","78.6"
"166","Jake Koch","UNI","Sr.","6-9","F","36","121","154","78.6"
"","Lorne Jackson","Pepperdine","Sr.","6-2","G","30","99","126","78.6"
"","E.J. Singler","Oregon","Sr.","6-6","F","37","99","126","78.6"
"169","Ryan Boatright","UConn","So.","6-0","G","30","117","149","78.5"
"170","Bryant Mbamalu","Louisiana","Jr.","6-2","G","29","73","93","78.5"
"171","Chaz Williams","Massachusetts","Jr.","5-9","G","33","135","172","78.5"
"172","Chasson Randle","Stanford","So.","6-1","G","34","91","116","78.4"
"173","Kevin Foster","Santa Clara","Sr.","6-2","G","38","130","166","78.3"
"174","D.J. Irving","Boston U.","Jr.","6-0","G","30","101","129","78.3"
"175","Dorian Green","Colorado St.","Sr.","6-2","G","34","119","152","78.3"
"176","A'Uston Calhoun","Bowling Green","Sr.","6-7","F","32","97","124","78.2"
"177","Kyle Barone","Idaho","Sr.","6-10","C","30","158","202","78.2"
"178","Melvin Morgan","Idaho St.","Sr.","5-11","G","30","75","96","78.1"
"179","Mouphtaou Yarou","Villanova","Sr.","6-10","F","34","96","123","78.0"
"180","Green Hill","Alabama A&M","Jr.","5-10","G","31","78","100","78.0"
"181","P.J. Hairston","North Carolina","So.","6-6","G","34","88","113","77.9"
"182","Patrick Miller","Tennessee St.","Jr.","6-0","G","33","140","180","77.8"
"183","Kerron Johnson","Belmont","Sr.","6-1","G","33","171","220","77.7"
"184","Otto Porter","Georgetown","So.","6-8","F","31","122","157","77.7"
"185","Anthony Drmic","Boise St.","So.","6-6","G","32","115","148","77.7"
"","Tyreek Duren","La Salle","Jr.","6-0","G","34","115","148","77.7"
"187","Sherrod Wright","George Mason","Jr.","6-4","G","38","181","233","77.7"
"188","Marcus Smart","Oklahoma St.","Fr.","6-4","G","33","167","215","77.7"
"189","Kelly Olynyk","Gonzaga","Jr.","7-0","F","32","132","170","77.6"
"190","R.J. Hunter","Georgia St.","Fr.","6-6","G","31","104","134","77.6"
"191","Jonathon Williams","Wagner","Sr.","6-6","F","27","97","125","77.6"
"192","John Caleb Sanders","Liberty","Jr.","6-0","G","36","142","183","77.6"
"193","Dave Coley","Stony Brook","Jr.","6-2","G","33","90","116","77.6"
"194","Seth Tuttle","UNI","So.","6-8","F","36","117","151","77.5"
"195","Jarvis Haywood","Jacksonville","Fr.","6-4","G","31","92","119","77.3"
"196","Lorenzo Brown","NC State","Jr.","6-5","G","33","108","140","77.1"
"197","Jordan McRae","Tennessee","Jr.","6-6","G","33","118","153","77.1"
"198","Jake Odum","Indiana St.","Jr.","6-4","G","33","175","227","77.1"
"199","Joel Wright","Texas St.","Fr.","6-7","F","34","201","261","77.0"
"200","Seth Hinrichs","Lafayette","So.","6-7","G","34","97","126","77.0"
"201","D'Angelo Harrison","St. John's (NY)","So.","6-4","G","27","113","147","76.9"
"202","Trey Finn","Arkansas St.","Sr.","6-2","G","30","83","108","76.9"
"","Juwan Staten","West Virginia","So.","6-1","G","31","83","108","76.9"
"204","Dwayne Evans","Saint Louis","Jr.","6-6","F","35","146","190","76.8"
"205","Will Clyburn","Iowa St.","Sr.","6-7","F","35","149","194","76.8"
"","Elias Harris","Gonzaga","Sr.","6-8","F","34","149","194","76.8"
"207","Roberto Nelson","Oregon St.","Jr.","6-4","G","32","155","202","76.7"
"208","Andrew Lawrence","Col. of Charleston","Sr.","6-1","G","33","125","163","76.7"
"209","Damon Heuir","Southern Utah","Sr.","6-2","G","30","115","150","76.7"
"210","Harold Washington","Canisius","Sr.","6-1","G","34","105","137","76.6"
"211","Solomon Hill","Arizona","Sr.","6-7","F","35","95","124","76.6"
"212","Velton Jones","Robert Morris","Sr.","6-0","G","31","98","128","76.6"
"213","Kendall Williams","New Mexico","Jr.","6-4","G","34","153","200","76.5"
"214","Jamie Adams","Florida A&M","Jr.","5-10","G","30","91","119","76.5"
"215","Vander Joaquim","Hawaii","Sr.","6-10","C","32","94","123","76.4"
"216","Mike Black","UAlbany","Sr.","6-0","G","35","142","186","76.3"
"217","Chris Flores","NJIT","Sr.","6-2","G","29","103","135","76.3"
"","Jonathon Thompson","Rider","Sr.","6-4","G","34","103","135","76.3"
"219","Kannon Burrage","UTSA","Sr.","6-2","G","32","125","164","76.2"
"220","Jordan Loveridge","Utah","Fr.","6-6","F","32","80","105","76.2"
"","Tristan Spurlock","UCF","Jr.","6-8","F","28","80","105","76.2"
"222","Walt Lemon Jr.","Bradley","Jr.","6-3","G","35","108","142","76.1"
"223","Dontae Cannon","McNeese","Sr.","6-1","G","31","92","121","76.0"
"224","Travis McKie","Wake Forest","Jr.","6-7","F","31","111","146","76.0"
"225","Markel Brown","Oklahoma St.","Jr.","6-3","G","33","114","150","76.0"
"226","Sean Johnson","Duquesne","Sr.","6-1","G","30","107","141","75.9"
"227","Daniel Mullings","New Mexico St.","So.","6-2","G","35","129","170","75.9"
"228","Julius Brown","Toledo","So.","5-10","G","28","75","99","75.8"
"","John Dickson","Sacramento St.","Sr.","6-6","F","29","75","99","75.8"
"230","Karim Rowson","South Dakota","Jr.","6-5","G","30","81","107","75.7"
"231","Cody Zeller","Indiana","So.","7-0","F","36","196","259","75.7"
"","Michael Hale III","UTSA","Sr.","5-10","G","30","112","148","75.7"
"233","Davion Berry","Weber St.","Jr.","6-4","G","37","146","193","75.6"
"234","Vander Blue","Marquette","Jr.","6-4","G","34","96","127","75.6"
"","Anthony Raffa","Coastal Carolina","Sr.","6-1","G","29","96","127","75.6"
"236","Saah Nimley","Charleston So.","So.","5-8","G","30","99","131","75.6"
"237","Keith McDougald","Jacksonville","Jr.","6-1","G","28","71","94","75.5"
"238","Maurice Kemp","East Carolina","Sr.","6-8","G","35","182","241","75.5"
"239","C.J. Fair","Syracuse","Jr.","6-8","F","40","117","155","75.5"
"240","Omar Calhoun","UConn","Fr.","6-5","G","29","80","106","75.5"
"241","Roger Franklin","North Texas","Sr.","6-5","G","32","83","110","75.5"
"242","Damen Bell-Holter","Oral Roberts","Sr.","6-10","F","35","159","211","75.4"
"243","Aaron Cosby","Seton Hall","So.","6-3","G","31","79","105","75.2"
"244","Durand Scott","Miami (FL)","Sr.","6-5","G","33","85","113","75.2"
"245","Rodney McGruder","Kansas St.","Sr.","6-4","G","35","88","117","75.2"
"246","Marques Oliver","Delaware St.","Sr.","6-7","F","32","94","125","75.2"
"247","Kevin Van Wijk","Valparaiso","Sr.","6-8","F","34","130","173","75.1"
"248","Olivier Hanlan","Boston College","Fr.","6-4","G","33","126","168","75.0"
"","Larry Nance Jr.","Wyoming","So.","6-8","F","33","84","112","75.0"
"","Stacy Davis","Pepperdine","Fr.","6-6","F","30","81","108","75.0"
Reclassifying
"NR","Justin Simmons","Omaha","Jr.","6-3","G","31","82","105","78.1"

NCAA Men's Basketball
Division IRebounds Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","REB","RPG"
"1","O.D. Anosike","Siena","Sr.","6-8","F","32","364","11.4"
"2","Andre Roberson","Colorado","Jr.","6-7","G","31","347","11.2"
"3","Jerrelle Benimon","Towson","Jr.","6-8","F","31","346","11.2"
"4","Mike Muscala","Bucknell","Sr.","6-11","F","34","378","11.1"
"5","Richard Howell","NC State","Sr.","6-8","F","35","380","10.9"
"6","Alan Williams","UC Santa Barbara","So.","6-7","C","28","300","10.7"
"7","Jamelle Hagins","Delaware","Sr.","6-9","F","33","353","10.7"
"8","Eric Moreland","Oregon St.","So.","6-10","F","29","307","10.6"
"9","Augustine Rubit","South Alabama","Jr.","6-7","C","30","315","10.5"
"10","Keith Rendleman","UNCW","Sr.","6-8","F","30","314","10.5"
"11","Shawn Long","Louisiana","Fr.","6-9","F","33","337","10.2"
"12","Jack Cooley","Notre Dame","Sr.","6-9","F","35","354","10.1"
"13","Edward Daniel","Murray St.","Sr.","6-7","F","31","311","10.0"
"14","Arsalan Kazemi","Oregon","Sr.","6-7","F","35","350","10.0"
"15","Mason Plumlee","Duke","Sr.","6-10","F","36","358","9.9"
"16","Demarquelle Tabb","Alabama A&M","Sr.","-","F","31","306","9.9"
"17","Majok Majok","Ball St.","Jr.","6-9","F","30","295","9.8"
"18","Cole Dickerson","San Francisco","Jr.","6-7","F","31","304","9.8"
"19","Colton Iverson","Colorado St.","Sr.","6-10","C","35","342","9.8"
"20","Tashawn Thomas","Houston","So.","6-8","G","33","322","9.8"
"21","Murphy Holloway","Ole Miss","Sr.","6-7","F","36","350","9.7"
"22","Brandon Peterson","Arkansas St.","Sr.","6-8","F","31","301","9.7"
"23","Kyle Barone","Idaho","Sr.","6-10","C","30","291","9.7"
"24","Jarnell Stokes","Tennessee","So.","6-8","F","33","318","9.6"
"25","Terell Parks","Western Ill.","Sr.","6-7","F","26","249","9.6"
"26","Jamaal Franklin","San Diego St.","Jr.","6-5","G","33","312","9.5"
"27","Gorgui Dieng","Louisville","Jr.","6-11","C","33","310","9.4"
"28","Damen Bell-Holter","Oral Roberts","Sr.","6-10","F","35","328","9.4"
"29","Stephen Lumpkins","American","Sr.","6-8","F","30","281","9.4"
"30","Stan Okoye","VMI","Sr.","6-6","F","31","290","9.4"
"31","Melvin Ejim","Iowa St.","Jr.","6-6","F","35","326","9.3"
"32","Jackie Carmichael","Illinois St.","Sr.","6-9","F","33","306","9.3"
"33","Taylor Smith","SFA","Sr.","6-6","F","32","294","9.2"
"34","Dennis Tinnon","Marshall","Sr.","6-8","F","32","292","9.1"
"35","Aziz N'Diaye","Washington","Sr.","7-0","C","34","308","9.1"
"36","Chris Cunningham","San Jose St.","Jr.","6-9","F","29","262","9.0"
"37","Josh Huestis","Stanford","Jr.","6-7","F","34","307","9.0"
"38","Aaron Anderson","Kennesaw St.","Sr.","6-7","F","30","270","9.0"
"","Venky Jois","Eastern Wash.","Fr.","6-8","F","28","252","9.0"
"40","Travis Taylor","Xavier","Sr.","6-7","F","31","278","9.0"
"41","Ben Aird","Utah Valley","Jr.","6-9","C","30","269","9.0"
"42","Michael Murray","Coppin St.","Jr.","6-5","F","31","277","8.9"
"43","Kinu Rochford","FDU","Sr.","6-6","F","27","241","8.9"
"44","Akil Mitchell","Virginia","Jr.","6-8","F","35","312","8.9"
"45","Pierce Hornung","Colorado St.","Sr.","6-5","F","33","293","8.9"
"46","Derrick Barden","Northern Colo.","Jr.","6-5","F","31","275","8.9"
"47","Shayne Whittington","Western Mich.","Sr.","6-11","C","35","308","8.8"
"","Jalen Cannon","St. Francis Brooklyn","So.","6-6","F","30","264","8.8"
"49","Isaiah Armwood","George Washington","Sr.","6-9","F","30","263","8.8"
"50","Nino Johnson","Southeast Mo. St.","So.","6-9","F","33","289","8.8"
"51","Chris Manhertz","Canisius","Jr.","6-6","F","34","297","8.7"
"52","Johnny O'Bryant III","LSU","So.","6-9","F","29","253","8.7"
"53","Ryan Nicholas","Portland","Jr.","6-7","F","32","279","8.7"
"54","Trevor Mbakwe","Minnesota","Sr.","6-8","F","34","295","8.7"
"55","Adam Kemp","Marist","Jr.","6-10","F","31","268","8.6"
"56","Kyle Anderson","UCLA","Fr.","6-9","G","35","302","8.6"
"57","Alex Francis","Bryant","Jr.","6-6","F","31","267","8.6"
"58","Brian Voelkel","Vermont","Jr.","6-6","F","33","284","8.6"
"59","Daryl McCoy","Drexel","Sr.","6-9","F","29","249","8.6"
"60","Jordan Clarke","Drake","Sr.","6-8","F","30","257","8.6"
"61","Jamal Olasewere","LIU","Sr.","6-7","F","32","274","8.6"
"62","Tony Mitchell","North Texas","So.","6-8","F","32","273","8.5"
"63","Jeff Withey","Kansas","Sr.","7-0","C","37","315","8.5"
"64","Keith Clanton","UCF","Sr.","6-8","F","31","263","8.5"
"65","Tommy Brenton","Stony Brook","Sr.","6-5","F","33","279","8.5"
"66","Deshawn Painter","Old Dominion","Sr.","6-9","F","30","253","8.4"
"67","Jarred Shaw","Utah St.","Jr.","6-10","C","31","261","8.4"
"68","Alex Oriakhi","Missouri","Sr.","6-9","F","34","286","8.4"
"69","Dwight Powell","Stanford","Jr.","6-10","F","34","285","8.4"
"70","Ronald Roberts","Saint Joseph's","Jr.","6-8","F","32","267","8.3"
"71","Isaiah Austin","Baylor","Fr.","7-1","C","35","292","8.3"
"","Adjehi Baru","Col. of Charleston","So.","6-9","F","35","292","8.3"
"73","Ladontae Henton","Providence","So.","6-6","F","34","283","8.3"
"74","Stephen Maxwell","CSUN","So.","6-7","F","31","257","8.3"
"75","Roosevelt Johnson","Southeastern La.","Sr.","6-6","F","28","232","8.3"
"76","Fred Sturdivant","Texas Southern","Sr.","6-7","F","31","255","8.2"
"77","Leonard Washington","Wyoming","Sr.","6-7","F","32","263","8.2"
"78","JR Coronado","Liberty","Jr.","6-8","F","36","295","8.2"
"79","Jordan Reves","UT Arlington","Sr.","6-10","F","33","270","8.2"
"","Rod Rucker","UAB","Jr.","6-5","F","33","270","8.2"
"81","Vander Joaquim","Hawaii","Sr.","6-10","C","32","261","8.2"
"82","Corey Petros","Oakland","So.","6-10","C","33","269","8.2"
"83","Fred Hunter","Nicholls","Sr.","6-5","F","27","220","8.1"
"84","Anthony Bennett","UNLV","Fr.","6-8","F","35","285","8.1"
"","Carrick Felix","Arizona St.","Sr.","6-6","G","35","285","8.1"
"86","Earl Brown","Saint Francis","So.","6-5","F","26","211","8.1"
"87","Juvonte Reddic","VCU","Jr.","6-9","F","36","291","8.1"
"88","Allan Chaney","High Point","Sr.","6-9","F","30","242","8.1"
"","Alasdair Fraser","Maine","Jr.","6-7","F","30","242","8.1"
"90","Javonte Green","Radford","So.","6-4","G","32","258","8.1"
"91","Ricardo Glenn","USC Upstate","Jr.","6-8","F","33","266","8.1"
"","Kellen Thornton","Tennessee St.","Sr.","6-7","F","33","266","8.1"
"93","Alex Kirk","New Mexico","Jr.","7-0","C","35","282","8.1"
"94","Cody Zeller","Indiana","So.","7-0","F","36","290","8.1"
"95","Jonathan Mills","Southern Miss.","Sr.","6-6","F","37","298","8.1"
"96","Maurice Kemp","East Carolina","Sr.","6-8","G","35","280","8.0"
"97","Cory Jefferson","Baylor","Jr.","6-9","F","37","295","8.0"
"98","Brandon Davies","BYU","Sr.","6-9","F","36","287","8.0"
"99","Ike Azotam","Quinnipiac","Jr.","6-7","F","31","246","7.9"
"100","Stephen Nwaukoni","Hofstra","Jr.","6-8","F","25","198","7.9"
"101","Jordan Dykstra","South Dakota St.","Jr.","6-8","F","35","277","7.9"
"102","Demetrius Treadwell","Akron","Jr.","6-7","F","30","237","7.9"
"103","Jordan Fouse","Green Bay","Fr.","6-7","G","34","268","7.9"
"104","Christian Standhardinger","Hawaii","Jr.","6-8","F","32","252","7.9"
"","Nick Thompson","Utah Valley","Sr.","6-9","F","32","252","7.9"
"106","Javon McCrea","Buffalo","Jr.","6-6","F","34","267","7.9"
"107","Alex Len","Maryland","So.","7-1","C","38","298","7.8"
"108","Devin Oliver","Dayton","Jr.","6-7","F","31","243","7.8"
"109","Mouphtaou Yarou","Villanova","Sr.","6-10","F","34","265","7.8"
"110","Jud Dillard","Tennessee Tech","Sr.","6-5","G","29","226","7.8"
"111","Arnold Louis","Savannah St.","Sr.","6-7","F","33","257","7.8"
"","Tyler Stone","Southeast Mo. St.","Jr.","6-8","F","33","257","7.8"
"113","Matt Hunter","Central Conn. St.","Jr.","6-5","G","30","232","7.7"
"114","Jalen Jones","SMU","So.","6-7","G","32","247","7.7"
"115","Dwayne Evans","Saint Louis","Jr.","6-6","F","35","270","7.7"
"116","Nathan Healy","App State","Sr.","6-7","F","31","239","7.7"
"117","Chris Evans","Kent St.","Sr.","6-8","F","35","269","7.7"
"118","Doug McDermott","Creighton","Jr.","6-8","F","36","276","7.7"
"119","Stan Brown","Lamar University","Sr.","6-9","F","31","237","7.6"
"120","Mike Groselle","The Citadel","Sr.","6-8","C","30","228","7.6"
"121","Z. Mason","Chattanooga","Jr.","6-5","F","32","243","7.6"
"122","Adreian Payne","Michigan St.","Jr.","6-10","F","36","273","7.6"
"123","Devin Thomas","Wake Forest","Fr.","6-9","F","31","234","7.5"
"124","William Nelson","A&M-Corpus Christi","Jr.","6-6","F","28","211","7.5"
"125","Ryan Howley","UC Davis","Sr.","6-5","G","30","226","7.5"
"126","Reginald Buckner","Ole Miss","Sr.","6-9","F","36","271","7.5"
"127","Desharick Guidry","McNeese","So.","6-5","F","31","233","7.5"
"","Isaiah Sykes","UCF","Jr.","6-5","G","31","233","7.5"
"129","Otto Porter","Georgetown","So.","6-8","F","31","232","7.5"
"130","Cedric Kuakumensah","Brown","Fr.","6-8","C","28","209","7.5"
"131","Devin Booker","Clemson","Sr.","6-8","C","31","231","7.5"
"132","Elias Harris","Gonzaga","Sr.","6-8","F","34","253","7.4"
"133","Matthew Hezekiah","South Carolina St.","Jr.","6-11","F","30","223","7.4"
"134","Marc Trasolini","Santa Clara","Jr.","6-9","F","38","282","7.4"
"135","Lee Skinner","Wofford","So.","6-6","F","32","237","7.4"
"136","Ross Travis","Penn St.","So.","6-6","F","31","229","7.4"
"137","Adrien Coleman","Bethune-Cookman","Jr.","6-5","G","34","251","7.4"
"138","Cady Lalanne","Massachusetts","So.","6-9","F","32","236","7.4"
"139","C.J. Leslie","NC State","Jr.","6-9","F","35","258","7.4"
"140","Kelly Olynyk","Gonzaga","Jr.","7-0","F","32","235","7.3"
"141","Ryan Evans","Wisconsin","Sr.","6-6","F","35","257","7.3"
"","Rayshawn Goins","James Madison","Sr.","6-6","F","35","257","7.3"
"143","Brandon Edwards","UT Arlington","Jr.","6-6","F","33","242","7.3"
"144","Ousmane Drame","Quinnipiac","So.","6-9","F","31","227","7.3"
"145","Bandja Sy","New Mexico St.","Sr.","6-8","F","35","256","7.3"
"146","Mike Allison","Maine","Sr.","6-9","C","29","212","7.3"
"","Fred Chatmon","Kansas City","Jr.","6-9","F","29","212","7.3"
"148","James Michael McAdoo","North Carolina","So.","6-9","F","36","263","7.3"
"149","Nigel Spikes","Marshall","Sr.","6-10","C","32","233","7.3"
"150","Ryan Broekhoff","Valparaiso","Sr.","6-7","F","33","240","7.3"
"151","Stacy Davis","Pepperdine","Fr.","6-6","F","30","218","7.3"
"152","Bilal Dixon","Towson","Sr.","6-9","C","31","225","7.3"
"153","Kadeem Batts","Providence","Jr.","6-10","F","34","246","7.2"
"154","Jeff Early","Southern Ill.","Sr.","6-1","G","30","217","7.2"
"155","D.J. Covington","VMI","Jr.","6-9","F","31","224","7.2"
"156","Michael Carrera","South Carolina","Fr.","6-5","F","27","195","7.2"
"157","Myles Taylor","UT Martin","So.","6-7","F","29","209","7.2"
"158","Du'Vaughn Maxwell","Hampton","Jr.","6-7","F","31","223","7.2"
"159","Halil Kanacevic","Saint Joseph's","Jr.","6-8","F","26","187","7.2"
"160","Daniel Stewart","Rider","Jr.","6-7","F","34","244","7.2"
"161","Rhamel Brown","Manhattan","Jr.","6-7","F","32","229","7.2"
"162","Gene Teague","Seton Hall","Jr.","6-9","C","33","236","7.2"
"","Jameel Warney","Stony Brook","Fr.","6-8","F","33","236","7.2"
"164","Ashley Hamilton","LMU (CA)","Sr.","6-7","F","34","243","7.1"
"165","Aaron Moore","Portland St.","Jr.","6-8","F","28","200","7.1"
"166","Jeremy Atkinson","UNC Asheville","Sr.","6-3","F","32","228","7.1"
