 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"37","Erving Walker","Florida","Sr.","5-8","G","37","170","76","2.24"
"38","Lucas Nutt","Southeast Mo. St.","So.","6-1","G","31","96","43","2.23"
"39","Jacques Streeter","UTEP","Jr.","6-0","G","32","140","63","2.22"
"40","Drew Hanlen","Belmont","Sr.","5-11","G","35","135","61","2.21"
"41","Matthew Dellavedova","Saint Mary's (CA)","Jr.","6-4","G","33","212","96","2.21"
"42","Desmond Wade","Fairfield","Jr.","5-7","G","32","97","44","2.20"
"43","Russell Powell","Jacksonville","Jr.","5-9","G","30","119","54","2.20"
"44","Stallon Saldivar","Northern Ariz.","Jr.","6-0","G","29","143","65","2.20"
"45","Kevin Burwell","Mississippi Val.","Sr.","5-10","G","34","153","70","2.19"
"46","Kerron Johnson","Belmont","Jr.","6-1","G","34","177","81","2.19"
"47","Keegan Bell","Chattanooga","Sr.","6-1","G","32","197","91","2.16"
"48","Aaron Craft","Ohio St.","So.","6-2","G","39","181","84","2.15"
"49","Jarod Oldham","Buffalo","So.","6-3","G","31","183","85","2.15"
"50","Raheem Singleton","Maine","Sr.","6-0","G","29","99","46","2.15"
"51","Emanuel Chapman","N.C. Central","So.","6-1","G","32","162","76","2.13"
"52","Scoop Jardine","Syracuse","Sr.","6-2","G","37","181","85","2.13"
"53","Dash Harris","Texas A&M","Sr.","6-1","G","25","102","48","2.13"
"54","Vincent Council","Providence","Jr.","6-2","G","31","231","109","2.12"
"55","Lamar Patterson","Pittsburgh","So.","6-5","F","37","133","63","2.11"
"56","Kevin Dillard","Dayton","Jr.","6-0","G","33","198","94","2.11"
"","Shabazz Napier","UConn","So.","6-1","G","34","198","94","2.11"
"58","Nik Cochran","Davidson","Jr.","6-3","G","33","120","57","2.11"
"59","Neil Watson","Southern Miss.","So.","5-11","G","34","151","72","2.10"
"60","Bruce Massey","Middle Tenn.","Jr.","6-3","G","34","134","64","2.09"
"61","Deonte Burton","Nevada","So.","6-1","G","35","148","71","2.08"
"62","Miguel Paul","East Carolina","Jr.","6-1","G","31","183","88","2.08"
"63","Darius Theus","VCU","Jr.","6-3","G","36","170","82","2.07"
"64","Brad Tinsley","Vanderbilt","Sr.","6-3","G","36","147","71","2.07"
"65","Alex Tucker","Fla. Atlantic","Sr.","5-11","G","30","122","59","2.07"
"66","Roy Devyn Marble","Iowa","So.","6-6","G","35","126","61","2.07"
"","Kwamain Mitchell","Saint Louis","Jr.","5-11","G","34","126","61","2.07"
"68","Andrew Lawrence","Col. of Charleston","Jr.","6-1","G","31","171","83","2.06"
"69","Mackey McKnight","Lehigh","So.","6-0","G","34","121","59","2.05"
"70","Cashmere Wright","Cincinnati","Jr.","6-0","G","37","169","83","2.04"
"71","Vonn Jones","Texas St.","Jr.","5-11","G","30","118","58","2.03"
"72","Junior Cadougan","Marquette","Jr.","6-1","G","34","183","90","2.03"
"73","Stephen Holt","Saint Mary's (CA)","So.","6-4","G","28","89","44","2.02"
"74","Daniel Munoz","American","Jr.","6-1","G","32","134","67","2.00"
"","Damon Heuir","Southern Utah","Jr.","6-2","G","30","92","46","2.00"
"76","D.J. Cooper","Ohio","Jr.","5-11","G","37","211","106","1.99"
"77","Anthony Hickey","LSU","Fr.","5-11","G","33","125","63","1.98"
"78","Lorenzo Brown","NC State","So.","6-5","G","37","234","118","1.98"
"79","Reggie Moore","Washington St.","Jr.","6-1","G","37","193","98","1.97"
"80","Tanner Smith","Clemson","Sr.","6-5","G","31","128","65","1.97"
"81","Landon Tatum","Idaho","Sr.","5-11","G","33","155","79","1.96"
"82","Brandon Young","DePaul","So.","6-4","G","31","147","75","1.96"
"83","Jonathon Thompson","Rider","Jr.","6-4","G","30","141","72","1.96"
"84","Bryce Cartwright","Iowa","Sr.","6-1","G","32","154","79","1.95"
"85","Chris Wroblewski","Cornell","Sr.","6-0","G","28","146","75","1.95"
"86","Caleb Willis","Pepperdine","Jr.","6-2","G","29","107","55","1.95"
"87","Elijah Johnson","Kansas","Jr.","6-4","G","39","137","71","1.93"
"88","Brian Barbour","Columbia","Jr.","6-1","G","30","133","69","1.93"
"89","Zack Rosen","Penn","Sr.","6-1","G","33","173","90","1.92"
"90","Jeffery Middlebrooks","Alabama St.","Sr.","6-0","G","29","128","67","1.91"
"91","Brandon Frazier","Fordham","So.","6-2","G","29","118","62","1.90"
"92","Troy Taylor","Evansville","Jr.","6-0","G","32","112","59","1.90"
"93","Kendall Williams","New Mexico","So.","6-4","G","34","142","75","1.89"
"94","Ronald Nored","Butler","Sr.","6-0","G","37","193","102","1.89"
"95","Kendrick Perry","Youngstown St.","So.","6-0","G","31","121","64","1.89"
"96","Chris Crawford","Memphis","So.","6-4","G","35","134","71","1.89"
"97","Jason Brickman","LIU","So.","6-0","G","34","249","132","1.89"
"98","Alex Abreu","Akron","So.","5-11","G","31","149","79","1.89"
"99","Darius Gatson","Sam Houston","Jr.","5-10","G","32","143","76","1.88"
"100","Evan Roquemore","Santa Clara","So.","6-3","G","30","158","84","1.88"
"101","Denver Holmes","Evansville","Sr.","6-4","G","31","109","58","1.88"
"102","Jeffrey Merritt","Samford","Sr.","6-7","G","30","104","56","1.86"
"103","Kevin Pangos","Gonzaga","Fr.","6-2","G","33","111","60","1.85"
"104","Brandon Richardson","Nebraska","Sr.","6-0","G","30","98","53","1.85"
"105","Blake Allen","Youngstown St.","Jr.","6-1","G","31","94","51","1.84"
"106","Preston Blackman","Savannah St.","Jr.","6-0","G","33","164","89","1.84"
"107","Ray Jones","Southern Utah","Sr.","6-2","G","31","140","76","1.84"
"108","Chaz Williams","Massachusetts","So.","5-9","G","37","231","126","1.83"
"109","Eric Atkins","Notre Dame","So.","6-2","G","32","130","71","1.83"
"110","Stephen Thomas","IU Indy","Sr.","6-1","G","31","108","59","1.83"
"","Nate Tomlinson","Colorado","Sr.","6-3","G","36","108","59","1.83"
"112","Dee Bost","Mississippi St.","Sr.","6-2","G","33","183","100","1.83"
"113","Anthony Myers-Pate","Robert Morris","So.","6-0","G","37","111","61","1.82"
"114","T.J. Bray","Princeton","So.","6-5","G","32","119","66","1.80"
"115","John Jordan","A&M-Corpus Christi","Fr.","5-10","G","30","138","77","1.79"
"116","Willie Powers III","Ga. Southern","Sr.","6-2","G","30","161","90","1.79"
"117","Ray McCallum","Detroit Mercy","So.","6-1","G","36","143","80","1.79"
"118","Devon Moore","James Madison","Jr.","6-4","G","24","100","56","1.79"
"119","Kierre Greenwood","Coastal Carolina","Jr.","6-2","G","28","141","79","1.78"
"120","Todd Fletcher","Air Force","Jr.","6-2","G","29","95","54","1.76"
"121","J.P. Primm","UNC Asheville","Sr.","6-1","G","34","142","81","1.75"
"122","Marquis Teague","Kentucky","Fr.","6-2","G","40","191","109","1.75"
"123","Joe Ragland","Wichita St.","Sr.","6-0","G","32","105","60","1.75"
"","Devoe Joseph","Oregon","Sr.","6-4","G","28","91","52","1.75"
"125","Tommy Brenton","Stony Brook","Jr.","6-5","F","32","110","63","1.75"
"126","Jorge Gutierrez","California","Sr.","6-3","G","33","136","78","1.74"
"","Reggie Middleton","Winthrop","Sr.","6-1","G","32","136","78","1.74"
"128","Will Weathers","Troy","Jr.","6-0","G","27","148","85","1.74"
"129","Dwan McMillan","Hofstra","Sr.","6-0","G","32","153","88","1.74"
"130","Anthony Miles","Lamar University","Sr.","6-0","G","35","142","82","1.73"
"","Kenneth Smith","Louisiana Tech","Fr.","6-3","G","34","142","82","1.73"
"132","Damian Lillard","Weber St.","Jr.","6-2","G","32","128","74","1.73"
"133","Myck Kabongo","Texas","Fr.","6-1","G","34","176","102","1.73"
"134","Durand Scott","Miami (FL)","Jr.","6-5","G","30","93","54","1.72"
"135","Kaylon Williams","Milwaukee","Sr.","6-3","G","33","215","125","1.72"
"136","Brian Williams","Jacksonville St.","So.","6-1","G","33","103","60","1.72"
"137","Justin Burrell","Holy Cross","Fr.","5-9","G","29","106","62","1.71"
"138","Luke Loucks","Florida St.","Sr.","6-5","G","35","152","89","1.71"
"139","Michael Hale III","UTSA","Jr.","5-10","G","31","99","58","1.71"
"140","Marc Hill","N.C. A&T","Sr.","5-8","G","32","109","64","1.70"
"141","Preston Medlin","Utah St.","Jr.","6-4","G","37","124","73","1.70"
"142","Tony Gallo","Coppin St.","Sr.","5-11","G","30","112","66","1.70"
"143","Christopher Anderson","San Diego","Fr.","5-7","G","31","156","92","1.70"
"144","Juan Fernandez","Temple","Sr.","6-4","G","32","122","72","1.69"
"145","Keith Appling","Michigan St.","So.","6-1","G","37","144","85","1.69"
"146","Tim Frazier","Penn St.","Jr.","6-1","G","32","198","117","1.69"
"147","Vinnie McGhee","CSUN","Sr.","5-10","G","28","98","58","1.69"
"","Chris McNealy","UC Irvine","So.","6-4","G","32","98","58","1.69"
"149","Velton Jones","Robert Morris","Jr.","6-0","G","37","167","99","1.69"
"150","Zac Swansey","Tennessee Tech","Sr.","6-1","G","33","192","114","1.68"
"151","Hernst Laroche","New Mexico St.","Sr.","6-1","G","36","136","81","1.68"
"152","Cedrick Lindsay","Richmond","So.","6-1","G","31","114","68","1.68"
"153","Kareem Jamar","Montana","So.","6-5","F","32","119","71","1.68"
"154","Pierre Jackson","Baylor","Jr.","5-10","G","38","223","134","1.66"
"155","Jesse Steele","Monmouth","Jr.","5-8","G","32","133","80","1.66"
"156","Shaquille White-Miller","UT Arlington","So.","5-9","G","33","123","74","1.66"
"157","Chase Grabau","Idaho St.","Sr.","6-5","G","28","93","56","1.66"
"158","Trey Burke","Michigan","Fr.","6-0","G","34","156","94","1.66"
"159","Tyreek Duren","La Salle","So.","6-0","G","34","135","82","1.65"
"160","Xavier Thames","San Diego St.","So.","6-3","G","31","128","78","1.64"
"161","Mike Black","UAlbany","Jr.","6-0","G","34","145","89","1.63"
"162","Tu Holloway","Xavier","Sr.","6-0","G","34","166","102","1.63"
"163","Khalif Toombs","South Carolina St.","Jr.","5-9","G","31","135","83","1.63"
"164","Aaron Bright","Stanford","So.","5-11","G","37","136","84","1.62"
"165","Michael Porrini","Kent St.","Sr.","6-2","G","32","152","94","1.62"
"166","Anthony Ireland","LMU (CA)","So.","5-10","G","34","168","104","1.62"
"167","Brad Loesing","Wofford","Sr.","6-0","G","33","184","114","1.61"
"168","Jake Odum","Indiana St.","So.","6-4","G","33","158","98","1.61"
"169","Peyton Siva","Louisville","Jr.","6-0","G","38","211","131","1.61"
"170","Jontel Evans","Virginia","Jr.","5-11","G","32","124","77","1.61"
"171","Roderick Pearson","Oral Roberts","Sr.","6-2","G","34","127","79","1.61"
"172","Lamont Austin","Morehead St.","Sr.","6-0","G","31","98","61","1.61"
"173","Dylan Ennis","Rice","Fr.","6-2","G","35","144","90","1.60"
"","Lazeric Jones","UCLA","Sr.","6-0","G","33","136","85","1.60"
"175","Rob Delaney","Lafayette","Sr.","6-4","G","31","113","71","1.59"
"176","Amaurys Fermin","Cal Poly","Sr.","6-3","G","33","119","75","1.59"
"177","Langston Hall","Mercer","So.","6-4","G","38","160","101","1.58"
"178","Jordan Hulls","Indiana","Jr.","6-0","G","36","120","76","1.58"
"179","Joe Jackson","Memphis","So.","6-1","G","34","131","83","1.58"
"180","Chris Flores","NJIT","Jr.","6-2","G","32","104","66","1.58"
"181","Julius Brown","Toledo","Fr.","5-10","G","36","178","113","1.58"
"182","Carlton Guyton","Kent St.","Sr.","6-4","G","33","119","76","1.57"
"183","Nick Weiermiller","UTRGV","Sr.","6-1","G","31","108","69","1.57"
"184","Tony Taylor","George Washington","Sr.","6-1","G","31","134","87","1.54"
"185","Matt Dickey","UNC Asheville","Sr.","6-1","G","34","124","81","1.53"
"","C.J. McCollum","Lehigh","Jr.","6-3","G","35","124","81","1.53"
"187","Maalik Wayns","Villanova","Jr.","6-2","G","29","133","87","1.53"
"188","Cliff Colimon","Eastern Wash.","Sr.","6-0","G","32","160","105","1.52"
"189","Rod Singleton","Montana St.","Sr.","5-10","G","29","105","69","1.52"
"190","Issiah Grayson","CSU Bakersfield","Jr.","5-11","G","31","179","118","1.52"
"191","Sean McGonagill","Brown","So.","6-1","G","29","157","104","1.51"
"192","Keifer Sykes","Green Bay","Fr.","6-0","G","30","101","67","1.51"
"193","Toure' Murry","Wichita St.","Sr.","6-5","G","33","110","73","1.51"
"194","Anthony Marshall","UNLV","Jr.","6-3","G","34","154","103","1.50"
"195","Lawrence Alexander","North Dakota St.","Fr.","6-3","G","31","142","95","1.49"
"196","C.J. Garner","LIU","Jr.","5-10","G","34","113","76","1.49"
"197","Brockeith Pane","Utah St.","Sr.","6-1","G","37","159","107","1.49"
"198","Tristan Carey","Longwood","So.","6-4","G","31","104","70","1.49"
"199","Phil Gaetano","Sacred Heart","Fr.","5-10","G","32","129","87","1.48"
"200","Saah Nimley","Charleston So.","Fr.","5-8","G","31","120","81","1.48"
"201","Kenneth Ortiz","Wagner","So.","6-0","G","31","133","90","1.48"
"202","Mike Douglas","Western Mich.","Sr.","6-0","G","31","146","99","1.47"
"203","Dave Johnson","Quinnipiac","Jr.","5-10","G","31","115","78","1.47"
"204","Mike Tuitt","Hampton","Sr.","6-3","G","33","148","101","1.47"
"205","Justin Newton","St. Francis Brooklyn","Sr.","6-0","G","30","101","69","1.46"
"206","Hank Thorns","TCU","Sr.","5-9","G","33","152","104","1.46"
"207","Patrick Miller","Tennessee St.","So.","6-0","G","33","118","81","1.46"
"208","D'Andre Williams","Little Rock","Sr.","5-10","G","31","122","84","1.45"
"209","Tyrone Watson","New Mexico St.","Jr.","6-5","F","36","113","78","1.45"
"210","Josh Micheaux","Georgia St.","Sr.","6-5","G","33","120","83","1.45"
"211","Gerald Robinson","Georgia","Sr.","6-1","G","32","114","79","1.44"
"212","Will Wilson","North Florida","Jr.","5-11","G","32","98","68","1.44"
"213","Wil Peters","Tennessee St.","Sr.","6-1","G","33","115","80","1.44"
"214","Pierria Henry","Charlotte","Fr.","6-5","G","28","96","67","1.43"
"215","Varez Ward","Auburn","So.","6-2","G","27","103","72","1.43"
"216","J'Covan Brown","Texas","Jr.","6-1","G","34","130","92","1.41"
"217","Adam Sollazzo","ETSU","Sr.","6-6","G","31","137","97","1.41"
"218","Casper Ware","Long Beach St.","Sr.","5-9","G","34","114","81","1.41"
"219","James Johnson","Quinnipiac","Sr.","6-0","G","31","108","77","1.40"
"220","Kwame Vaughn","Cal St. Fullerton","Jr.","6-3","G","31","116","83","1.40"
"221","Holton Hunsaker","Utah Valley","So.","6-1","G","33","110","79","1.39"
"222","Jordon Crawford","Bowling Green","Jr.","5-6","G","32","153","110","1.39"
"223","Bryon Allen","George Mason","So.","6-3","G","33","123","89","1.38"
"224","Reggie Hamilton","Oakland","Sr.","5-11","G","36","185","134","1.38"
"225","Erik Buggs","Valparaiso","Jr.","5-11","G","34","103","75","1.37"
"226","Quinten Rollins","Miami (OH)","So.","6-0","G","30","96","70","1.37"
"227","Bruce Ellington","South Carolina","So.","5-9","G","24","74","54","1.37"
"228","Patrick Richard","McNeese","Sr.","6-4","F","33","109","80","1.36"
"229","Scott Thomas","Bowling Green","Sr.","6-7","F","32","102","75","1.36"
"230","Reggie Willhite","Yale","Sr.","6-4","F","29","114","84","1.36"
"231","R.J. Price","Radford","Fr.","5-11","G","32","118","87","1.36"
"232","Khaliff Wyatt","Temple","Jr.","6-4","G","31","103","76","1.36"
"233","Jimmy Gray","Binghamton","Jr.","6-0","G","31","112","83","1.35"
"234","Isaiah Canaan","Murray St.","Jr.","6-1","G","33","120","89","1.35"
"235","Tyshawn Taylor","Kansas","Sr.","6-3","G","39","186","138","1.35"
"236","Colt Ryan","Evansville","Jr.","6-5","G","32","105","78","1.35"
"237","Jameel Grace","Southern U.","Jr.","6-0","G","31","129","96","1.34"
"238","Damier Pitts","Marshall","Sr.","5-10","G","35","149","111","1.34"
"239","Ramone Moore","Temple","Sr.","6-4","G","32","110","82","1.34"
"240","Jeremy Granger","Eastern Ill.","Sr.","6-1","G","29","88","66","1.33"
"241","Emmy Andujar","Manhattan","Fr.","6-6","F","33","105","79","1.33"
"242","Demetrius Ward","Western Mich.","Sr.","6-2","G","32","101","76","1.33"
"243","Akeem Ellis","Coppin St.","Sr.","6-6","F","30","104","79","1.32"
"244","Brett Comer","FGCU","Fr.","6-3","G","32","178","136","1.31"
"245","Royce White","Iowa St.","So.","6-8","F","34","170","130","1.31"
"246","Jarvis Summers","Ole Miss","Fr.","6-3","G","34","116","89","1.30"
"247","Verdell Jones III","Indiana","Sr.","6-4","G","30","95","73","1.30"
"248","Spencer Dixon","Kennesaw St.","Sr.","6-0","G","31","119","92","1.29"
"249","Michael Alvarado","Manhattan","So.","6-2","G","30","95","74","1.28"
"250","Ron Burks","VMI","Sr.","6-4","F","33","106","83","1.28"
"","DeShawn Patterson","Southeastern La.","Sr.","6-4","F","29","106","83","1.28"
Reclassifying
"NR","Caleb Steffensmeier","Omaha","So.","6-1","G","29","102","30","3.40"
"NR","Cervante Burrell","Seattle U","Sr.","5-10","G","25","117","52","2.25"
"NR","Louie Krogman","South Dakota","Sr.","6-1","G","28","107","56","1.91"
"NR","Frankie Dobbs","Bryant","Jr.","6-3","G","30","138","81","1.70"
"NR","Mitch Albers","Omaha","Sr.","6-4","G","29","91","55","1.65"

NCAA Men's Basketball
Division ITriple Doubles
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","Trpl Dbl"
"1","D.J. Cooper","Ohio","Jr.","5-11","G","37","1"
"","Draymond Green","Michigan St.","Sr.","6-7","F","37","1"
"","Daniel Mullings","New Mexico St.","Fr.","6-2","G","36","1"
"","Shabazz Napier","UConn","So.","6-1","G","34","1"
"","Royce White","Iowa St.","So.","6-8","F","34","1"
"","Scott Machado","Iona","Sr.","6-1","G","33","1"
"","Jake Odum","Indiana St.","So.","6-4","G","33","1"
"","Keegan Bell","Chattanooga","Sr.","6-1","G","32","1"
"","Kareem Jamar","Montana","So.","6-5","F","32","1"
"","Jesse Sanders","Liberty","Sr.","6-3","G","32","1"
"","Kenny Gabriel","Auburn","Sr.","6-8","F","31","1"
"","Peter 'Pj' Roberson","Grambling","Jr.","7-0","C","28","1"


      <script type="text/javascript">
var gaJsHost = (("https:" == document.location.protocol) ? "https://ssl." : "http://www.");document.write(unescape("%3Cscript src='" + gaJsHost + "google-analytics.com/ga.js' type='text/javascript'%3E%3C/script%3E"));
</script>
<script type="text/javascript">
try {
var pageTracker = _gat._getTracker("UA-2045383-4");                        
pageTracker._trackPageview();                                              
} catch(err) {}
</script>

      
