 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"9","Eric Bell","SFA","Sr.","5-6","G","25","95","35","2.71"
"10","Brendan McKillop","Davidson","Jr.","6-1","G","31","124","46","2.70"
"11","Desmond Wade","Houston","So.","5-8","G","35","167","62","2.69"
"12","Tory Jackson","Notre Dame","Sr.","5-11","G","35","185","69","2.68"
"13","Julyan Stone","UTEP","Jr.","6-7","G","33","180","68","2.65"
"14","Ronald Moore","Siena","Sr.","6-0","G","34","261","100","2.61"
"15","Marquis Hall","Lehigh","Sr.","6-0","G","33","187","72","2.60"
"16","Chris Long","Elon","Jr.","6-2","G","32","134","52","2.58"
"17","Jared Quayle","Utah St.","Sr.","6-1","G","35","144","56","2.57"
"18","Danny Nieman","Coastal Carolina","Fr.","6-1","G","33","102","40","2.55"
"19","Chris Bass","LSU","So.","6-0","G","31","99","39","2.54"
"20","Tony Taylor","George Washington","So.","6-1","G","31","129","51","2.53"
"21","Eric Hayes","Maryland","Sr.","6-4","G","33","131","52","2.52"
"22","Marquis Jones","Rhode Island","Jr.","6-1","G","36","146","58","2.52"
"23","Antoine Young","Creighton","So.","6-0","G","34","105","42","2.50"
"24","Oscar Bellfield","UNLV","So.","6-2","G","34","162","65","2.49"
"25","Dogus Balbay","Texas","Jr.","6-1","G","27","106","43","2.47"
"26","Amir Johnson","Radford","Sr.","5-9","G","29","166","68","2.44"
"27","Ben Hansbrough","Notre Dame","Jr.","6-3","G","35","153","63","2.43"
"28","Michael Vogler","Troy","Sr.","6-1","G","33","183","76","2.41"
"29","Julian Olubuyi","Northern Ariz.","Jr.","5-9","G","28","113","47","2.40"
"","Jordan Theodore","Seton Hall","So.","6-0","G","32","113","47","2.40"
"31","Darryl Shazier","Bucknell","Jr.","6-0","G","31","118","50","2.36"
"32","Michael Thompson","Northwestern","Jr.","5-10","G","34","139","59","2.36"
"33","Mickey McConnell","Saint Mary's (CA)","Jr.","6-0","G","34","174","74","2.35"
"34","Tweety Carter","Baylor","Sr.","5-11","G","32","188","80","2.35"
"35","James Hett","Monmouth","Jr.","5-10","G","31","145","62","2.34"
"36","Brigham Waginger","Western Caro.","Sr.","6-2","G","34","151","65","2.32"
"37","Jay Threatt","Delaware St.","So.","-","G","29","123","53","2.32"
"38","Drew Hanlen","Belmont","So.","5-11","G","31","108","47","2.30"
"39","Matthew Dellavedova","Saint Mary's (CA)","Fr.","6-4","G","34","153","67","2.28"
"40","Justin Fuehrmeyer","Missouri St.","Sr.","6-1","G","32","98","43","2.28"
"41","Bobby Maze","Tennessee","Sr.","6-3","G","37","118","52","2.27"
"42","Caleb Brown","Austin Peay","Jr.","6-0","G","32","113","50","2.26"
"43","Clevin Hannah","Wichita St.","Sr.","5-11","G","32","149","66","2.26"
"44","Scoop Jardine","Syracuse","Jr.","6-2","G","35","151","67","2.25"
"45","Alex Tucker","Fla. Atlantic","So.","5-11","G","30","141","63","2.24"
"46","Chris Howard","South Fla.","Sr.","6-3","G","33","125","56","2.23"
"47","A.J. Rompza","UCF","So.","5-9","G","31","144","65","2.22"
"48","D.J. Cooper","Ohio","Fr.","5-11","G","37","218","99","2.20"
"49","Sean McCurdy","William & Mary","Sr.","6-1","G","33","112","51","2.20"
"50","Jeremy Granger","Eastern Ill.","So.","6-1","G","31","105","48","2.19"
"","Dustin Ware","Georgia","So.","5-11","G","31","105","48","2.19"
"52","Chris De La Rosa","UMBC","So.","5-10","G","30","153","70","2.19"
"53","Dairese Gary","New Mexico","Jr.","6-1","G","35","137","63","2.17"
"54","DiJuan Harris","Charlotte","Sr.","5-9","G","31","143","66","2.17"
"55","Derek Glasser","Arizona St.","Sr.","6-1","G","33","158","73","2.16"
"56","Willie Kemp","Memphis","Sr.","6-2","G","34","145","67","2.16"
"57","Louis Dale","Cornell","Sr.","5-11","G","31","146","68","2.15"
"58","Brian Morris","Towson","Jr.","6-6","G","27","90","42","2.14"
"59","Denis Clemente","Kansas St.","Sr.","6-1","G","37","154","72","2.14"
"60","James Beatty","Rutgers","Jr.","6-2","G","32","115","54","2.13"
"61","John Ashworth","IU Indy","Jr.","6-3","G","36","166","78","2.13"
"62","Joey Rodriguez","VCU","Jr.","5-10","G","36","208","98","2.12"
"63","Oliver McNally","Harvard","So.","6-3","G","29","87","41","2.12"
"64","Hernst Laroche","New Mexico St.","So.","6-1","G","34","125","60","2.08"
"65","Luis Guzman","Temple","Sr.","6-3","G","35","112","54","2.07"
"66","Demetri McCamey","Illinois","Jr.","6-3","G","36","254","123","2.07"
"67","O.J. Avworo","Navy","Jr.","6-0","G","29","169","82","2.06"
"68","Steven Shepp","Fresno St.","So.","6-2","G","32","146","71","2.06"
"69","Brandon Shingles","Morehead St.","Sr.","6-3","G","32","152","74","2.05"
"70","Ben Uzoh","Tulsa","Sr.","6-3","G","35","163","80","2.04"
"71","Johnathon Jones","Oakland","Sr.","5-11","G","35","224","110","2.04"
"72","Darius James","Old Dominion","Jr.","6-1","G","36","120","59","2.03"
"73","Nate Tomlinson","Colorado","So.","6-3","G","31","130","64","2.03"
"74","Lionel Foster","Little Rock","So.","6-1","G","23","83","41","2.02"
"75","Jeremy Nash","Northwestern","Sr.","6-4","G","34","105","52","2.02"
"76","Jacques Streeter","Cal St. Fullerton","So.","6-0","G","31","147","73","2.01"
"77","Diante Garrett","Iowa St.","Jr.","6-4","G","32","164","82","2.00"
"","Tu Holloway","Xavier","So.","6-0","G","35","138","69","2.00"
"","Joe Jakubowski","Bowling Green","Jr.","6-2","G","30","112","56","2.00"
"80","Tyshawn Taylor","Kansas","So.","6-3","G","36","121","61","1.98"
"81","Jermaine Beal","Vanderbilt","Sr.","6-3","G","33","103","52","1.98"
"82","Justin Newton","St. Francis Brooklyn","So.","6-0","G","29","101","51","1.98"
"83","Ceola Clark","Western Ill.","So.","6-3","G","27","87","44","1.98"
"84","Woody Payne","Detroit Mercy","Sr.","5-10","G","34","138","70","1.97"
"85","B.J. Jenkins","Murray St.","Jr.","6-0","G","36","116","59","1.97"
"86","Eugene Harvey","Seton Hall","Sr.","6-0","G","30","139","71","1.96"
"87","Erving Walker","Florida","So.","5-8","G","34","166","85","1.95"
"88","Brandon Fortenberry","Southeastern La.","So.","6-1","G","24","78","40","1.95"
"89","Ishmael Smith","Wake Forest","Sr.","6-0","G","31","185","95","1.95"
"90","Lance Jeter","Nebraska","Jr.","6-3","G","33","134","69","1.94"
"91","Aj Spencer","Alabama St.","Jr.","6-2","G","28","97","50","1.94"
"92","Damier Pitts","Marshall","So.","5-10","G","31","147","76","1.93"
"93","Vincent Council","Providence","Fr.","6-2","G","31","141","73","1.93"
"94","Lloyd Phillips","Illinois St.","Sr.","5-10","G","33","137","71","1.93"
"95","Jerrell Thompson","Sacred Heart","Jr.","5-10","G","29","133","69","1.93"
"96","Andrew Goudelock","Col. of Charleston","Jr.","6-2","G","34","131","68","1.93"
"97","Anthony Nelson","Niagara","Jr.","6-1","G","33","165","86","1.92"
"98","Devin Gibson","UTSA","Jr.","6-1","G","30","134","70","1.91"
"99","Junard Hartley","Campbell","Jr.","6-3","G","30","178","93","1.91"
"100","Cameron Wells","The Citadel","Jr.","6-1","G","32","132","69","1.91"
"101","Dash Harris","Texas A&M","So.","6-1","G","32","109","57","1.91"
"102","John Roberson","Texas Tech","Jr.","5-11","G","35","190","100","1.90"
"103","Corey Fisher","Villanova","Jr.","6-1","G","33","129","68","1.90"
"104","E.J. Dawson","Longwood","Sr.","6-2","G","31","110","58","1.90"
"105","Sherron Collins","Kansas","Sr.","5-11","G","36","161","85","1.89"
"106","Chris Jones","Prairie View","Sr.","6-0","G","24","125","66","1.89"
"107","Pierre Curtis","James Madison","Sr.","6-3","G","33","138","73","1.89"
"108","Michael Roll","UCLA","Sr.","6-5","G","32","115","61","1.89"
"109","Mikhail Torrance","Alabama","Sr.","6-5","G","32","162","86","1.88"
"110","Chris Singletary","Kent St.","Sr.","6-3","G","30","128","68","1.88"
"111","T.J. Campbell","Portland","Sr.","5-9","G","32","180","96","1.88"
"112","Greivis Vasquez","Maryland","Sr.","6-6","G","33","208","111","1.87"
"113","Steffan Johnson","Idaho","Sr.","6-1","G","31","99","53","1.87"
"114","Tray Woodall","Pittsburgh","Fr.","6-0","G","34","108","58","1.86"
"115","Tai Wesley","Utah St.","Jr.","6-7","F","35","117","63","1.86"
"116","Chris Iles","Nicholls","So.","5-11","G","30","109","59","1.85"
"117","Ashton Mitchell","Sam Houston","Sr.","5-10","G","33","168","91","1.85"
"118","Rashad Allison","Arkansas St.","Jr.","6-1","G","31","127","69","1.84"
"119","Dontae Bryant","San Francisco","Sr.","6-2","G","30","114","62","1.84"
"120","James Johnson","Quinnipiac","So.","6-0","G","33","132","72","1.83"
"","Juan Fernandez","Temple","So.","6-4","G","34","121","66","1.83"
"122","Ben Smith","Jacksonville","Sr.","5-10","G","33","120","66","1.82"
"123","Mike Douglas","Western Mich.","So.","6-0","G","33","149","82","1.82"
"124","Bryquis Perine","Green Bay","Jr.","6-3","G","33","138","76","1.82"
"125","Draymond Green","Michigan St.","So.","6-7","F","37","112","62","1.81"
"126","London Warren","Dayton","Sr.","6-0","G","37","153","85","1.80"
"","D.J. Gay","San Diego St.","Jr.","6-0","G","34","108","60","1.80"
"128","Josh Vaughan","North Dakota St.","Sr.","6-4","G","29","106","59","1.80"
"129","Chris Wright","Georgetown","Jr.","6-1","G","34","138","77","1.79"
"130","Talor Battle","Penn St.","Jr.","6-0","G","31","129","72","1.79"
"131","Ronald Nored","Butler","So.","6-0","G","38","136","76","1.79"
"132","William Buford","Ohio St.","So.","6-6","G","37","116","65","1.78"
"133","Aaron Johnson","UAB","Jr.","5-7","G","34","164","92","1.78"
"134","Josh Slater","Lipscomb","Jr.","6-3","G","30","155","87","1.78"
"135","Malcolm Grant","Miami (FL)","So.","6-1","G","33","117","66","1.77"
"136","Tommy Mason-Griffin","Oklahoma","Fr.","5-11","G","31","154","87","1.77"
"137","Derwin Kitchen","Florida St.","Jr.","6-4","G","31","122","69","1.77"
"138","Matt Bouldin","Gonzaga","Sr.","6-5","G","33","132","75","1.76"
"","Brad Haugabrook","North Florida","Jr.","6-0","G","31","132","75","1.76"
"140","Da'Sean Butler","West Virginia","Sr.","6-7","F","38","119","68","1.75"
"","Vincent Goldsberry","Coppin St.","Jr.","6-0","G","30","98","56","1.75"
"142","Andy Rautins","Syracuse","Sr.","6-4","G","35","171","98","1.74"
"143","Brad Wanamaker","Pittsburgh","Jr.","6-4","G","34","160","92","1.74"
"144","Reggie Jackson","Boston College","So.","6-3","G","31","139","80","1.74"
"145","Kemba Walker","UConn","So.","6-1","G","34","172","99","1.74"
"146","Isacc Miles","Murray St.","Jr.","6-2","G","36","132","76","1.74"
"147","Frank Turner","Canisius","Sr.","5-10","G","32","182","106","1.72"
"148","C. J. Collins","McNeese","Jr.","5-10","G","27","89","52","1.71"
"149","Keegan Bell","Chattanooga","So.","6-1","G","33","159","93","1.71"
"","Jimmer Fredette","BYU","Jr.","6-2","G","34","159","93","1.71"
"151","Edgar Sosa","Louisville","Sr.","6-2","G","33","150","88","1.70"
"152","JayDee Luster","Wyoming","So.","5-9","G","29","126","74","1.70"
"153","Mark Payne","UC Davis","Jr.","6-8","G","24","105","62","1.69"
"154","Chris Wroblewski","Cornell","So.","6-0","G","34","106","63","1.68"
"155","Wil Peters","Tennessee St.","So.","6-1","G","32","99","59","1.68"
"156","Darryl Evans","Furman","Sr.","6-1","G","30","95","57","1.67"
"157","Armon Johnson","Nevada","Jr.","6-3","G","34","189","114","1.66"
"","Biko Paris","Boston College","Jr.","6-1","G","31","126","76","1.66"
"159","Brandon McPherson","Valparaiso","Sr.","6-1","G","32","101","61","1.66"
"160","DeShawn Patterson","Southeastern La.","So.","6-4","F","31","94","57","1.65"
"161","Kierre Greenwood","Coastal Carolina","Fr.","6-2","G","35","117","71","1.65"
"162","Kalin Lucas","Michigan St.","Jr.","6-1","G","33","131","80","1.64"
"163","Kent Bazemore","Old Dominion","So.","6-5","F","36","121","74","1.64"
"164","Mac Hopson","Idaho","Sr.","6-2","G","30","155","95","1.63"
"165","Nolan Smith","Duke","Jr.","6-2","G","38","114","70","1.63"
"166","Jawan Carter","Delaware","Jr.","5-11","G","31","151","93","1.62"
"167","Deonta Vaughn","Cincinnati","Sr.","6-1","G","35","123","76","1.62"
"168","John Wall","Kentucky","Fr.","6-4","G","37","241","149","1.62"
"169","Sharaud Curry","Providence","Sr.","5-10","G","31","105","65","1.62"
"170","Sean Thomas","Morgan St.","So.","6-1","G","37","113","70","1.61"
"171","Eric Evans","Duquesne","So.","5-11","G","32","121","75","1.61"
"172","Vernon Teel","LMU (CA)","Jr.","6-0","G","34","190","118","1.61"
"173","Norris Cole","Cleveland St.","Jr.","6-2","G","33","146","91","1.60"
"174","Sean Cunningham","UC Riverside","Sr.","6-3","G","29","88","55","1.60"
"175","A.J. Slaughter","Western Ky.","Sr.","6-3","G","34","147","92","1.60"
"176","Solomon Bozeman","Little Rock","Jr.","6-0","G","30","123","77","1.60"
"177","Dee Bost","Mississippi St.","So.","6-2","G","36","188","118","1.59"
"178","Robert Goldsberry","Canisius","Jr.","6-0","G","32","97","61","1.59"
"179","Adam Lonon","VMI","Sr.","-","G","29","87","55","1.58"
"180","Rod Melvin","Jackson St.","So.","6-1","G","31","117","74","1.58"
"181","Blake Smith","Radford","Fr.","6-4","G","31","98","62","1.58"
"182","Gerald Colds","Drexel","Jr.","6-0","G","32","101","64","1.58"
"183","Nate Rohnert","Denver","Sr.","6-5","G","32","123","78","1.58"
"184","Brandyn Curry","Harvard","Fr.","6-1","G","29","93","59","1.58"
"185","Ronnie Moss","TCU","So.","6-2","G","32","189","120","1.58"
"186","Chaisson Allen","Northeastern","Jr.","6-4","G","33","118","75","1.57"
"187","Chris Warren","Ole Miss","Jr.","5-10","G","35","124","79","1.57"
"188","Khalif Toombs","South Carolina St.","Fr.","5-9","G","32","113","72","1.57"
"189","Rob Lowery","Dayton","Sr.","6-2","G","31","108","69","1.57"
"190","Jerime Anderson","UCLA","So.","6-2","G","29","100","64","1.56"
"191","Kyle Cassity","Saint Louis","So.","6-4","G","36","117","75","1.56"
"192","Casper Ware","Long Beach St.","So.","5-9","G","33","159","102","1.56"
"193","Justin Graham","San Jose St.","Jr.","6-4","G","31","149","96","1.55"
"194","Brian Rudolph","Loyola Maryland","Jr.","5-11","G","29","107","69","1.55"
"195","Durand Scott","Miami (FL)","Fr.","6-5","G","33","113","73","1.55"
"196","Jonathan Hall","St. Bonaventure","Sr.","6-5","G","28","102","66","1.55"
"197","Spencer Stewart","UIC","Sr.","6-4","G","25","122","79","1.54"
"198","Troy Taylor","Evansville","Fr.","6-0","G","29","91","59","1.54"
"199","Justin Stommes","Eastern Ky.","Jr.","6-7","G","33","117","76","1.54"
"200","Darington Hobson","New Mexico","Jr.","6-7","F","35","160","104","1.54"
"201","Junior Bernal","Maine","Sr.","6-5","G","30","103","67","1.54"
"202","Troy Franklin","Towson","So.","5-11","G","27","101","66","1.53"
"203","Pedro Maciel","Centenary (LA)","Fr.","6-2","G","28","84","55","1.53"
"204","Andy Polka","Loyola Chicago","Sr.","6-7","F","30","90","59","1.53"
"205","N'Gai Evans","Wright St.","Jr.","6-1","G","29","93","61","1.52"
"206","Mike Coburn","Rutgers","Jr.","6-0","G","32","105","69","1.52"
"207","Darryl Bryant","West Virginia","So.","6-2","G","35","108","71","1.52"
"208","Armon Bassett","Ohio","Jr.","6-2","G","33","117","77","1.52"
"209","Robbie Harman","Central Mich.","Sr.","5-11","G","30","91","60","1.52"
"210","Randy Davis","Ball St.","So.","5-11","G","30","100","66","1.52"
"211","Damian Lillard","Weber St.","So.","6-2","G","31","112","74","1.51"
"212","Zach Plackemeier","Purdue Fort Wayne","Jr.","6-2","G","31","110","73","1.51"
"213","Jesse Sanders","Liberty","So.","6-3","G","31","152","101","1.50"
"214","Garrett Williamson","Saint Joseph's","Sr.","6-5","G","31","120","80","1.50"
"","Derek Williams","SMU","Sr.","6-1","G","31","114","76","1.50"
"216","Reggie Moore","Washington St.","Fr.","6-1","G","31","131","88","1.49"
"217","La'Shard Anderson","Boise St.","Jr.","6-1","G","32","116","78","1.49"
"218","Malcolm Delaney","Virginia Tech","Jr.","6-3","G","33","147","99","1.48"
"219","Willie Powers","Ga. Southern","Jr.","6-2","G","32","175","118","1.48"
"220","J.P. Primm","UNC Asheville","So.","6-1","G","31","172","116","1.48"
"","Dominique Shellman","Jacksonville St.","So.","6-1","G","29","129","87","1.48"
"222","Mike Scott","FDU","Jr.","6-0","G","32","173","117","1.48"
"223","Harry Marshall","Indiana St.","Sr.","6-0","G","25","84","57","1.47"
"224","Toure' Murry","Wichita St.","So.","6-5","G","35","109","74","1.47"
"225","Mike DiNunno","NIU","So.","5-11","G","30","91","62","1.47"
"226","James Washington","Middle Tenn.","Jr.","5-10","G","33","126","86","1.47"
"227","Tyler Morris","Boston U.","Sr.","6-2","G","27","104","71","1.46"
"228","Matt Janning","Northeastern","Sr.","6-4","G","33","102","70","1.46"
"229","Shelvin Mack","Butler","So.","6-3","G","38","115","79","1.46"
"230","Jeremy Lin","Harvard","Sr.","6-3","G","29","131","90","1.46"
"231","Eniel Polynice","Ole Miss","Jr.","6-5","G","33","128","88","1.45"
"232","Matt Dickey","UNC Asheville","So.","6-1","G","31","116","80","1.45"
"233","Evan Washington","Air Force","Jr.","6-4","G","31","94","65","1.45"
"234","J.T. Tiller","Missouri","Sr.","6-3","G","31","101","70","1.44"
"235","Andrew Beinert","Holy Cross","Jr.","6-4","G","31","108","75","1.44"
"236","Austin Kenon","VMI","Jr.","5-11","G","29","105","73","1.44"
"237","Manny Harris","Michigan","Jr.","6-5","G","31","126","88","1.43"
"238","Joe Dukes","Georgia St.","Sr.","6-1","G","32","123","86","1.43"
"239","Elijah Cunningham-Muhammad","Tennessee Tech","Sr.","6-0","G","32","143","100","1.43"
"240","Tre'Von Willis","UNLV","Jr.","6-4","G","33","114","80","1.43"
"241","Anthony Thomas","Boise St.","Sr.","6-0","G","32","121","85","1.42"
"242","Jeremiah Crutcher","Tennessee St.","Sr.","5-10","G","29","111","78","1.42"
"243","Nic Wise","Arizona","Sr.","5-10","G","31","103","73","1.41"
"244","Billy Pettiford","IU Indy","Sr.","6-7","F","35","134","95","1.41"
"245","Jameel Grace","Southern U.","Fr.","6-0","G","30","107","76","1.41"
"246","Preston Blackman","Savannah St.","Fr.","6-0","G","26","133","95","1.40"
"247","Kavon Lacey","Evansville","Jr.","6-1","G","24","74","53","1.40"
"248","Mitch Rolls","Colgate","Fr.","6-0","G","29","99","71","1.39"
"249","Jamie Harris","Drexel","Jr.","5-10","G","32","110","79","1.39"
"250","Tavarus Alston","N.C. A&T","Sr.","6-0","G","33","128","92","1.39"
Reclassifying
"NR","Josh Chavis","USC Upstate","Jr.","5-9","G","29","90","55","1.64"
"NR","Kendall Cutler","South Dakota","Jr.","6-0","G","30","139","93","1.49"
"NR","Michael Glasker","N.C. Central","Jr.","5-7","G","26","125","89","1.40"

NCAA Men's Basketball
Division IDouble Doubles
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","Dbl Dbl"
"1","Artsiom Parakhouski","Radford","Sr.","6-11","C","31","26"
"2","Kenneth Faried","Morehead St.","Jr.","6-8","C","35","25"
"3","Kevin Thompson","Morgan St.","So.","6-9","F","37","22"
"","Ryan Rossiter","Siena","Jr.","6-9","F","34","22"
"5","Daniel Emerson","Mercer","Sr.","6-8","F","32","21"
"6","DeMarcus Cousins","Kentucky","Fr.","6-11","F","38","20"
"","Omar Samhan","Saint Mary's (CA)","Sr.","6-11","C","34","20"
"","Damian Saunders","Duquesne","Jr.","6-7","F","32","20"
"9","Al-Farouq Aminu","Wake Forest","So.","6-9","F","31","19"
"","Chris Gaston","Fordham","Fr.","6-7","F","28","19"
"11","Jarvis Varnado","Mississippi St.","Sr.","6-9","F","36","18"
"","Keith Benson","Oakland","Jr.","6-11","C","35","18"
"13","Marqus Blakely","Vermont","Sr.","6-5","F","35","17"
"","Damion James","Texas","Sr.","6-7","F","34","17"
"","Anthony Johnson","Fairfield","Sr.","6-8","F","34","17"
"","Kawhi Leonard","San Diego St.","Fr.","6-6","F","34","17"
"","Elijah Millsap","UAB","Jr.","6-6","G","34","17"
"","T.J. Robinson","Long Beach St.","So.","6-8","F","33","17"
"","Justin Rutty","Quinnipiac","Jr.","6-7","C","33","17"
"20","Ekpe Udoh","Baylor","Jr.","6-10","C","36","16"
"","Joseph Harris","Coastal Carolina","Sr.","6-5","F","35","16"
"","Luke Babbitt","Nevada","So.","6-9","F","34","16"
"","Brandon Bowdry","Eastern Mich.","Jr.","6-6","F","32","16"
"","Jamine Peterson","Providence","So.","6-6","F","31","16"
"","Evan Turner","Ohio St.","Jr.","6-7","G","31","16"
"26","Cole Aldrich","Kansas","Jr.","6-11","C","36","15"
"","Mike Davis","Illinois","Jr.","6-9","F","36","15"
"","Hassan Whiteside","Marshall","Fr.","7-0","C","34","15"
"","George Odufuwa","North Texas","Jr.","6-8","F","33","15"
"","Ben Stywall","UNC Greensboro","Sr.","6-5","F","31","15"


      <script type="text/javascript">
var gaJsHost = (("https:" == document.location.protocol) ? "https://ssl." : "http://www.");document.write(unescape("%3Cscript src='" + gaJsHost + "google-analytics.com/ga.js' type='text/javascript'%3E%3C/script%3E"));
</script>
<script type="text/javascript">
try {
var pageTracker = _gat._getTracker("UA-2045383-4");                        
pageTracker._trackPageview();                                              
} catch(err) {}
</script>

      
